respondent_id,indicator_name,indicator_value,is_valid_indicator,duration_sec
AI0113,Mobil05,4,1,0.6743437
AI0113,LifSty07,4,1,0.6539757
AI0113,Envir05,4,1,0.6559362
AI0113,Mobil12,4,1,0.6440802
AI0113,LifSty01,4,1,0.6544528
AI0114,Envir01,-1,0,0.2856542
AI0114,Mobil05,-1,0,0.2967063
AI0114,LifSty07,-1,0,0.2832883
AI0114,Envir05,-1,0,0.2989851
AI0114,Mobil12,-1,0,0.2870883
AI0114,LifSty01,-1,0,0.2914108
AI0115,Envir01,4,1,0.7858114
AI0115,Mobil05,4,1,0.7407295
AI0115,LifSty07,4,1,0.7089714
AI0115,Envir05,4,1,0.7430418
AI0115,Mobil12,4,1,0.7121255
AI0115,LifSty01,4,1,0.711531
AI0116,Envir01,4,1,0.8032342
AI0116,Mobil05,4,1,0.7171104
AI0116,LifSty07,4,1,0.7134613
AI0116,Envir05,4,1,0.6871263
AI0116,Mobil12,4,1,0.6903373
AI0116,LifSty01,4,1,0.7073749
AI0117,Envir01,4,1,1.9446079
AI0117,Mobil05,4,1,1.6746574
AI0117,LifSty07,4,1,1.6891592
AI0117,Envir05,4,1,1.6331105
AI0117,Mobil12,4,1,1.7034112
AI0117,LifSty01,4,1,1.6869058
AI0118,Envir01,-1,0,0.282469
AI0118,Mobil05,-1,0,0.3048557
AI0118,LifSty07,-1,0,0.285416
AI0118,Envir05,-1,0,0.2816745
AI0118,Mobil12,-1,0,0.3042139
AI0118,LifSty01,-1,0,0.2916595
AI0119,Envir01,-1,0,0.2926153
AI0119,Mobil05,-1,0,0.2884566
AI0119,LifSty07,-1,0,0.2818262
AI0119,Envir05,-1,0,0.3008888
AI0119,Mobil12,-1,0,0.2825882
AI0119,LifSty01,-1,0,0.2995518
AI0120,Envir01,4,1,0.7888208
AI0120,Mobil05,4,1,0.7212062
AI0120,LifSty07,4,1,0.7090058
AI0120,Envir05,4,1,0.7197426
AI0120,Mobil12,4,1,0.7032185
AI0120,LifSty01,4,1,0.7112525
AI0121,Envir01,-1,0,0.279811
AI0121,Mobil05,-1,0,0.2926552
AI0121,LifSty07,-1,0,0.2847743
AI0121,Envir05,-1,0,0.288132
AI0121,Mobil12,-1,0,0.2879115
AI0121,LifSty01,-1,0,0.3049502
AI0122,Envir01,-1,0,0.2901127
AI0122,Mobil05,-1,0,0.3192058
AI0122,LifSty07,-1,0,0.2858485
AI0122,Envir05,-1,0,0.2738467
AI0122,Mobil12,-1,0,0.2971496
AI0122,LifSty01,-1,0,0.2936643
AI0123,Envir01,4,1,0.5486293
AI0123,Mobil05,4,1,0.524801
AI0123,LifSty07,4,1,0.5187089
AI0123,Envir05,4,1,0.5220838
AI0123,Mobil12,4,1,0.5098528
AI0123,LifSty01,4,1,0.5403694
AI0124,Envir01,-1,0,0.300592
AI0124,Mobil05,-1,0,0.2986828
AI0124,LifSty07,-1,0,0.2830338
AI0124,Envir05,-1,0,0.2962142
AI0124,Mobil12,-1,0,0.2886945
AI0124,LifSty01,-1,0,0.2989708
AI0125,Envir01,4,1,0.7882745
AI0125,Mobil05,4,1,0.7433146
AI0125,LifSty07,4,1,0.7614208
AI0125,Envir05,4,1,0.6981576
AI0125,Mobil12,4,1,0.7080433
AI0125,LifSty01,4,1,0.7150048
AI0126,Envir01,-1,0,0.2958135
AI0126,Mobil05,-1,0,0.2768089
AI0126,LifSty07,-1,0,0.2920167
AI0126,Envir05,-1,0,0.2963559
AI0126,Mobil12,-1,0,0.3106379
AI0126,LifSty01,-1,0,0.2918911
AI0127,Envir01,4,1,0.8138202
AI0127,Mobil05,4,1,0.730678
AI0127,LifSty07,4,1,0.706269
AI0127,Envir05,4,1,0.7200702
AI0127,Mobil12,4,1,0.7101813
AI0127,LifSty01,4,1,0.7094605
AI0128,Envir01,4,1,0.8462902
AI0128,Mobil05,4,1,0.8170614
AI0128,LifSty07,4,1,0.7444435
AI0128,Envir05,4,1,0.7253273
AI0128,Mobil12,4,1,0.7284861
AI0128,LifSty01,4,1,0.7177956
AI0129,Envir01,-1,0,1.2636964
AI0129,Mobil05,-1,0,0.9943377
AI0129,LifSty07,-1,0,0.9979281
AI0129,Envir05,-1,0,1.0132699
AI0129,Mobil12,-1,0,1.1595838
AI0129,LifSty01,-1,0,1.2214003
AI0130,Envir01,4,1,0.6010391
AI0130,Mobil05,4,1,0.6001313
AI0130,LifSty07,4,1,0.5573085
AI0130,Envir05,4,1,0.5310014
AI0130,Mobil12,4,1,0.5522799
AI0130,LifSty01,4,1,0.5224399
AI0131,Envir01,4,1,0.5647274
AI0131,Mobil05,4,1,0.618489
AI0131,LifSty07,4,1,0.5816017
AI0131,Envir05,4,1,0.5527763
AI0131,Mobil12,4,1,0.5447013
AI0131,LifSty01,4,1,0.5643341
AI0132,Envir01,4,1,0.8038556
AI0132,Mobil05,4,1,0.7026006
AI0132,LifSty07,4,1,0.6895213
AI0132,Envir05,4,1,0.7219235
AI0132,Mobil12,4,1,0.7363053
AI0132,LifSty01,4,1,0.7126893
AI0133,Envir01,4,1,0.7185074
AI0133,Mobil05,4,1,0.7140485
AI0133,LifSty07,4,1,0.7023759
AI0133,Envir05,4,1,0.7038511
AI0133,Mobil12,4,1,0.7205944
AI0133,LifSty01,4,1,0.731573
AI0134,Envir01,4,1,1.9208431
AI0134,Mobil05,4,1,1.8354973
AI0134,LifSty07,4,1,1.6771147
AI0134,Envir05,4,1,1.6029267
AI0134,Mobil12,4,1,1.6497868
AI0134,LifSty01,4,1,1.6708696
AI0135,Envir01,4,1,1.8741766
AI0135,Mobil05,4,1,1.8432193
AI0135,LifSty07,4,1,1.6955327
AI0135,Envir05,4,1,1.6150392
AI0135,Mobil12,4,1,1.6441595
AI0135,LifSty01,4,1,1.6841089
AI0136,Envir01,4,1,0.8077096
AI0136,Mobil05,4,1,0.7953066
AI0136,LifSty07,4,1,0.7741034
AI0136,Envir05,4,1,0.7232629
AI0136,Mobil12,4,1,0.7269448
AI0136,LifSty01,4,1,0.7135166
AI0137,Envir01,4,1,0.539306
AI0137,Mobil05,4,1,0.5178686
AI0137,LifSty07,4,1,0.5149632
AI0137,Envir05,4,1,0.5179031
AI0137,Mobil12,4,1,0.5221838
AI0137,LifSty01,4,1,0.5165715
AI0138,Envir01,4,1,0.7362518
AI0138,Mobil05,4,1,0.6591108
AI0138,LifSty07,4,1,0.6532369
AI0138,Envir05,4,1,0.6489441
AI0138,Mobil12,4,1,0.6496862
AI0138,LifSty01,4,1,0.6557667
AI0139,Envir01,4,1,0.5391279
AI0139,Mobil05,4,1,0.5081598
AI0139,LifSty07,4,1,0.5260924
AI0139,Envir05,4,1,0.5145596
AI0139,Mobil12,4,1,0.5156711
AI0139,LifSty01,4,1,0.5253529
AI0140,Envir01,4,1,1.8896656
AI0140,Mobil05,4,1,1.5898296
AI0140,LifSty07,4,1,1.6460301
AI0140,Envir05,4,1,1.5935585
AI0140,Mobil12,4,1,1.6570729
AI0140,LifSty01,4,1,1.6570781
AI0141,Envir01,4,1,1.910331
AI0141,Mobil05,4,1,1.6668152
AI0141,LifSty07,4,1,1.6836827
AI0141,Envir05,4,1,1.6844228
AI0141,Mobil12,4,1,1.6793958
AI0141,LifSty01,4,1,1.7061954
AI0142,Envir01,4,1,0.5816127
AI0142,Mobil05,4,1,0.5780315
AI0142,LifSty07,4,1,0.5385321
AI0142,Envir05,4,1,0.5418888
AI0142,Mobil12,4,1,0.5377279
AI0142,LifSty01,4,1,0.5291171
AI0143,Envir01,-1,0,0.2863005
AI0143,Mobil05,-1,0,0.294733
AI0143,LifSty07,-1,0,0.3073461
AI0143,Envir05,-1,0,0.3027814
AI0143,Mobil12,-1,0,0.2898924
AI0143,LifSty01,-1,0,0.3028242
AI0144,Envir01,4,1,0.7111673
AI0144,Mobil05,4,1,0.6809418
AI0144,LifSty07,4,1,0.651452
AI0144,Envir05,4,1,0.6792715
AI0144,Mobil12,4,1,0.6531413
AI0144,LifSty01,4,1,0.6650728
AI0145,Envir01,-1,0,0.2884756
AI0145,Mobil05,-1,0,0.2816123
AI0145,LifSty07,-1,0,0.2873654
AI0145,Envir05,-1,0,0.2959221
AI0145,Mobil12,-1,0,0.2992409
AI0145,LifSty01,-1,0,0.3132971
AI0146,Envir01,-1,0,0.2982684
AI0146,Mobil05,-1,0,0.2989154
AI0146,LifSty07,-1,0,0.287995
AI0146,Envir05,-1,0,0.2938339
AI0146,Mobil12,-1,0,0.2922533
AI0146,LifSty01,-1,0,0.293455
AI0147,Envir01,4,1,0.5857961
AI0147,Mobil05,4,1,0.5967736
AI0147,LifSty07,4,1,0.5758854
AI0147,Envir05,4,1,0.5468245
AI0147,Mobil12,4,1,0.5515229
AI0147,LifSty01,4,1,0.5471339
AI0148,Envir01,4,1,0.7450435
AI0148,Mobil05,4,1,0.7326288
AI0148,LifSty07,4,1,0.7089453
AI0148,Envir05,4,1,0.7095619
AI0148,Mobil12,4,1,0.7185931
AI0148,LifSty01,4,1,0.7596176
AI0149,Envir01,4,1,0.5466293
AI0149,Mobil05,4,1,0.5350901
AI0149,LifSty07,4,1,0.5112614
AI0149,Envir05,4,1,0.5233326
AI0149,Mobil12,4,1,0.5344865
AI0149,LifSty01,4,1,0.5385898
AI0150,Envir01,4,1,0.7421724
AI0150,Mobil05,4,1,0.6680706
AI0150,LifSty07,4,1,0.6509184
AI0150,Envir05,4,1,0.6501585
AI0150,Mobil12,4,1,0.6663848
AI0150,LifSty01,4,1,0.699857
AI0151,Envir01,4,1,1.9211809
AI0151,Mobil05,4,1,1.6398754
AI0151,LifSty07,4,1,1.7281306
AI0151,Envir05,4,1,1.645278
AI0151,Mobil12,4,1,1.7218714
AI0151,LifSty01,4,1,1.7282895
AI0152,Envir01,4,1,0.7326301
AI0152,Mobil05,4,1,0.6649517
AI0152,LifSty07,4,1,0.6991018
AI0152,Envir05,4,1,0.6468507
AI0152,Mobil12,4,1,0.6699695
AI0152,LifSty01,4,1,0.674307
AI0153,Envir01,4,1,0.5339634
AI0153,Mobil05,4,1,0.519221
AI0153,LifSty07,4,1,0.5116156
AI0153,Envir05,4,1,0.5101703
AI0153,Mobil12,4,1,0.5263916
AI0153,LifSty01,4,1,0.5319649
AI0154,Envir01,4,1,1.9175307
AI0154,Mobil05,4,1,1.6526396
AI0154,LifSty07,4,1,1.6580932
AI0154,Envir05,4,1,1.6063452
AI0154,Mobil12,4,1,1.6618408
AI0154,LifSty01,4,1,1.6971201
AI0155,Envir01,4,1,0.5947943
AI0155,Mobil05,4,1,0.5353104
AI0155,LifSty07,4,1,0.5316387
AI0155,Envir05,4,1,0.5244638
AI0155,Mobil12,4,1,0.5378463
AI0155,LifSty01,4,1,0.5397721
AI0156,Envir01,4,1,1.9097807
AI0156,Mobil05,4,1,1.6291396
AI0156,LifSty07,4,1,1.6685978
AI0156,Envir05,4,1,1.6228858
AI0156,Mobil12,4,1,1.7040738
AI0156,LifSty01,4,1,1.744629
AI0157,Envir01,4,1,0.8091985
AI0157,Mobil05,4,1,0.8245769
AI0157,LifSty07,4,1,0.7559122
AI0157,Envir05,4,1,0.7366535
AI0157,Mobil12,4,1,0.7570061
AI0157,LifSty01,4,1,0.7423172
AI0158,Envir01,-1,0,0.2837422
AI0158,Mobil05,-1,0,0.3233996
AI0158,LifSty07,-1,0,0.2905912
AI0158,Envir05,-1,0,0.2959672
AI0158,Mobil12,-1,0,0.3329587
AI0158,LifSty01,-1,0,0.3132545
AI0159,Envir01,4,1,1.9454458
AI0159,Mobil05,4,1,1.6516649
AI0159,LifSty07,4,1,1.8773279
AI0159,Envir05,4,1,1.6823982
AI0159,Mobil12,4,1,1.8162222
AI0159,LifSty01,4,1,1.768416
AI0160,Envir01,-1,0,0.2862837
AI0160,Mobil05,-1,0,0.2998252
AI0160,LifSty07,-1,0,0.3076188
AI0160,Envir05,-1,0,0.2973126
AI0160,Mobil12,-1,0,0.2976747
AI0160,LifSty01,-1,0,0.3075308
AI0161,Envir01,4,1,0.5515179
AI0161,Mobil05,4,1,0.5398982
AI0161,LifSty07,4,1,0.5440182
AI0161,Envir05,4,1,0.5331951
AI0161,Mobil12,4,1,0.5193224
AI0161,LifSty01,4,1,0.5307897
AI0162,Envir01,4,1,1.9483584
AI0162,Mobil05,4,1,1.8174383
AI0162,LifSty07,4,1,1.9622523
AI0162,Envir05,4,1,1.6850315
AI0162,Mobil12,4,1,1.7013874
AI0162,LifSty01,4,1,1.6646181
AI0163,Envir01,4,1,0.5315857
AI0163,Mobil05,4,1,0.519258
AI0163,LifSty07,4,1,0.5200272
AI0163,Envir05,4,1,0.5399999
AI0163,Mobil12,4,1,0.541644
AI0163,LifSty01,4,1,0.5157452
AI0164,Envir01,4,1,0.5386413
AI0164,Mobil05,4,1,0.5201081
AI0164,LifSty07,4,1,0.524182
AI0164,Envir05,4,1,0.5286753
AI0164,Mobil12,4,1,0.4717121
AI0164,LifSty01,4,1,0.5289195
AI0165,Envir01,-1,0,0.2841829
AI0165,Mobil05,-1,0,0.2978151
AI0165,LifSty07,-1,0,0.2918256
AI0165,Envir05,-1,0,0.2895442
AI0165,Mobil12,-1,0,0.2933849
AI0165,LifSty01,-1,0,0.3012669
AI0166,Envir01,4,1,0.782886
AI0166,Mobil05,4,1,0.7851212
AI0166,LifSty07,4,1,0.7801687
AI0166,Envir05,4,1,0.6898599
AI0166,Mobil12,4,1,0.706652
AI0166,LifSty01,4,1,0.7076299
AI0167,Envir01,-1,0,0.2894294
AI0167,Mobil05,-1,0,0.2990256
AI0167,LifSty07,-1,0,0.2975999
AI0167,Envir05,-1,0,0.2999009
AI0167,Mobil12,-1,0,0.3028735
AI0167,LifSty01,-1,0,0.3095182
AI0168,Envir01,4,1,1.6715424
AI0168,Mobil05,4,1,1.5798405
AI0168,LifSty07,4,1,1.626308
AI0168,Envir05,4,1,1.5835273
AI0168,Mobil12,4,1,1.6333426
AI0168,LifSty01,4,1,1.6671395
AI0169,Envir01,4,1,0.731856
AI0169,Mobil05,4,1,0.7158638
AI0169,LifSty07,4,1,0.7147502
AI0169,Envir05,4,1,0.713827
AI0169,Mobil12,4,1,0.7167143
AI0169,LifSty01,4,1,0.7093346
AI0170,Envir01,4,1,0.7328556
AI0170,Mobil05,4,1,0.688717
AI0170,LifSty07,4,1,0.6922785
AI0170,Envir05,4,1,0.6530638
AI0170,Mobil12,4,1,0.6477129
AI0170,LifSty01,4,1,0.6672232
AI0171,Envir01,4,1,1.928249
AI0171,Mobil05,4,1,1.6484203
AI0171,LifSty07,4,1,1.8512367
AI0171,Envir05,4,1,1.6125147
AI0171,Mobil12,4,1,1.7161261
AI0171,LifSty01,4,1,1.7205823
AI0172,Envir01,4,1,1.8828586
AI0172,Mobil05,4,1,1.6283467
AI0172,LifSty07,4,1,1.8680877
AI0172,Envir05,4,1,1.6932737
AI0172,Mobil12,4,1,1.7315469
AI0172,LifSty01,4,1,1.7268268
AI0173,Envir01,4,1,1.9272399
AI0173,Mobil05,4,1,1.6732197
AI0173,LifSty07,4,1,1.7344433
AI0173,Envir05,4,1,1.6522755
AI0173,Mobil12,4,1,1.6998394
AI0173,LifSty01,4,1,1.7076755
AI0174,Envir01,4,1,0.5419682
AI0174,Mobil05,4,1,0.5473706
AI0174,LifSty07,4,1,0.5318092
AI0174,Envir05,4,1,0.5449514
AI0174,Mobil12,4,1,0.5270153
AI0174,LifSty01,4,1,0.5620761
AI0175,Envir01,4,1,0.5062377
AI0175,Mobil05,4,1,0.5416186
AI0175,LifSty07,4,1,0.506955
AI0175,Envir05,4,1,0.5385798
AI0175,Mobil12,4,1,0.5292091
AI0175,LifSty01,4,1,0.5348539
AI0176,Envir01,4,1,1.9448124
AI0176,Mobil05,4,1,1.662319
AI0176,LifSty07,4,1,1.7158208
AI0176,Envir05,4,1,1.6489503
AI0176,Mobil12,4,1,1.6979411
AI0176,LifSty01,4,1,1.7576617
AI0177,Envir01,4,1,1.9562243
AI0177,Mobil05,4,1,1.8970413
AI0177,LifSty07,4,1,1.715427
AI0177,Envir05,4,1,1.661206
AI0177,Mobil12,4,1,1.7120337
AI0177,LifSty01,4,1,1.7230179
AI0178,Envir01,4,1,0.8153006
AI0178,Mobil05,4,1,0.7293083
AI0178,LifSty07,4,1,0.7057624
AI0178,Envir05,4,1,0.7281877
AI0178,Mobil12,4,1,0.713061
AI0178,LifSty01,4,1,0.7171657
AI0179,Envir01,4,1,0.5442631
AI0179,Mobil05,4,1,0.5247054
AI0179,LifSty07,4,1,0.5375673
AI0179,Envir05,4,1,0.5321361
AI0179,Mobil12,4,1,0.5593707
AI0179,LifSty01,4,1,0.540403
AI0180,Envir01,4,1,1.8661444
AI0180,Mobil05,4,1,1.6315868
AI0180,LifSty07,4,1,1.6499058
AI0180,Envir05,4,1,1.656594
AI0180,Mobil12,4,1,1.7159688
AI0180,LifSty01,4,1,1.7050015
AI0181,Envir01,4,1,0.5679409
AI0181,Mobil05,4,1,0.5672778
AI0181,LifSty07,4,1,0.5376366
AI0181,Envir05,4,1,0.5233778
AI0181,Mobil12,4,1,0.5351868
AI0181,LifSty01,4,1,0.5464594
AI0182,Envir01,4,1,0.550365
AI0182,Mobil05,4,1,0.5173679
AI0182,LifSty07,4,1,0.5112731
AI0182,Envir05,4,1,0.5229448
AI0182,Mobil12,4,1,0.528204
AI0182,LifSty01,4,1,0.5315753
AI0183,Envir01,4,1,0.5303029
AI0183,Mobil05,4,1,0.5187922
AI0183,LifSty07,4,1,0.5364889
AI0183,Envir05,4,1,0.5268597
AI0183,Mobil12,4,1,0.4835726
AI0183,LifSty01,4,1,0.5524405
AI0184,Envir01,-1,0,0.2922026
AI0184,Mobil05,-1,0,0.2879866
AI0184,LifSty07,-1,0,0.2931101
AI0184,Envir05,-1,0,0.2973167
AI0184,Mobil12,-1,0,0.3115102
AI0184,LifSty01,-1,0,0.2943042
AI0185,Envir01,4,1,0.5947012
AI0185,Mobil05,4,1,0.5843603
AI0185,LifSty07,4,1,0.5329414
AI0185,Envir05,4,1,0.5333288
AI0185,Mobil12,4,1,0.5266867
AI0185,LifSty01,4,1,0.5479169
AI0186,Envir01,4,1,0.8205667
AI0186,Mobil05,4,1,0.7227394
AI0186,LifSty07,4,1,0.7155575
AI0186,Envir05,4,1,0.6971657
AI0186,Mobil12,4,1,0.7158083
AI0186,LifSty01,4,1,0.7492299
AI0187,Envir01,4,1,1.9089491
AI0187,Mobil05,4,1,1.8511881
AI0187,LifSty07,4,1,1.9295819
AI0187,Envir05,4,1,1.6805749
AI0187,Mobil12,4,1,1.7274935
AI0187,LifSty01,4,1,1.6709245
AI0188,Envir01,4,1,0.7375179
AI0188,Mobil05,4,1,0.7493548
AI0188,LifSty07,4,1,0.6663451
AI0188,Envir05,4,1,0.6721234
AI0188,Mobil12,4,1,0.6702807
AI0188,LifSty01,4,1,0.6688381
AI0189,Envir01,4,1,0.8532929
AI0189,Mobil05,4,1,0.7676248
AI0189,LifSty07,4,1,0.7149434
AI0189,Envir05,4,1,0.6992357
AI0189,Mobil12,4,1,0.7095428
AI0189,LifSty01,4,1,0.7487899
AI0190,Envir01,-1,0,0.2892484
AI0190,Mobil05,-1,0,0.2906412
AI0190,LifSty07,-1,0,0.3152341
AI0190,Envir05,-1,0,0.3139198
AI0190,Mobil12,-1,0,0.2941716
AI0190,LifSty01,-1,0,0.2894786
AI0191,Envir01,4,1,1.911137
AI0191,Mobil05,4,1,1.6000713
AI0191,LifSty07,4,1,1.8319194
AI0191,Envir05,4,1,1.6576058
AI0191,Mobil12,4,1,1.6456695
AI0191,LifSty01,4,1,1.6702842
AI0192,Envir01,4,1,0.8078961
AI0192,Mobil05,4,1,0.726857
AI0192,LifSty07,4,1,0.6949472
AI0192,Envir05,4,1,0.7318645
AI0192,Mobil12,4,1,0.7103348
AI0192,LifSty01,4,1,0.7181937
AI0193,Envir01,4,1,0.8053266
AI0193,Mobil05,4,1,0.7352478
AI0193,LifSty07,4,1,0.7121433
AI0193,Envir05,4,1,0.7286159
AI0193,Mobil12,4,1,0.7037192
AI0193,LifSty01,4,1,0.713049
AI0194,Envir01,-1,0,0.2895491
AI0194,Mobil05,-1,0,0.3001971
AI0194,LifSty07,-1,0,0.3040929
AI0194,Envir05,-1,0,0.3072553
AI0194,Mobil12,-1,0,0.307967
AI0194,LifSty01,-1,0,0.3186622
AI0195,Envir01,4,1,1.9494445
AI0195,Mobil05,4,1,1.8876273
AI0195,LifSty07,4,1,1.7440347
AI0195,Envir05,4,1,1.6648473
AI0195,Mobil12,4,1,1.7098145
AI0195,LifSty01,4,1,1.728071
AI0196,Envir01,4,1,0.8224703
AI0196,Mobil05,4,1,0.8064213
AI0196,LifSty07,4,1,0.7876979
AI0196,Envir05,4,1,0.8069271
AI0196,Mobil12,4,1,0.8121573
AI0196,LifSty01,4,1,0.7439423
AI0197,Envir01,4,1,0.5478884
AI0197,Mobil05,4,1,0.5208773
AI0197,LifSty07,4,1,0.523797
AI0197,Envir05,4,1,0.5261958
AI0197,Mobil12,4,1,0.5268893
AI0197,LifSty01,4,1,0.5349267
AI0198,Envir01,4,1,0.5794018
AI0198,Mobil05,4,1,0.5604833
AI0198,LifSty07,4,1,0.5367447
AI0198,Envir05,4,1,0.5367398
AI0198,Mobil12,4,1,0.5253914
AI0198,LifSty01,4,1,0.5572083
AI0199,Envir01,4,1,0.5317318
AI0199,Mobil05,4,1,0.5302004
AI0199,LifSty07,4,1,0.5116881
AI0199,Envir05,4,1,0.5138567
AI0199,Mobil12,4,1,0.4926369
AI0199,LifSty01,4,1,0.5206951
AI0200,Envir01,1,1,1.6786923
AI0200,Mobil05,1,1,1.6653881
AI0200,LifSty07,1,1,1.6675232
AI0200,Envir05,1,1,1.6625975
AI0200,Mobil12,1,1,1.6356149
AI0200,LifSty01,1,1,1.6448462
AI0201,Envir01,4,1,0.5359164
AI0201,Mobil05,4,1,0.541403
AI0201,LifSty07,4,1,0.528973
AI0201,Envir05,4,1,0.528184
AI0201,Mobil12,4,1,0.5362676
AI0201,LifSty01,4,1,0.5475086
AI0202,Envir01,4,1,0.5433181
AI0202,Mobil05,4,1,0.5315633
AI0202,LifSty07,4,1,0.507042
AI0202,Envir05,4,1,0.5258649
AI0202,Mobil12,4,1,0.5226609
AI0202,LifSty01,4,1,0.5270155
AI0203,Envir01,4,1,0.5171477
AI0203,Mobil05,4,1,0.4962389
AI0203,LifSty07,4,1,0.4926761
AI0203,Envir05,4,1,0.4868195
AI0203,Mobil12,4,1,0.4596378
AI0203,LifSty01,4,1,0.5074971
AI0204,Envir01,-1,0,0.2837735
AI0204,Mobil05,-1,0,0.2810958
AI0204,LifSty07,-1,0,0.2783534
AI0204,Envir05,-1,0,0.2872621
AI0204,Mobil12,-1,0,0.280853
AI0204,LifSty01,-1,0,0.2850491
AI0205,Envir01,4,1,0.5134092
AI0205,Mobil05,4,1,0.4982669
AI0205,LifSty07,4,1,0.5076136
AI0205,Envir05,4,1,0.5029612
AI0205,Mobil12,4,1,0.4693292
AI0205,LifSty01,4,1,0.5056915
AI0206,Envir01,4,1,0.7279403
AI0206,Mobil05,4,1,0.6677566
AI0206,LifSty07,4,1,0.6401713
AI0206,Envir05,4,1,0.6566618
AI0206,Mobil12,4,1,0.6566581
AI0206,LifSty01,4,1,0.6445664
AI0207,Envir01,4,1,0.5238068
AI0207,Mobil05,4,1,0.5386236
AI0207,LifSty07,4,1,0.5219525
AI0207,Envir05,4,1,0.5291586
AI0207,Mobil12,4,1,0.5384947
AI0207,LifSty01,4,1,0.5399176
AI0208,Envir01,4,1,0.5215795
AI0208,Mobil05,4,1,0.5170572
AI0208,LifSty07,4,1,0.5140786
AI0208,Envir05,4,1,0.5213978
AI0208,Mobil12,4,1,0.5218197
AI0208,LifSty01,4,1,0.5185225
AI0209,Envir01,4,1,0.5205158
AI0209,Mobil05,4,1,0.5066637
AI0209,LifSty07,4,1,0.5075396
AI0209,Envir05,4,1,0.5336665
AI0209,Mobil12,4,1,0.5142971
AI0209,LifSty01,4,1,0.5333515
AI0210,Envir01,4,1,0.592764
AI0210,Mobil05,4,1,0.540768
AI0210,LifSty07,4,1,0.521459
AI0210,Envir05,4,1,0.5336891
AI0210,Mobil12,4,1,0.5268061
AI0210,LifSty01,4,1,0.5433876
AI0211,Envir01,4,1,0.5814352
AI0211,Mobil05,4,1,0.5848718
AI0211,LifSty07,4,1,0.5675703
AI0211,Envir05,4,1,0.533143
AI0211,Mobil12,4,1,0.5530772
AI0211,LifSty01,4,1,0.5388559
AI0212,Envir01,-1,0,0.2870472
AI0212,Mobil05,-1,0,0.2885948
AI0212,LifSty07,-1,0,0.2846242
AI0212,Envir05,-1,0,0.2985998
AI0212,Mobil12,-1,0,0.2982859
AI0212,LifSty01,-1,0,0.2990554
AI0213,Envir01,-1,0,0.3003445
AI0213,Mobil05,-1,0,0.3054237
AI0213,LifSty07,-1,0,0.2984401
AI0213,Envir05,-1,0,0.2953529
AI0213,Mobil12,-1,0,0.299743
AI0213,LifSty01,-1,0,0.2914016
AI0214,Envir01,4,1,0.5250849
AI0214,Mobil05,4,1,0.524174
AI0214,LifSty07,4,1,0.5296414
AI0214,Envir05,4,1,0.5250174
AI0214,Mobil12,4,1,0.5380283
AI0214,LifSty01,4,1,0.5459363
AI0215,Envir01,-1,0,0.2933496
AI0215,Mobil05,-1,0,0.2971844
AI0215,LifSty07,-1,0,0.2929019
AI0215,Envir05,-1,0,0.3027202
AI0215,Mobil12,-1,0,0.2933018
AI0215,LifSty01,-1,0,0.2917853
AI0216,Envir01,4,1,1.9386644
AI0216,Mobil05,4,1,1.6791232
AI0216,LifSty07,4,1,1.7155274
AI0216,Envir05,4,1,1.6843974
AI0216,Mobil12,4,1,1.7215072
AI0216,LifSty01,4,1,1.7247721
AI0217,Envir01,4,1,0.5634231
AI0217,Mobil05,4,1,0.5516237
AI0217,LifSty07,4,1,0.5460361
AI0217,Envir05,4,1,0.5262252
AI0217,Mobil12,4,1,0.5317186
AI0217,LifSty01,4,1,0.5545684
AI0218,Envir01,4,1,0.5681397
AI0218,Mobil05,4,1,0.5559583
AI0218,LifSty07,4,1,0.5119238
AI0218,Envir05,4,1,0.5260197
AI0218,Mobil12,4,1,0.5293411
AI0218,LifSty01,4,1,0.5298752
AI0219,Envir01,4,1,0.5919623
AI0219,Mobil05,4,1,0.6325386
AI0219,LifSty07,4,1,0.5793831
AI0219,Envir05,4,1,0.5766986
AI0219,Mobil12,4,1,0.5865363
AI0219,LifSty01,4,1,0.578796
AI0220,Envir01,4,1,0.7288086
AI0220,Mobil05,4,1,0.7236327
AI0220,LifSty07,4,1,0.7169941
AI0220,Envir05,4,1,0.711222
AI0220,Mobil12,4,1,0.7112864
AI0220,LifSty01,4,1,0.7109957
AI0221,Envir01,4,1,1.942723
AI0221,Mobil05,4,1,1.8467745
AI0221,LifSty07,4,1,1.7379103
AI0221,Envir05,4,1,1.6378793
AI0221,Mobil12,4,1,1.6983103
AI0221,LifSty01,4,1,1.745763
AI0222,Envir01,4,1,0.7512386
AI0222,Mobil05,4,1,0.6971835
AI0222,LifSty07,4,1,0.6749419
AI0222,Envir05,4,1,0.6766883
AI0222,Mobil12,4,1,0.6777786
AI0222,LifSty01,4,1,0.6859652
AI0223,Envir01,-1,0,0.2946466
AI0223,Mobil05,-1,0,0.3000986
AI0223,LifSty07,-1,0,0.3037364
AI0223,Envir05,-1,0,0.2966757
AI0223,Mobil12,-1,0,0.3171
AI0223,LifSty01,-1,0,0.2993528
AI0224,Envir01,4,1,0.8200914
AI0224,Mobil05,4,1,0.7141486
AI0224,LifSty07,4,1,0.7298571
AI0224,Envir05,4,1,0.7117752
AI0224,Mobil12,4,1,0.7248061
AI0224,LifSty01,4,1,0.7305774
AI0225,Envir01,-1,0,0.2916056
