respondent_id,most_likely_state,posterior_c1_s1,posterior_c1_s2,posterior_c2_s1,posterior_c2_s2
PO0068_R4,2,1.1477121203965205e-89,7.809833997143894e-12,0.9999350430792278,6.495691296270354e-05
PO0069_R1,2,4.432983869476644e-19,1.4012589755751229e-07,0.9999998584018066,1.4722960757729353e-09
PO0069_R2,2,1.1032688291290433e-21,1.955521868322685e-06,0.9999979982235894,4.6254543127911196e-08
PO0069_R3,2,4.432983869476644e-19,1.4012589755751229e-07,0.9999998584018066,1.4722960757729353e-09
PO0069_R4,2,4.432983869476644e-19,1.4012589755751229e-07,0.9999998584018066,1.4722960757729353e-09
PO0070_R1,2,7.179491415376548e-28,1.7804305484783352e-08,0.9999999812263625,9.693322292821239e-10
PO0070_R2,2,3.834701708191633e-78,2.730763234892315e-13,0.9999999054073756,9.459235135362929e-08
PO0070_R3,2,1.4726185236130554e-105,6.031487938868203e-16,0.9999989277403458,1.0722596525461167e-06
PO0070_R4,2,1.5640257453422446e-27,3.6538564269704595e-08,0.9999999616710963,1.7903396806351916e-09
PO0071_R1,0,0.8914700163256986,1.191812182621059e-06,0.10852879185482256,7.296089463365526e-12
PO0071_R2,2,4.662662383564622e-17,2.3778347525960888e-07,0.9999997619024404,3.1408450393866164e-10
PO0071_R3,0,0.8914700163256986,1.191812182621059e-06,0.10852879185482256,7.296089463365526e-12
PO0071_R4,2,9.27616701560866e-87,3.7506043989658906e-14,0.9999998657214261,1.3427853704886244e-07
PO0072_R1,2,4.463259638715497e-49,5.032047120758763e-10,0.9999999892211991,1.0275596490199769e-08
PO0072_R2,0,0.8769415558425376,2.8766038114189192e-05,0.12302967799052368,1.2882456584675552e-10
PO0072_R3,0,0.8769415558425376,2.8766038114189192e-05,0.12302967799052368,1.2882456584675552e-10
PO0072_R4,0,0.8769415558425376,2.8766038114189192e-05,0.12302967799052368,1.2882456584675552e-10
PO0073_R1,2,3.0960003263966655e-47,9.891030317677336e-09,0.9999999093854127,8.072355715033441e-08
PO0073_R2,0,0.8343154937421549,1.7775057266885138e-05,0.16566673114139277,5.918558240082233e-11
PO0073_R3,0,0.8343154937421549,1.7775057266885138e-05,0.16566673114139277,5.918558240082233e-11
PO0073_R4,2,2.919408814379102e-101,4.418782776687779e-15,0.999999261044063,7.389559329045313e-07
PO0074_R1,2,3.548059129767651e-18,1.7670785879941433e-09,0.9999999982198213,1.3100242091486253e-11
PO0074_R2,0,0.7201599827543791,3.00398985171953e-08,0.2798399872048702,8.522406658948531e-13
PO0074_R3,2,3.548059129767651e-18,1.7670785879941433e-09,0.9999999982198213,1.3100242091486253e-11
PO0074_R4,0,0.7201599827543791,3.00398985171953e-08,0.2798399872048702,8.522406658948531e-13
PO0075_R1,2,1.9752249417776894e-124,2.6134420117516605e-16,0.9985453799653029,0.0014546200346973756
PO0075_R2,2,2.340369487178221e-152,8.1948482589467545e-19,0.9726503757114889,0.027349624288512005
PO0075_R3,2,7.393036828100149e-104,1.4045241396773582e-14,0.9998715118111707,0.0001284881888149856
PO0075_R4,2,2.6152557878833887e-123,1.5944148911555848e-16,0.9993743168211632,0.0006256831788358434
PO0076_R1,0,0.7500991573470437,6.529406772310774e-07,0.24990018970424407,8.034955469895752e-12
PO0076_R2,0,0.7500991573470437,6.529406772310774e-07,0.24990018970424407,8.034955469895752e-12
PO0076_R3,0,0.7500991573470437,6.529406772310774e-07,0.24990018970424407,8.034955469895752e-12
PO0076_R4,0,0.7500991573470437,6.529406772310774e-07,0.24990018970424407,8.034955469895752e-12
PO0077_R1,2,3.659217131804354e-13,0.024909308698219848,0.9750170523001145,7.363900130035706e-05
PO0077_R2,2,0.43387118064306157,0.01633420990599539,0.5497935715958396,1.0378551034192827e-06
PO0077_R3,2,0.43387118064306157,0.01633420990599539,0.5497935715958396,1.0378551034192827e-06
PO0077_R4,2,3.659217131804354e-13,0.024909308698219848,0.9750170523001145,7.363900130035706e-05
PO0078_R1,0,0.734239248051036,0.1984287077979094,0.06733031594858715,1.7282024674944834e-06
PO0078_R2,2,1.8807895265284734e-09,0.19554132282496986,0.8044240211935928,3.465410064781966e-05
PO0078_R3,2,2.1896343689045625e-54,2.556514601381878e-06,0.9994350066951708,0.0005624367902279765
PO0078_R4,0,0.734239248051036,0.1984287077979094,0.06733031594858715,1.7282024674944834e-06
PO0079_R1,2,2.7832393068992083e-12,0.0009482630341433899,0.9990510788133842,6.581496893273475e-07
PO0079_R2,0,0.5767174881660251,0.005012649499734174,0.41826977138924604,9.094499482049588e-08
PO0079_R3,0,0.5767174881660251,0.005012649499734174,0.41826977138924604,9.094499482049588e-08
PO0079_R4,2,2.7832393068992083e-12,0.0009482630341433899,0.9990510788133842,6.581496893273475e-07
PO0080_R1,2,0.3611534821784996,4.533659699894456e-06,0.6388419839684621,1.9333857070750864e-10
PO0080_R2,2,0.3611534821784996,4.533659699894456e-06,0.6388419839684621,1.9333857070750864e-10
PO0080_R3,2,0.3611534821784996,4.533659699894456e-06,0.6388419839684621,1.9333857070750864e-10
PO0080_R4,2,0.001141381912701792,1.8413958708858816e-06,0.9988567765095998,1.8182774687805215e-10
PO0081_R1,0,0.9093062380060228,6.049799055951594e-07,0.09069315701161941,2.452107695257793e-12
PO0081_R2,0,0.9093062380060228,6.049799055951594e-07,0.09069315701161941,2.452107695257793e-12
PO0081_R3,0,0.9093062380060228,6.049799055951594e-07,0.09069315701161941,2.452107695257793e-12
PO0081_R4,0,0.9093062380060228,6.049799055951594e-07,0.09069315701161941,2.452107695257793e-12
PO0082_R1,2,2.1424154762214095e-11,0.09678551732137362,0.9031975774719861,1.6905185216019288e-05
PO0082_R2,2,2.1424154762214095e-11,0.09678551732137362,0.9031975774719861,1.6905185216019288e-05
PO0082_R3,0,0.8001368598987895,0.15291862012366172,0.04694385612452846,6.638530202895883e-07
PO0082_R4,2,2.1424154762214095e-11,0.09678551732137362,0.9031975774719861,1.6905185216019288e-05
PO0083_R1,2,6.872139928161933e-41,0.002958922472247681,0.9882268913159845,0.008814186211767156
PO0083_R2,0,0.8051168618033956,0.07158689406752057,0.12329563622724267,6.079018411441852e-07
PO0083_R3,2,6.790241505997559e-38,0.00012059125798348332,0.9997379128148642,0.00014149592715241422
PO0083_R4,2,6.846415333043923e-18,0.02313210634887016,0.9768147941992603,5.3099451869623344e-05
PO0084_R1,0,0.8852135535406185,5.409177292855659e-06,0.11478103724038739,4.1701212297484473e-11
PO0084_R2,0,0.8852135535406185,5.409177292855659e-06,0.11478103724038739,4.1701212297484473e-11
PO0084_R3,0,0.8852135535406185,5.409177292855659e-06,0.11478103724038739,4.1701212297484473e-11
PO0084_R4,0,0.8852135535406185,5.409177292855659e-06,0.11478103724038739,4.1701212297484473e-11
PO0085_R1,0,0.9997421417342236,0.00022243666374350057,3.542129532706523e-05,3.0670591840283494e-10
PO0085_R2,0,0.9997421417342236,0.00022243666374350057,3.542129532706523e-05,3.0670591840283494e-10
PO0085_R3,0,0.9997421417342236,0.00022243666374350057,3.542129532706523e-05,3.0670591840283494e-10
PO0085_R4,0,0.9997421417342236,0.00022243666374350057,3.542129532706523e-05,3.0670591840283494e-10
PO0086_R1,2,3.592915745936433e-20,1.8957428942840015e-06,0.9999980935046154,1.0752489958944718e-08
PO0086_R2,0,0.7437724553626733,1.354564103010691e-05,0.25621399884093027,1.553663602070851e-10
PO0086_R3,0,0.7437724553626733,1.354564103010691e-05,0.25621399884093027,1.553663602070851e-10
PO0086_R4,0,0.7437724553626733,1.354564103010691e-05,0.25621399884093027,1.553663602070851e-10
PO0087_R1,2,5.2132284358029566e-36,4.123119257200483e-09,0.9999999941397917,1.7370892208056126e-09
PO0087_R2,2,3.162123939798757e-17,4.365321406017383e-06,0.9999956293986797,5.279914347075942e-09
PO0087_R3,0,0.9947895050233883,2.3971031776652468e-05,0.005186523861598878,8.323611532039967e-11
PO0087_R4,0,0.9947895050233883,2.3971031776652468e-05,0.005186523861598878,8.323611532039967e-11
PO0088_R1,2,3.2236257831784734e-36,1.941636215745922e-10,0.9999999992309396,5.748971977988066e-10
PO0088_R2,2,3.2236257831784734e-36,1.941636215745922e-10,0.9999999992309396,5.748971977988066e-10
PO0088_R3,2,3.2236257831784734e-36,1.941636215745922e-10,0.9999999992309396,5.748971977988066e-10
PO0088_R4,2,3.2236257831784734e-36,1.941636215745922e-10,0.9999999992309396,5.748971977988066e-10
PO0089_R1,0,0.7205008228260822,1.1856814495545346e-07,0.27949905860378954,1.9833519226591434e-12
PO0089_R2,0,0.7205008228260822,1.1856814495545346e-07,0.27949905860378954,1.9833519226591434e-12
PO0089_R3,2,1.6542407904080677e-42,1.8441168364810598e-09,0.9999999823297366,1.582614564262399e-08
PO0089_R4,0,0.7205008228260822,1.1856814495545346e-07,0.27949905860378954,1.9833519226591434e-12
PO0090_R1,2,2.4624331253331485e-142,1.4424151542847423e-15,0.7816962708136026,0.2183037291863963
PO0090_R2,1,0.12345921523176367,0.8756798837577892,0.0008561151561333917,4.785854313756066e-06
PO0090_R3,1,0.12345921523176367,0.8756798837577892,0.0008561151561333917,4.785854313756066e-06
PO0090_R4,2,8.780998913301872e-191,2.9910656242625456e-23,0.9831742394269918,0.016825760573007886
PO0091_R1,1,0.19479235899873248,0.8051810504625426,2.5273732001155955e-05,1.316806723601277e-06
PO0091_R2,2,1.5531709994345748e-72,3.735034734326757e-08,0.9989280563282893,0.0010719063213629908
PO0091_R3,2,4.938463842720908e-48,0.001971305668965346,0.9708078034241304,0.02722089090690407
PO0091_R4,2,4.938463842720908e-48,0.001971305668965346,0.9708078034241304,0.02722089090690407
PO0092_R1,0,0.9313602045697876,0.0008703154164928678,0.06776945664094104,2.33727783691402e-08
PO0092_R2,0,0.9313602045697876,0.0008703154164928678,0.06776945664094104,2.33727783691402e-08
PO0092_R3,0,0.9313602045697876,0.0008703154164928678,0.06776945664094104,2.33727783691402e-08
PO0092_R4,0,0.9313602045697876,0.0008703154164928678,0.06776945664094104,2.33727783691402e-08
PO0093_R1,0,0.9381987090351963,5.161386838132749e-07,0.06180077482425968,1.860396631816827e-12
PO0093_R2,2,5.4710435754775815e-27,2.0119758794656254e-08,0.9999999795048364,3.7540435628549164e-10
PO0093_R3,2,1.4813115585797436e-14,2.8992460845605935e-07,0.999999709963021,1.1235576861950297e-10
PO0093_R4,0,0.9381987090351963,5.161386838132749e-07,0.06180077482425968,1.860396631816827e-12
PO0094_R1,2,3.777530204336569e-38,1.3233179746781275e-07,0.99999977753649,9.013171220956763e-08
PO0094_R2,2,3.777530204336569e-38,1.3233179746781275e-07,0.99999977753649,9.013171220956763e-08
PO0094_R3,2,3.777530204336569e-38,1.3233179746781275e-07,0.99999977753649,9.013171220956763e-08
PO0094_R4,2,5.509503257570718e-19,1.4467756213967856e-05,0.9999855071213753,2.5122410627991316e-08
PO0095_R1,0,0.9884126511615939,0.004719990902475009,0.006867310186680435,4.774925053228728e-08
PO0095_R2,2,5.667684616192058e-40,1.1909297964946297e-07,0.9999993973646393,4.835423812019006e-07
PO0095_R3,0,0.9884126511615939,0.004719990902475009,0.006867310186680435,4.774925053228728e-08
PO0095_R4,0,0.9884126511615939,0.004719990902475009,0.006867310186680435,4.774925053228728e-08
PO0096_R1,2,1.2111833635898706e-39,1.9659842321345573e-05,0.9998846960190959,9.56441385829902e-05
PO0096_R2,2,1.2111833635898706e-39,1.9659842321345573e-05,0.9998846960190959,9.56441385829902e-05
PO0096_R3,2,1.2111833635898706e-39,1.9659842321345573e-05,0.9998846960190959,9.56441385829902e-05
PO0096_R4,2,1.2111833635898706e-39,1.9659842321345573e-05,0.9998846960190959,9.56441385829902e-05
PO0097_R1,2,5.873437166964202e-19,9.490564154202523e-05,0.9999020478807508,3.046477707360362e-06
PO0097_R2,2,5.192656210643595e-43,1.967860518785057e-06,0.9998843252303229,0.00011370690915857178
PO0097_R3,0,0.7517707501210869,0.00546961617799358,0.24275911998971586,5.137112034216498e-07
PO0097_R4,2,1.0812475847849157e-54,7.292460515417618e-08,0.9998393889148036,0.0001605381605917916
PO0098_R1,2,4.580751207645212e-07,0.013743311926656546,0.9862529181445098,3.311853712893875e-06
PO0098_R2,2,4.580751207645212e-07,0.013743311926656546,0.9862529181445098,3.311853712893875e-06
PO0098_R3,2,4.580751207645212e-07,0.013743311926656546,0.9862529181445098,3.311853712893875e-06
PO0098_R4,2,1.6946325283147396e-20,0.0009557627368617904,0.9990290705639929,1.5166699145055057e-05
PO0099_R1,2,1.1160354009525081e-299,4.31247360121988e-39,0.9970493039460725,0.0029506960539281853
PO0099_R2,2,4.42045615456311e-132,8.426317409648309e-18,0.9998800201780199,0.0001199798219798721
PO0099_R3,2,1.1160354009525081e-299,4.31247360121988e-39,0.9970493039460725,0.0029506960539281853
PO0099_R4,2,2.8449812031656925e-205,9.355868091296077e-29,0.9999892863342156,1.0713665784590364e-05
PO0100_R1,0,0.664999877660455,2.7621699824125107e-06,0.33499735991024965,2.5931303973799416e-10
PO0100_R2,0,0.664999877660455,2.7621699824125107e-06,0.33499735991024965,2.5931303973799416e-10
PO0100_R3,0,0.664999877660455,2.7621699824125107e-06,0.33499735991024965,2.5931303973799416e-10
PO0100_R4,0,0.664999877660455,2.7621699824125107e-06,0.33499735991024965,2.5931303973799416e-10
