respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count,model_is_deepseek,n_valid_tasks,label_flip_rate,order_flip_rate,paraphrase_flip_rate,monotonicity_compliance_rate,dominance_violation_rate,confidence_mean,exact_repeat_flip_rate_mean,top_attr_share_travel_time,top_attr_share_waiting_time,top_attr_share_cost,top_attr_share_distance,top_attr_share_availability,top_attr_share_mode_label
PO0014_R4,28420052,0.6019450605361366,35,male,35 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,2,3,1,1,0,a work trip,high education,1,car is available for this trip,6,4,3,5,3,4,poe_gpt54_nano,POT0014,4,semantic_arm,1,naturalistic,1,0.5393838273115675,0.1695328684047339,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0015_R1,54441132,2.256576028779217,31,male,31 years old,3250,around CHF 3250 per month,0,1,1,0,0,0,3.25,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,1,6,2,1,1,2,poe_gpt54_nano,POT0015,1,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.5,0.0,0.0,1.0,0.0,4.0,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0015_R2,54441132,2.256576028779217,31,male,31 years old,3250,around CHF 3250 per month,0,1,1,0,0,0,3.25,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,1,6,2,1,1,2,poe_gpt54_nano,POT0015,2,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.9375,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0015_R3,54441132,2.256576028779217,31,male,31 years old,3250,around CHF 3250 per month,0,1,1,0,0,0,3.25,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,1,6,2,1,1,2,poe_gpt54_nano,POT0015,3,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.9375,0.0625,0.46875,0.03125,0.5,0.0,0.0,0.0
PO0015_R4,54441132,2.256576028779217,31,male,31 years old,3250,around CHF 3250 per month,0,1,1,0,0,0,3.25,1,0,0,1,1,1,0,1,0,a work trip,not high education,1,car is available for this trip,1,6,2,1,1,2,poe_gpt54_nano,POT0015,4,semantic_arm,1,concise,0,0.636398064326052,0.2151798910105804,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.0625,0.5,0.03125,0.46875,0.0,0.0,0.0
PO0016_R1,50760334,0.8584724543995766,42,female,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,4,1,2,poe_gpt54_nano,POT0016,1,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.5,0.5,0.0,2.875,0.0729166666666666,0.5,0.09375,0.375,0.03125,0.0,0.0
PO0016_R2,50760334,0.8584724543995766,42,female,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,4,1,2,poe_gpt54_nano,POT0016,2,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.1875,0.0729166666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0016_R3,50760334,0.8584724543995766,42,female,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,4,1,2,poe_gpt54_nano,POT0016,3,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.3125,0.0729166666666666,0.5,0.03125,0.46875,0.0,0.0,0.0
PO0016_R4,50760334,0.8584724543995766,42,female,42 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,6,2,4,1,2,poe_gpt54_nano,POT0016,4,neutral_arm,0,naturalistic,1,0.5037101621515728,0.2798499785803424,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.4375,0.0729166666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0017_R1,90300336,0.954424398357919,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,3,4,4,2,6,1,poe_gpt54_nano,POT0017,1,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.4375,0.2499999999999999,0.5,0.03125,0.375,0.0,0.09375,0.0
PO0017_R2,90300336,0.954424398357919,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,3,4,4,2,6,1,poe_gpt54_nano,POT0017,2,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.4375,0.2499999999999999,0.46875,0.0,0.375,0.03125,0.125,0.0
PO0017_R3,90300336,0.954424398357919,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,3,4,4,2,6,1,poe_gpt54_nano,POT0017,3,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,3.0,0.2499999999999999,0.4375,0.09375,0.3125,0.0,0.15625,0.0
PO0017_R4,90300336,0.954424398357919,40,male,40 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,1,0,1,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,3,4,4,2,6,1,poe_gpt54_nano,POT0017,4,neutral_arm,0,naturalistic,1,0.443854699207377,0.1102599611509413,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,2.875,0.2499999999999999,0.46875,0.03125,0.375,0.03125,0.09375,0.0
PO0018_R1,95241108,0.1999290444257219,76,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,1,1,1,poe_gpt54_nano,POT0018,1,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.5,4.4375,0.1041666666666666,0.46875,0.03125,0.5,0.0,0.0,0.0
PO0018_R2,95241108,0.1999290444257219,76,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,1,1,1,poe_gpt54_nano,POT0018,2,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.5,0.5,0.0,1.0,0.0,4.3125,0.1041666666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0018_R3,95241108,0.1999290444257219,76,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,1,1,1,poe_gpt54_nano,POT0018,3,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.1875,0.1041666666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0018_R4,95241108,0.1999290444257219,76,male,65 or older,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,1,1,1,poe_gpt54_nano,POT0018,4,semantic_arm,1,naturalistic,1,0.4440313769188567,0.1186608753473185,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.125,0.1041666666666666,0.5,0.0,0.5,0.0,0.0,0.0
PO0019_R1,54540918,0.2545934244605354,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,5,2,3,1,2,poe_gpt54_nano,POT0019,1,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.5,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0019_R2,54540918,0.2545934244605354,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,5,2,3,1,2,poe_gpt54_nano,POT0019,2,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0019_R3,54540918,0.2545934244605354,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,5,2,3,1,2,poe_gpt54_nano,POT0019,3,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.4375,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0019_R4,54540918,0.2545934244605354,50,male,50 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,5,2,3,1,2,poe_gpt54_nano,POT0019,4,semantic_arm,1,naturalistic,1,0.4990037396167635,0.1423498474595867,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.75,0.03125,0.5,0.0,0.5,0.0,0.0,0.0
PO0020_R1,28000460,0.7944811628173415,37,female,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,2,1,4,1,2,poe_gpt54_nano,POT0020,1,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,4.75,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0020_R2,28000460,0.7944811628173415,37,female,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,2,1,4,1,2,poe_gpt54_nano,POT0020,2,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,4.6875,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0020_R3,28000460,0.7944811628173415,37,female,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,2,1,4,1,2,poe_gpt54_nano,POT0020,3,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,4.6875,0.0625,0.46875,0.03125,0.5,0.0,0.0,0.0
PO0020_R4,28000460,0.7944811628173415,37,female,37 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,0,2,0,0,1,a non-work trip,high education,1,car is available for this trip,4,2,1,4,1,2,poe_gpt54_nano,POT0020,4,semantic_arm,1,concise,0,0.355023278279936,0.2168480047323449,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.375,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0021_R1,54440439,0.5414274486172608,28,female,30 or younger,2000,around CHF 2000 per month,0,0,0,1,0,1,2.0,1,0,0,0,0,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,4,1,1,5,1,3,poe_gpt54_nano,POT0021,1,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.5,0.5,0.0,3.6875,0.0729166666666666,0.5,0.03125,0.46875,0.0,0.0,0.0
PO0021_R2,54440439,0.5414274486172608,28,female,30 or younger,2000,around CHF 2000 per month,0,0,0,1,0,1,2.0,1,0,0,0,0,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,4,1,1,5,1,3,poe_gpt54_nano,POT0021,2,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.5,0.5,0.0,3.625,0.0729166666666666,0.5,0.03125,0.46875,0.0,0.0,0.0
PO0021_R3,54440439,0.5414274486172608,28,female,30 or younger,2000,around CHF 2000 per month,0,0,0,1,0,1,2.0,1,0,0,0,0,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,4,1,1,5,1,3,poe_gpt54_nano,POT0021,3,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.5,0.5,0.0,3.9375,0.0729166666666666,0.5,0.0625,0.40625,0.03125,0.0,0.0
PO0021_R4,54440439,0.5414274486172608,28,female,30 or younger,2000,around CHF 2000 per month,0,0,0,1,0,1,2.0,1,0,0,0,0,1,0,0,1,a non-work trip,not high education,0,car is not available for this trip,4,1,1,5,1,3,poe_gpt54_nano,POT0021,4,semantic_arm,1,concise,0,0.4360486031489405,0.2119193519607723,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.625,0.0729166666666666,0.5,0.0,0.46875,0.03125,0.0,0.0
PO0022_R1,92460282,0.2545934244605354,46,male,46 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,3,1,4,3,poe_gpt54_nano,POT0022,1,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.5,0.5,1.0,0.5,4.0,0.09375,0.5,0.03125,0.40625,0.0,0.0625,0.0
PO0022_R2,92460282,0.2545934244605354,46,male,46 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,3,1,4,3,poe_gpt54_nano,POT0022,2,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.5,4.3125,0.09375,0.5,0.0,0.5,0.0,0.0,0.0
PO0022_R3,92460282,0.2545934244605354,46,male,46 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,3,1,4,3,poe_gpt54_nano,POT0022,3,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,0.5,0.5,4.375,0.09375,0.5,0.0,0.5,0.0,0.0,0.0
PO0022_R4,92460282,0.2545934244605354,46,male,46 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,1,3,1,4,3,poe_gpt54_nano,POT0022,4,semantic_arm,1,naturalistic,1,0.5424748015831954,0.2068896477047322,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.5,4.0,0.09375,0.5,0.0,0.40625,0.0,0.09375,0.0
PO0023_R1,28000367,0.3735873657560173,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,1,5,6,4,poe_gpt54_nano,POT0023,1,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.875,0.0520833333333333,0.5,0.0,0.5,0.0,0.0,0.0
PO0023_R2,28000367,0.3735873657560173,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,1,5,6,4,poe_gpt54_nano,POT0023,2,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.875,0.0520833333333333,0.5,0.0,0.5,0.0,0.0,0.0
PO0023_R3,28000367,0.3735873657560173,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,1,5,6,4,poe_gpt54_nano,POT0023,3,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.9375,0.0520833333333333,0.5,0.0,0.5,0.0,0.0,0.0
PO0023_R4,28000367,0.3735873657560173,-1,traveler,30 or younger,-1,unknown income,0,1,0,0,0,1,-0.001,0,0,1,-1,-1,-1,-1,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,1,5,6,4,poe_gpt54_nano,POT0023,4,semantic_arm,1,naturalistic,1,0.4239915761252524,0.1525833693114167,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.8125,0.0520833333333333,0.46875,0.0,0.46875,0.03125,0.03125,0.0
PO0024_R1,54260410,3.4343260688387685,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,6,4,4,4,2,poe_gpt54_nano,POT0024,1,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,1.0,0.0,1.0,0.0,3.9375,0.0625,0.46875,0.03125,0.5,0.0,0.0,0.0
PO0024_R2,54260410,3.4343260688387685,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,6,4,4,4,2,poe_gpt54_nano,POT0024,2,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.0625,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0024_R3,54260410,3.4343260688387685,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,6,4,4,4,2,poe_gpt54_nano,POT0024,3,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.875,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0024_R4,54260410,3.4343260688387685,41,female,41 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,2,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,6,4,4,4,2,poe_gpt54_nano,POT0024,4,semantic_arm,1,naturalistic,1,0.6277842388578192,0.2231903040958751,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,4.375,0.0625,0.5,0.0,0.4375,0.0,0.0625,0.0
PO0025_R1,10540517,9.027458897812208,39,male,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,poe_gpt54_nano,POT0025,1,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.5,3.5,0.2395833333333333,0.5,0.0625,0.40625,0.0,0.03125,0.0
PO0025_R2,10540517,9.027458897812208,39,male,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,poe_gpt54_nano,POT0025,2,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.5,0.5,0.0,1.0,0.0,3.3125,0.2395833333333333,0.4375,0.09375,0.40625,0.03125,0.03125,0.0
PO0025_R3,10540517,9.027458897812208,39,male,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,poe_gpt54_nano,POT0025,3,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.5625,0.2395833333333333,0.5,0.125,0.375,0.0,0.0,0.0
PO0025_R4,10540517,9.027458897812208,39,male,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,4,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,4,1,2,poe_gpt54_nano,POT0025,4,neutral_arm,0,naturalistic,1,0.4431523556628189,0.2206822755985554,16,6,2,2,2,2,2,0,16,0.0,1.0,0.5,0.5,1.0,3.0625,0.2395833333333333,0.5,0.03125,0.4375,0.0,0.03125,0.0
PO0026_R1,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,poe_gpt54_nano,POT0026,1,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.6875,0.28125,0.5,0.0,0.5,0.0,0.0,0.0
PO0026_R2,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,poe_gpt54_nano,POT0026,2,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.5,0.5,0.0,1.0,0.0,3.0625,0.28125,0.5,0.0,0.5,0.0,0.0,0.0
PO0026_R3,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,poe_gpt54_nano,POT0026,3,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.5,0.5,0.0,1.0,0.0,3.3125,0.28125,0.5,0.0,0.5,0.0,0.0,0.0
PO0026_R4,54260612,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,poe_gpt54_nano,POT0026,4,neutral_arm,0,concise,0,0.5799668329753868,0.2175280467252453,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,0.0,0.5,3.1875,0.28125,0.25,0.125,0.375,0.125,0.125,0.0
PO0027_R1,50760043,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,6,4,3,1,poe_gpt54_nano,POT0027,1,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.5,3.5625,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0027_R2,50760043,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,6,4,3,1,poe_gpt54_nano,POT0027,2,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.625,0.0625,0.46875,0.03125,0.4375,0.03125,0.03125,0.0
PO0027_R3,50760043,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,6,4,3,1,poe_gpt54_nano,POT0027,3,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.8125,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0027_R4,50760043,0.954424398357919,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,1,0,5.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,6,4,3,1,poe_gpt54_nano,POT0027,4,semantic_arm,1,naturalistic,1,0.5614467972240494,0.1795726454368647,16,6,2,2,2,2,2,0,16,0.0,0.5,0.0,1.0,0.0,3.875,0.0625,0.5,0.0,0.5,0.0,0.0,0.0
PO0028_R1,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,poe_gpt54_nano,POT0028,1,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.6875,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0028_R2,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,poe_gpt54_nano,POT0028,2,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.8125,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0028_R3,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,poe_gpt54_nano,POT0028,3,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.9375,0.0,0.5,0.0,0.5,0.0,0.0,0.0
PO0028_R4,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,poe_gpt54_nano,POT0028,4,neutral_arm,0,naturalistic,1,0.5516441207499548,0.1706341878855864,16,6,2,2,2,2,2,0,16,0.0,0.0,0.0,1.0,0.0,3.0625,0.0,0.5,0.0,0.5,0.0,0.0,0.0
