respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
PO0017_R1,1855,56080325,0.8611359127752702,0.000367986,2,1,1,3,3,6,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,2,0,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,3,6,5,5,poe_gpt54_nano,POT0017,1,neutral_arm,0,naturalistic,1,0.7527564564859169,0.1394328460294319,16,6,2,2,2,2,2
PO0017_R2,1855,56080325,0.8611359127752702,0.000367986,2,1,1,3,3,6,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,2,0,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,3,6,5,5,poe_gpt54_nano,POT0017,2,neutral_arm,0,naturalistic,1,0.7527564564859169,0.1394328460294319,16,6,2,2,2,2,2
PO0017_R3,1855,56080325,0.8611359127752702,0.000367986,2,1,1,3,3,6,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,2,0,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,3,6,5,5,poe_gpt54_nano,POT0017,3,neutral_arm,0,naturalistic,1,0.7527564564859169,0.1394328460294319,16,6,2,2,2,2,2
PO0017_R4,1855,56080325,0.8611359127752702,0.000367986,2,1,1,3,3,6,61,female,61 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,2,0,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,3,3,6,5,5,poe_gpt54_nano,POT0017,4,neutral_arm,0,naturalistic,1,0.7527564564859169,0.1394328460294319,16,6,2,2,2,2,2
PO0018_R1,1902,70130778,0.2553833146722722,0.000109132,2,2,1,3,6,8,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,3,3,1,4,4,poe_gpt54_nano,POT0018,1,semantic_arm,1,naturalistic,1,0.5207071093265737,0.2912599617148511,16,6,2,2,2,2,2
PO0018_R2,1902,70130778,0.2553833146722722,0.000109132,2,2,1,3,6,8,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,3,3,1,4,4,poe_gpt54_nano,POT0018,2,semantic_arm,1,naturalistic,1,0.5207071093265737,0.2912599617148511,16,6,2,2,2,2,2
PO0018_R3,1902,70130778,0.2553833146722722,0.000109132,2,2,1,3,6,8,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,3,3,1,4,4,poe_gpt54_nano,POT0018,3,semantic_arm,1,naturalistic,1,0.5207071093265737,0.2912599617148511,16,6,2,2,2,2,2
PO0018_R4,1902,70130778,0.2553833146722722,0.000109132,2,2,1,3,6,8,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,5,2,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,3,3,1,4,4,poe_gpt54_nano,POT0018,4,semantic_arm,1,naturalistic,1,0.5207071093265737,0.2912599617148511,16,6,2,2,2,2,2
PO0019_R1,1948,70140237,0.8611359127752702,0.000367986,2,2,1,1,3,8,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,6,3,5,4,5,5,poe_gpt54_nano,POT0019,1,semantic_arm,1,naturalistic,1,0.6109304976489365,0.2744675471737889,16,6,2,2,2,2,2
PO0019_R2,1948,70140237,0.8611359127752702,0.000367986,2,2,1,1,3,8,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,6,3,5,4,5,5,poe_gpt54_nano,POT0019,2,semantic_arm,1,naturalistic,1,0.6109304976489365,0.2744675471737889,16,6,2,2,2,2,2
PO0019_R3,1948,70140237,0.8611359127752702,0.000367986,2,2,1,1,3,8,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,6,3,5,4,5,5,poe_gpt54_nano,POT0019,3,semantic_arm,1,naturalistic,1,0.6109304976489365,0.2744675471737889,16,6,2,2,2,2,2
PO0019_R4,1948,70140237,0.8611359127752702,0.000367986,2,2,1,1,3,8,60,female,60 years old,3250,around CHF 3250 per month,0,1,0,0,0,0,3.25,1,0,0,1,0,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,6,3,5,4,5,5,poe_gpt54_nano,POT0019,4,semantic_arm,1,naturalistic,1,0.6109304976489365,0.2744675471737889,16,6,2,2,2,2,2
PO0020_R1,499,28000701,0.3747464412665672,0.000160139,1,2,2,-1,7,3,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,5,3,0,1,a trip with unreported purpose,university education,1,car is available for this trip,4,4,4,4,1,2,3,poe_gpt54_nano,POT0020,1,semantic_arm,1,concise,0,0.6115107003783814,0.2485344198517009,16,6,2,2,2,2,2
PO0020_R2,499,28000701,0.3747464412665672,0.000160139,1,2,2,-1,7,3,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,5,3,0,1,a trip with unreported purpose,university education,1,car is available for this trip,4,4,4,4,1,2,3,poe_gpt54_nano,POT0020,2,semantic_arm,1,concise,0,0.6115107003783814,0.2485344198517009,16,6,2,2,2,2,2
PO0020_R3,499,28000701,0.3747464412665672,0.000160139,1,2,2,-1,7,3,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,5,3,0,1,a trip with unreported purpose,university education,1,car is available for this trip,4,4,4,4,1,2,3,poe_gpt54_nano,POT0020,3,semantic_arm,1,concise,0,0.6115107003783814,0.2485344198517009,16,6,2,2,2,2,2
PO0020_R4,499,28000701,0.3747464412665672,0.000160139,1,2,2,-1,7,3,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,5,3,0,1,a trip with unreported purpose,university education,1,car is available for this trip,4,4,4,4,1,2,3,poe_gpt54_nano,POT0020,4,semantic_arm,1,concise,0,0.6115107003783814,0.2485344198517009,16,6,2,2,2,2,2
PO0021_R1,1472,54200327,0.8611359127752702,0.000367986,2,2,2,3,3,6,52,female,52 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,5,6,4,2,poe_gpt54_nano,POT0021,1,semantic_arm,1,concise,0,0.5957909702859726,0.2214320404197154,16,6,2,2,2,2,2
PO0021_R2,1472,54200327,0.8611359127752702,0.000367986,2,2,2,3,3,6,52,female,52 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,5,6,4,2,poe_gpt54_nano,POT0021,2,semantic_arm,1,concise,0,0.5957909702859726,0.2214320404197154,16,6,2,2,2,2,2
PO0021_R3,1472,54200327,0.8611359127752702,0.000367986,2,2,2,3,3,6,52,female,52 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,5,6,4,2,poe_gpt54_nano,POT0021,3,semantic_arm,1,concise,0,0.5957909702859726,0.2214320404197154,16,6,2,2,2,2,2
PO0021_R4,1472,54200327,0.8611359127752702,0.000367986,2,2,2,3,3,6,52,female,52 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,1,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,5,6,4,2,poe_gpt54_nano,POT0021,4,semantic_arm,1,concise,0,0.5957909702859726,0.2214320404197154,16,6,2,2,2,2,2
PO0022_R1,72,10360225,0.2298009887184065,9.82e-05,1,2,2,3,6,1,60,female,60 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,3,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,5,5,6,5,5,poe_gpt54_nano,POT0022,1,semantic_arm,1,naturalistic,1,0.5377763485414265,0.2220175025823767,16,6,2,2,2,2,2
PO0022_R2,72,10360225,0.2298009887184065,9.82e-05,1,2,2,3,6,1,60,female,60 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,3,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,5,5,6,5,5,poe_gpt54_nano,POT0022,2,semantic_arm,1,naturalistic,1,0.5377763485414265,0.2220175025823767,16,6,2,2,2,2,2
PO0022_R3,72,10360225,0.2298009887184065,9.82e-05,1,2,2,3,6,1,60,female,60 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,3,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,5,5,6,5,5,poe_gpt54_nano,POT0022,3,semantic_arm,1,naturalistic,1,0.5377763485414265,0.2220175025823767,16,6,2,2,2,2,2
PO0022_R4,72,10360225,0.2298009887184065,9.82e-05,1,2,2,3,6,1,60,female,60 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,3,2,0,0,1,a leisure-related trip,applied higher education,1,car is available for this trip,2,2,5,5,6,5,5,poe_gpt54_nano,POT0022,4,semantic_arm,1,naturalistic,1,0.5377763485414265,0.2220175025823767,16,6,2,2,2,2,2
PO0023_R1,1062,42340104,0.8611359127752702,0.000367986,2,1,2,3,3,5,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,3,4,2,4,2,poe_gpt54_nano,POT0023,1,semantic_arm,1,naturalistic,1,0.6756070407909247,0.1700549809474614,16,6,2,2,2,2,2
PO0023_R2,1062,42340104,0.8611359127752702,0.000367986,2,1,2,3,3,5,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,3,4,2,4,2,poe_gpt54_nano,POT0023,2,semantic_arm,1,naturalistic,1,0.6756070407909247,0.1700549809474614,16,6,2,2,2,2,2
PO0023_R3,1062,42340104,0.8611359127752702,0.000367986,2,1,2,3,3,5,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,3,4,2,4,2,poe_gpt54_nano,POT0023,3,semantic_arm,1,naturalistic,1,0.6756070407909247,0.1700549809474614,16,6,2,2,2,2,2
PO0023_R4,1062,42340104,0.8611359127752702,0.000367986,2,1,2,3,3,5,49,female,49 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,1,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,3,4,2,4,2,poe_gpt54_nano,POT0023,4,semantic_arm,1,naturalistic,1,0.6756070407909247,0.1700549809474614,16,6,2,2,2,2,2
PO0024_R1,1940,70140103,2.0360086784578657,0.00087004,2,2,6,3,3,8,36,female,36 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,5,5,3,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,4,4,5,poe_gpt54_nano,POT0024,1,semantic_arm,1,naturalistic,1,0.5429708064692862,0.2210016339652182,16,6,2,2,2,2,2
PO0024_R2,1940,70140103,2.0360086784578657,0.00087004,2,2,6,3,3,8,36,female,36 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,5,5,3,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,4,4,5,poe_gpt54_nano,POT0024,2,semantic_arm,1,naturalistic,1,0.5429708064692862,0.2210016339652182,16,6,2,2,2,2,2
PO0024_R3,1940,70140103,2.0360086784578657,0.00087004,2,2,6,3,3,8,36,female,36 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,5,5,3,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,4,4,5,poe_gpt54_nano,POT0024,3,semantic_arm,1,naturalistic,1,0.5429708064692862,0.2210016339652182,16,6,2,2,2,2,2
PO0024_R4,1940,70140103,2.0360086784578657,0.00087004,2,2,6,3,3,8,36,female,36 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,1,5,5,3,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,4,4,4,5,poe_gpt54_nano,POT0024,4,semantic_arm,1,naturalistic,1,0.5429708064692862,0.2210016339652182,16,6,2,2,2,2,2
PO0025_R1,1531,54260136,0.7518844977110388,0.0003213,2,1,9,-1,3,6,68,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,1,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,4,4,4,6,4,3,poe_gpt54_nano,POT0025,1,neutral_arm,0,naturalistic,1,0.7834744012776759,0.1720505600949435,16,6,2,2,2,2,2
PO0025_R2,1531,54260136,0.7518844977110388,0.0003213,2,1,9,-1,3,6,68,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,1,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,4,4,4,6,4,3,poe_gpt54_nano,POT0025,2,neutral_arm,0,naturalistic,1,0.7834744012776759,0.1720505600949435,16,6,2,2,2,2,2
PO0025_R3,1531,54260136,0.7518844977110388,0.0003213,2,1,9,-1,3,6,68,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,1,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,4,4,4,6,4,3,poe_gpt54_nano,POT0025,3,neutral_arm,0,naturalistic,1,0.7834744012776759,0.1720505600949435,16,6,2,2,2,2,2
PO0025_R4,1531,54260136,0.7518844977110388,0.0003213,2,1,9,-1,3,6,68,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,1,2,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,4,4,4,6,4,3,poe_gpt54_nano,POT0025,4,neutral_arm,0,naturalistic,1,0.7834744012776759,0.1720505600949435,16,6,2,2,2,2,2
PO0026_R1,669,30330653,0.337070311751635,0.000144039,2,1,2,3,7,4,49,female,49 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a leisure-related trip,university education,1,car is available for this trip,4,5,5,5,5,3,1,poe_gpt54_nano,POT0026,1,neutral_arm,0,concise,0,0.5282580985862902,0.115934288563878,16,6,2,2,2,2,2
PO0026_R2,669,30330653,0.337070311751635,0.000144039,2,1,2,3,7,4,49,female,49 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a leisure-related trip,university education,1,car is available for this trip,4,5,5,5,5,3,1,poe_gpt54_nano,POT0026,2,neutral_arm,0,concise,0,0.5282580985862902,0.115934288563878,16,6,2,2,2,2,2
PO0026_R3,669,30330653,0.337070311751635,0.000144039,2,1,2,3,7,4,49,female,49 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a leisure-related trip,university education,1,car is available for this trip,4,5,5,5,5,3,1,poe_gpt54_nano,POT0026,3,neutral_arm,0,concise,0,0.5282580985862902,0.115934288563878,16,6,2,2,2,2,2
PO0026_R4,669,30330653,0.337070311751635,0.000144039,2,1,2,3,7,4,49,female,49 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,0,1,a leisure-related trip,university education,1,car is available for this trip,4,5,5,5,5,3,1,poe_gpt54_nano,POT0026,4,neutral_arm,0,concise,0,0.5282580985862902,0.115934288563878,16,6,2,2,2,2,2
PO0027_R1,1667,54421192,0.9573855529584482,0.000409116,2,2,1,1,3,6,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,5,3,5,2,4,5,poe_gpt54_nano,POT0027,1,semantic_arm,1,naturalistic,1,0.6562554714906388,0.1841598896561971,16,6,2,2,2,2,2
PO0027_R2,1667,54421192,0.9573855529584482,0.000409116,2,2,1,1,3,6,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,5,3,5,2,4,5,poe_gpt54_nano,POT0027,2,semantic_arm,1,naturalistic,1,0.6562554714906388,0.1841598896561971,16,6,2,2,2,2,2
PO0027_R3,1667,54421192,0.9573855529584482,0.000409116,2,2,1,1,3,6,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,5,3,5,2,4,5,poe_gpt54_nano,POT0027,3,semantic_arm,1,naturalistic,1,0.6562554714906388,0.1841598896561971,16,6,2,2,2,2,2
PO0027_R4,1667,54421192,0.9573855529584482,0.000409116,2,2,1,1,3,6,61,male,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,5,3,5,2,4,5,poe_gpt54_nano,POT0027,4,semantic_arm,1,naturalistic,1,0.6562554714906388,0.1841598896561971,16,6,2,2,2,2,2
PO0028_R1,2102,90320713,0.543107257288418,0.000232084,2,2,1,1,6,7,31,female,31 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,3,3,4,3,4,4,poe_gpt54_nano,POT0028,1,neutral_arm,0,naturalistic,1,0.6788831442195743,0.2168158320975485,16,6,2,2,2,2,2
PO0028_R2,2102,90320713,0.543107257288418,0.000232084,2,2,1,1,6,7,31,female,31 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,3,3,4,3,4,4,poe_gpt54_nano,POT0028,2,neutral_arm,0,naturalistic,1,0.6788831442195743,0.2168158320975485,16,6,2,2,2,2,2
PO0028_R3,2102,90320713,0.543107257288418,0.000232084,2,2,1,1,6,7,31,female,31 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,3,3,4,3,4,4,poe_gpt54_nano,POT0028,3,neutral_arm,0,naturalistic,1,0.6788831442195743,0.2168158320975485,16,6,2,2,2,2,2
PO0028_R4,2102,90320713,0.543107257288418,0.000232084,2,2,1,1,6,7,31,female,31 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,1,1,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,3,3,4,3,4,4,poe_gpt54_nano,POT0028,4,neutral_arm,0,naturalistic,1,0.6788831442195743,0.2168158320975485,16,6,2,2,2,2,2
PO0029_R1,439,19650586,2.0360086784578657,0.00087004,1,2,2,1,3,2,36,female,36 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,1,0,2,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,5,5,3,poe_gpt54_nano,POT0029,1,semantic_arm,1,naturalistic,1,0.65598631103538,0.2075873035763625,16,6,2,2,2,2,2
PO0029_R2,439,19650586,2.0360086784578657,0.00087004,1,2,2,1,3,2,36,female,36 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,1,0,2,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,5,5,3,poe_gpt54_nano,POT0029,2,semantic_arm,1,naturalistic,1,0.65598631103538,0.2075873035763625,16,6,2,2,2,2,2
PO0029_R3,439,19650586,2.0360086784578657,0.00087004,1,2,2,1,3,2,36,female,36 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,1,0,2,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,5,5,3,poe_gpt54_nano,POT0029,3,semantic_arm,1,naturalistic,1,0.65598631103538,0.2075873035763625,16,6,2,2,2,2,2
PO0029_R4,439,19650586,2.0360086784578657,0.00087004,1,2,2,1,3,2,36,female,36 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,1,0,2,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,5,5,3,poe_gpt54_nano,POT0029,4,semantic_arm,1,naturalistic,1,0.65598631103538,0.2075873035763625,16,6,2,2,2,2,2
PO0030_R1,928,39120150,0.8611359127752702,0.000367986,2,2,6,3,3,2,53,female,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,2,1,3,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,6,4,6,3,3,poe_gpt54_nano,POT0030,1,neutral_arm,0,naturalistic,1,0.5213868213054699,0.2609554604550078,16,6,2,2,2,2,2
PO0030_R2,928,39120150,0.8611359127752702,0.000367986,2,2,6,3,3,2,53,female,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,2,1,3,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,6,4,6,3,3,poe_gpt54_nano,POT0030,2,neutral_arm,0,naturalistic,1,0.5213868213054699,0.2609554604550078,16,6,2,2,2,2,2
PO0030_R3,928,39120150,0.8611359127752702,0.000367986,2,2,6,3,3,2,53,female,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,2,1,3,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,6,4,6,3,3,poe_gpt54_nano,POT0030,3,neutral_arm,0,naturalistic,1,0.5213868213054699,0.2609554604550078,16,6,2,2,2,2,2
PO0030_R4,928,39120150,0.8611359127752702,0.000367986,2,2,6,3,3,2,53,female,53 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,2,1,3,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,6,4,6,3,3,poe_gpt54_nano,POT0030,4,neutral_arm,0,naturalistic,1,0.5213868213054699,0.2609554604550078,16,6,2,2,2,2,2
PO0031_R1,1670,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_gpt54_nano,POT0031,1,neutral_arm,0,concise,0,0.6183885852324169,0.2427474412618995,16,6,2,2,2,2,2
PO0031_R2,1670,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_gpt54_nano,POT0031,2,neutral_arm,0,concise,0,0.6183885852324169,0.2427474412618995,16,6,2,2,2,2,2
PO0031_R3,1670,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_gpt54_nano,POT0031,3,neutral_arm,0,concise,0,0.6183885852324169,0.2427474412618995,16,6,2,2,2,2,2
PO0031_R4,1670,54421227,0.2005493353683038,8.57e-05,2,2,9,3,5,6,71,male,65 or older,3250,around CHF 3250 per month,0,0,0,0,0,0,3.25,0,1,0,-1,2,2,-1,0,1,a leisure-related trip,high school education,0,car is not available for this trip,4,3,4,4,6,3,3,poe_gpt54_nano,POT0031,4,neutral_arm,0,concise,0,0.6183885852324169,0.2427474412618995,16,6,2,2,2,2,2
PO0032_R1,1255,47130345,1.2842482077570314,0.000548793,2,1,1,3,3,5,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,2,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,6,4,5,poe_gpt54_nano,POT0032,1,semantic_arm,1,concise,0,0.6363409400029302,0.2783540394234918,16,6,2,2,2,2,2
PO0032_R2,1255,47130345,1.2842482077570314,0.000548793,2,1,1,3,3,5,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,2,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,6,4,5,poe_gpt54_nano,POT0032,2,semantic_arm,1,concise,0,0.6363409400029302,0.2783540394234918,16,6,2,2,2,2,2
PO0032_R3,1255,47130345,1.2842482077570314,0.000548793,2,1,1,3,3,5,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,2,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,6,4,5,poe_gpt54_nano,POT0032,3,semantic_arm,1,concise,0,0.6363409400029302,0.2783540394234918,16,6,2,2,2,2,2
PO0032_R4,1255,47130345,1.2842482077570314,0.000548793,2,1,1,3,3,5,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,2,3,1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,1,3,3,6,4,5,poe_gpt54_nano,POT0032,4,semantic_arm,1,concise,0,0.6363409400029302,0.2783540394234918,16,6,2,2,2,2,2
PO0033_R1,559,28240830,0.2298009887184065,9.82e-05,1,2,2,3,4,3,45,female,45 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,1,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,4,3,6,5,5,poe_gpt54_nano,POT0033,1,neutral_arm,0,naturalistic,1,0.679853172222039,0.1639112148977838,16,6,2,2,2,2,2
PO0033_R2,559,28240830,0.2298009887184065,9.82e-05,1,2,2,3,4,3,45,female,45 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,1,0,2,1,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,4,3,6,5,5,poe_gpt54_nano,POT0033,2,neutral_arm,0,naturalistic,1,0.679853172222039,0.1639112148977838,16,6,2,2,2,2,2
