respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
DS0058_R2,70740215,0.954424398357919,40,male,40 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,2,4,2,2,deepseek_r1_8b,DST0058,2,semantic_arm,1,concise,0,0.7364895013320512,0.1754392456843626,16,6,2,2,2,2,2
DS0058_R3,70740215,0.954424398357919,40,male,40 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,2,4,2,2,deepseek_r1_8b,DST0058,3,semantic_arm,1,concise,0,0.7364895013320512,0.1754392456843626,16,6,2,2,2,2,2
DS0059_R1,90320692,8.119879017681459,20,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,1,2,2,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,1,3,deepseek_r1_8b,DST0059,1,neutral_arm,0,naturalistic,1,0.618748051654397,0.19726467463116454,16,6,2,2,2,2,2
DS0059_R2,90320692,8.119879017681459,20,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,1,2,2,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,1,3,deepseek_r1_8b,DST0059,2,neutral_arm,0,naturalistic,1,0.618748051654397,0.19726467463116454,16,6,2,2,2,2,2
DS0059_R3,90320692,8.119879017681459,20,female,30 or younger,15000,around CHF 15000 per month,0,1,0,1,0,1,15.0,1,0,1,2,2,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,5,1,3,deepseek_r1_8b,DST0059,3,neutral_arm,0,naturalistic,1,0.618748051654397,0.19726467463116454,16,6,2,2,2,2,2
DS0060_R1,54440188,0.2290902236010023,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,4,2,2,0,1,0,a work trip,high education,1,car is available for this trip,1,6,2,1,3,4,deepseek_r1_8b,DST0060,1,neutral_arm,0,naturalistic,1,0.6495775479745628,0.19848507028172377,16,6,2,2,2,2,2
DS0060_R2,54440188,0.2290902236010023,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,4,2,2,0,1,0,a work trip,high education,1,car is available for this trip,1,6,2,1,3,4,deepseek_r1_8b,DST0060,2,neutral_arm,0,naturalistic,1,0.6495775479745628,0.19848507028172377,16,6,2,2,2,2,2
DS0060_R3,54440188,0.2290902236010023,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,4,2,2,0,1,0,a work trip,high education,1,car is available for this trip,1,6,2,1,3,4,deepseek_r1_8b,DST0060,3,neutral_arm,0,naturalistic,1,0.6495775479745628,0.19848507028172377,16,6,2,2,2,2,2
DS0061_R1,30860157,0.2545934244605354,-1,traveler,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,0,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,1,4,1,2,deepseek_r1_8b,DST0061,1,semantic_arm,1,concise,0,0.6368767199712558,0.10005868851445854,16,6,2,2,2,2,2
DS0061_R2,30860157,0.2545934244605354,-1,traveler,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,0,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,1,4,1,2,deepseek_r1_8b,DST0061,2,semantic_arm,1,concise,0,0.6368767199712558,0.10005868851445854,16,6,2,2,2,2,2
DS0061_R3,30860157,0.2545934244605354,-1,traveler,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,0,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,1,4,1,2,deepseek_r1_8b,DST0061,3,semantic_arm,1,concise,0,0.6368767199712558,0.10005868851445854,16,6,2,2,2,2,2
DS0062_R1,54420585,0.954424398357919,45,male,45 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,4,4,4,4,2,deepseek_r1_8b,DST0062,1,semantic_arm,1,concise,0,0.4273681705586454,0.11778980942014776,16,6,2,2,2,2,2
DS0062_R2,54420585,0.954424398357919,45,male,45 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,4,4,4,4,2,deepseek_r1_8b,DST0062,2,semantic_arm,1,concise,0,0.4273681705586454,0.11778980942014776,16,6,2,2,2,2,2
DS0062_R3,54420585,0.954424398357919,45,male,45 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,2,4,4,4,4,2,deepseek_r1_8b,DST0062,3,semantic_arm,1,concise,0,0.4273681705586454,0.11778980942014776,16,6,2,2,2,2,2
DS0063_R1,54540027,0.3735873657560173,62,male,62 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,5,4,2,5,1,4,deepseek_r1_8b,DST0063,1,semantic_arm,1,naturalistic,1,0.6064205251036913,0.18687435434084468,16,6,2,2,2,2,2
DS0063_R2,54540027,0.3735873657560173,62,male,62 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,5,4,2,5,1,4,deepseek_r1_8b,DST0063,2,semantic_arm,1,naturalistic,1,0.6064205251036913,0.18687435434084468,16,6,2,2,2,2,2
DS0063_R3,54540027,0.3735873657560173,62,male,62 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,5,4,2,5,1,4,deepseek_r1_8b,DST0063,3,semantic_arm,1,naturalistic,1,0.6064205251036913,0.18687435434084468,16,6,2,2,2,2,2
DS0064_R1,54420606,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,4,3,4,4,2,deepseek_r1_8b,DST0064,1,semantic_arm,1,concise,0,0.6019638026592832,0.1925821966165813,16,6,2,2,2,2,2
DS0064_R2,54420606,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,4,3,4,4,2,deepseek_r1_8b,DST0064,2,semantic_arm,1,concise,0,0.6019638026592832,0.1925821966165813,16,6,2,2,2,2,2
DS0064_R3,54420606,0.6019450605361366,38,male,38 years old,9000,around CHF 9000 per month,0,0,0,0,0,0,9.0,1,0,1,1,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,4,4,3,4,4,2,deepseek_r1_8b,DST0064,3,semantic_arm,1,concise,0,0.6019638026592832,0.1925821966165813,16,6,2,2,2,2,2
DS0065_R1,90320693,0.2545934244605354,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,4,4,3,2,deepseek_r1_8b,DST0065,1,semantic_arm,1,naturalistic,1,0.6353205018677568,0.22984547375734096,16,6,2,2,2,2,2
DS0065_R2,90320693,0.2545934244605354,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,4,4,3,2,deepseek_r1_8b,DST0065,2,semantic_arm,1,naturalistic,1,0.6353205018677568,0.22984547375734096,16,6,2,2,2,2,2
DS0065_R3,90320693,0.2545934244605354,55,male,55 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,1,2,3,4,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,4,4,3,2,deepseek_r1_8b,DST0065,3,semantic_arm,1,naturalistic,1,0.6353205018677568,0.22984547375734096,16,6,2,2,2,2,2
DS0066_R1,10360196,0.2290902236010023,52,female,52 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,4,2,4,deepseek_r1_8b,DST0066,1,neutral_arm,0,concise,0,0.42172713352240637,0.21394892158156298,16,6,2,2,2,2,2
DS0066_R2,10360196,0.2290902236010023,52,female,52 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,4,2,4,deepseek_r1_8b,DST0066,2,neutral_arm,0,concise,0,0.42172713352240637,0.21394892158156298,16,6,2,2,2,2,2
DS0066_R3,10360196,0.2290902236010023,52,female,52 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,4,2,4,deepseek_r1_8b,DST0066,3,neutral_arm,0,concise,0,0.42172713352240637,0.21394892158156298,16,6,2,2,2,2,2
DS0067_R1,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,deepseek_r1_8b,DST0067,1,neutral_arm,0,naturalistic,1,0.43573728643764587,0.15199112666651635,16,6,2,2,2,2,2
DS0067_R2,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,deepseek_r1_8b,DST0067,2,neutral_arm,0,naturalistic,1,0.43573728643764587,0.15199112666651635,16,6,2,2,2,2,2
DS0067_R3,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,deepseek_r1_8b,DST0067,3,neutral_arm,0,naturalistic,1,0.43573728643764587,0.15199112666651635,16,6,2,2,2,2,2
DS0068_R1,90301010,0.2545934244605354,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,4,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,1,5,2,3,deepseek_r1_8b,DST0068,1,semantic_arm,1,concise,0,0.48667650241837374,0.22145795838023002,16,6,2,2,2,2,2
DS0068_R2,90301010,0.2545934244605354,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,4,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,1,5,2,3,deepseek_r1_8b,DST0068,2,semantic_arm,1,concise,0,0.48667650241837374,0.22145795838023002,16,6,2,2,2,2,2
DS0068_R3,90301010,0.2545934244605354,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,4,1,0,0,1,a non-work trip,high education,1,car is available for this trip,2,2,1,5,2,3,deepseek_r1_8b,DST0068,3,semantic_arm,1,concise,0,0.48667650241837374,0.22145795838023002,16,6,2,2,2,2,2
DS0069_R1,30860718,0.7495589495214057,71,male,65 or older,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,3,3,6,3,deepseek_r1_8b,DST0069,1,neutral_arm,0,naturalistic,1,0.5778748734823064,0.2638982550082877,16,6,2,2,2,2,2
DS0069_R2,30860718,0.7495589495214057,71,male,65 or older,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,3,3,6,3,deepseek_r1_8b,DST0069,2,neutral_arm,0,naturalistic,1,0.5778748734823064,0.2638982550082877,16,6,2,2,2,2,2
DS0069_R3,30860718,0.7495589495214057,71,male,65 or older,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,6,5,3,3,6,3,deepseek_r1_8b,DST0069,3,neutral_arm,0,naturalistic,1,0.5778748734823064,0.2638982550082877,16,6,2,2,2,2,2
DS0070_R1,47120775,2.029711386372872,27,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,4,2,4,deepseek_r1_8b,DST0070,1,neutral_arm,0,concise,0,0.6078823607558593,0.16098256622105342,16,6,2,2,2,2,2
DS0070_R2,47120775,2.029711386372872,27,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,4,2,4,deepseek_r1_8b,DST0070,2,neutral_arm,0,concise,0,0.6078823607558593,0.16098256622105342,16,6,2,2,2,2,2
DS0070_R3,47120775,2.029711386372872,27,female,30 or younger,5000,around CHF 5000 per month,0,1,0,1,0,1,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,4,2,4,deepseek_r1_8b,DST0070,3,neutral_arm,0,concise,0,0.6078823607558593,0.16098256622105342,16,6,2,2,2,2,2
DS0071_R1,54420654,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,6,4,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,5,1,4,1,2,deepseek_r1_8b,DST0071,1,semantic_arm,1,concise,0,0.547155500176787,0.25151731892123924,16,6,2,2,2,2,2
DS0071_R2,54420654,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,6,4,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,5,1,4,1,2,deepseek_r1_8b,DST0071,2,semantic_arm,1,concise,0,0.547155500176787,0.25151731892123924,16,6,2,2,2,2,2
DS0071_R3,54420654,0.3735873657560173,51,male,51 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,1,6,4,-1,0,1,a non-work trip,high education,1,car is available for this trip,4,5,1,4,1,2,deepseek_r1_8b,DST0071,3,semantic_arm,1,concise,0,0.547155500176787,0.25151731892123924,16,6,2,2,2,2,2
DS0072_R1,44670012,0.954424398357919,47,male,47 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,4,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,6,2,1,deepseek_r1_8b,DST0072,1,semantic_arm,1,naturalistic,1,0.583885436797034,0.22498647667441024,16,6,2,2,2,2,2
DS0072_R2,44670012,0.954424398357919,47,male,47 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,4,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,6,2,1,deepseek_r1_8b,DST0072,2,semantic_arm,1,naturalistic,1,0.583885436797034,0.22498647667441024,16,6,2,2,2,2,2
DS0072_R3,44670012,0.954424398357919,47,male,47 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,1,2,4,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,2,6,2,1,deepseek_r1_8b,DST0072,3,semantic_arm,1,naturalistic,1,0.583885436797034,0.22498647667441024,16,6,2,2,2,2,2
DS0073_R1,30860712,0.7495589495214057,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,DST0073,1,neutral_arm,0,naturalistic,1,0.4712283970532332,0.2867973635282757,16,6,2,2,2,2,2
DS0073_R2,30860712,0.7495589495214057,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,DST0073,2,neutral_arm,0,naturalistic,1,0.4712283970532332,0.2867973635282757,16,6,2,2,2,2,2
DS0073_R3,30860712,0.7495589495214057,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,DST0073,3,neutral_arm,0,naturalistic,1,0.4712283970532332,0.2867973635282757,16,6,2,2,2,2,2
DS0074_R1,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,1,5,3,3,2,deepseek_r1_8b,DST0074,1,semantic_arm,1,naturalistic,1,0.4841619789528407,0.23156135304168435,16,6,2,2,2,2,2
DS0074_R2,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,1,5,3,3,2,deepseek_r1_8b,DST0074,2,semantic_arm,1,naturalistic,1,0.4841619789528407,0.23156135304168435,16,6,2,2,2,2,2
DS0074_R3,44640310,0.954424398357919,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,1,5,3,3,2,deepseek_r1_8b,DST0074,3,semantic_arm,1,naturalistic,1,0.4841619789528407,0.23156135304168435,16,6,2,2,2,2,2
DS0075_R1,30860711,0.7495589495214057,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,DST0075,1,semantic_arm,1,naturalistic,1,0.4087732604953848,0.2366366782176537,16,6,2,2,2,2,2
DS0075_R2,30860711,0.7495589495214057,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,DST0075,2,semantic_arm,1,naturalistic,1,0.4087732604953848,0.2366366782176537,16,6,2,2,2,2,2
DS0075_R3,30860711,0.7495589495214057,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,3,2,2,deepseek_r1_8b,DST0075,3,semantic_arm,1,naturalistic,1,0.4087732604953848,0.2366366782176537,16,6,2,2,2,2,2
DS0076_R1,50270601,2.029711386372872,32,female,32 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,3,5,1,deepseek_r1_8b,DST0076,1,semantic_arm,1,naturalistic,1,0.5136775849071019,0.13102136666306535,16,6,2,2,2,2,2
DS0076_R2,50270601,2.029711386372872,32,female,32 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,3,5,1,deepseek_r1_8b,DST0076,2,semantic_arm,1,naturalistic,1,0.5136775849071019,0.13102136666306535,16,6,2,2,2,2,2
DS0076_R3,50270601,2.029711386372872,32,female,32 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,3,5,1,deepseek_r1_8b,DST0076,3,semantic_arm,1,naturalistic,1,0.5136775849071019,0.13102136666306535,16,6,2,2,2,2,2
DS0077_R1,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_r1_8b,DST0077,1,neutral_arm,0,naturalistic,1,0.48339214381406537,0.171047467988789,16,6,2,2,2,2,2
DS0077_R2,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_r1_8b,DST0077,2,neutral_arm,0,naturalistic,1,0.48339214381406537,0.171047467988789,16,6,2,2,2,2,2
DS0077_R3,10540548,0.954424398357919,48,male,48 years old,9000,around CHF 9000 per month,0,1,1,0,0,0,9.0,1,1,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,6,4,2,3,deepseek_r1_8b,DST0077,3,neutral_arm,0,naturalistic,1,0.48339214381406537,0.171047467988789,16,6,2,2,2,2,2
DS0078_R1,54440592,0.954424398357919,56,male,56 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,4,2,4,3,deepseek_r1_8b,DST0078,1,semantic_arm,1,concise,0,0.5518611584061627,0.2899513357021217,16,6,2,2,2,2,2
DS0078_R2,54440592,0.954424398357919,56,male,56 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,4,2,4,3,deepseek_r1_8b,DST0078,2,semantic_arm,1,concise,0,0.5518611584061627,0.2899513357021217,16,6,2,2,2,2,2
DS0078_R3,54440592,0.954424398357919,56,male,56 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,4,2,4,3,deepseek_r1_8b,DST0078,3,semantic_arm,1,concise,0,0.5518611584061627,0.2899513357021217,16,6,2,2,2,2,2
DS0079_R1,30860253,8.119879017681459,37,female,37 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,1,2,4,2,2,deepseek_r1_8b,DST0079,1,neutral_arm,0,naturalistic,1,0.543773444075511,0.20227377465212631,16,6,2,2,2,2,2
DS0079_R2,30860253,8.119879017681459,37,female,37 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,1,2,4,2,2,deepseek_r1_8b,DST0079,2,neutral_arm,0,naturalistic,1,0.543773444075511,0.20227377465212631,16,6,2,2,2,2,2
DS0079_R3,30860253,8.119879017681459,37,female,37 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,4,2,0,1,0,a work trip,not high education,1,car is available for this trip,4,1,2,4,2,2,deepseek_r1_8b,DST0079,3,neutral_arm,0,naturalistic,1,0.543773444075511,0.20227377465212631,16,6,2,2,2,2,2
DS0080_R1,47120923,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,5,1,3,deepseek_r1_8b,DST0080,1,neutral_arm,0,naturalistic,1,0.44643353419328685,0.18776518134698952,16,6,2,2,2,2,2
DS0080_R2,47120923,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,5,1,3,deepseek_r1_8b,DST0080,2,neutral_arm,0,naturalistic,1,0.44643353419328685,0.18776518134698952,16,6,2,2,2,2,2
DS0080_R3,47120923,0.2290902236010023,62,female,62 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,5,1,3,deepseek_r1_8b,DST0080,3,neutral_arm,0,naturalistic,1,0.44643353419328685,0.18776518134698952,16,6,2,2,2,2,2
DS0081_R1,90321322,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,1,1,4,deepseek_r1_8b,DST0081,1,semantic_arm,1,naturalistic,1,0.5370196968454581,0.2021074145742775,16,6,2,2,2,2,2
DS0081_R2,90321322,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,1,1,4,deepseek_r1_8b,DST0081,2,semantic_arm,1,naturalistic,1,0.5370196968454581,0.2021074145742775,16,6,2,2,2,2,2
DS0081_R3,90321322,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,1,4,4,1,0,1,a non-work trip,high education,1,car is available for this trip,5,4,1,1,1,4,deepseek_r1_8b,DST0081,3,semantic_arm,1,naturalistic,1,0.5370196968454581,0.2021074145742775,16,6,2,2,2,2,2
DS0082_R1,90300837,0.2290902236010023,57,female,57 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,1,5,deepseek_r1_8b,DST0082,1,semantic_arm,1,naturalistic,1,0.33682717102149046,0.16487495145269193,16,6,2,2,2,2,2
DS0082_R2,90300837,0.2290902236010023,57,female,57 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,1,5,deepseek_r1_8b,DST0082,2,semantic_arm,1,naturalistic,1,0.33682717102149046,0.16487495145269193,16,6,2,2,2,2,2
DS0082_R3,90300837,0.2290902236010023,57,female,57 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,0,1,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,1,5,deepseek_r1_8b,DST0082,3,semantic_arm,1,naturalistic,1,0.33682717102149046,0.16487495145269193,16,6,2,2,2,2,2
DS0083_R1,10350272,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,2,3,2,3,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,4,2,3,deepseek_r1_8b,DST0083,1,neutral_arm,0,concise,0,0.505389440258106,0.21275006765185187,16,6,2,2,2,2,2
DS0083_R2,10350272,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,2,3,2,3,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,4,2,3,deepseek_r1_8b,DST0083,2,neutral_arm,0,concise,0,0.505389440258106,0.21275006765185187,16,6,2,2,2,2,2
DS0083_R3,10350272,0.954424398357919,42,male,42 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,0,0,2,3,2,3,1,0,a work trip,not high education,1,car is available for this trip,2,6,2,4,2,3,deepseek_r1_8b,DST0083,3,neutral_arm,0,concise,0,0.505389440258106,0.21275006765185187,16,6,2,2,2,2,2
