model_key,block_template_id,pair_id,manipulation_type,anchor_task_index,intervention_gap_tv,randomness_envelope,excess_intervention_gap,anchor_modal_choice,twin_modal_choice
poe_gpt54_nano,POT0050,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0050,ORDER_2,order_randomization,6,0.25,0.6666666666666666,-0.5833333333333333,0,1
poe_gpt54_nano,POT0050,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0050,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0051,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0051,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0051,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0051,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0051,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0051,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0052,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0052,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0052,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0052,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0052,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0052,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0053,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0053,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0053,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0053,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0053,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0053,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0054,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0054,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0054,ORDER_1,order_randomization,5,0.75,0.5,0.125,0,1
poe_gpt54_nano,POT0054,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0054,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0054,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0055,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0055,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0055,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0055,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0055,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0055,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0056,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0056,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0056,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0056,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0056,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0056,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0057,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0057,LABEL_2,label_mask,4,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0057,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0057,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0057,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0057,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0058,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0058,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0058,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0058,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0058,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0058,PARA_2,paraphrase,2,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0059,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0059,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0059,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0059,ORDER_2,order_randomization,6,0.25,0.5,-0.375,0,0
poe_gpt54_nano,POT0059,PARA_1,paraphrase,1,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0059,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0060,LABEL_1,label_mask,3,0.25,0.0,0.25,0,0
poe_gpt54_nano,POT0060,LABEL_2,label_mask,4,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0060,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0060,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0060,PARA_1,paraphrase,1,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0060,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0061,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0061,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0061,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0061,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0061,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0061,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0062,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0062,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0062,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0062,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0062,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0062,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0063,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0063,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0063,ORDER_1,order_randomization,5,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0063,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0063,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0063,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0064,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0064,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0064,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0064,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0064,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0064,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0065,LABEL_1,label_mask,3,0.25,0.5,-0.375,1,0
poe_gpt54_nano,POT0065,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0065,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0065,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0065,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0065,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0066,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0066,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0066,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0066,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0066,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0066,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0067,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0067,LABEL_2,label_mask,4,0.25,0.5,-0.375,1,0
poe_gpt54_nano,POT0067,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0067,ORDER_2,order_randomization,6,0.5,0.0,0.5,1,1
poe_gpt54_nano,POT0067,PARA_1,paraphrase,1,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0067,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0068,LABEL_1,label_mask,3,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0068,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0068,ORDER_1,order_randomization,5,1.0,0.0,1.0,1,2
poe_gpt54_nano,POT0068,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0068,PARA_1,paraphrase,1,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0068,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0069,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0069,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0069,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0069,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0069,PARA_1,paraphrase,1,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0069,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0070,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0070,LABEL_2,label_mask,4,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0070,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0070,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0070,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0070,PARA_2,paraphrase,2,0.0,0.6666666666666666,-0.8333333333333333,0,0
poe_gpt54_nano,POT0071,LABEL_1,label_mask,3,0.25,0.6666666666666666,-0.5833333333333333,0,1
poe_gpt54_nano,POT0071,LABEL_2,label_mask,4,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0071,ORDER_1,order_randomization,5,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0071,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0071,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0071,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0072,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0072,LABEL_2,label_mask,4,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0072,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0072,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0072,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0072,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0073,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0073,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0073,ORDER_1,order_randomization,5,0.5,0.6666666666666666,-0.33333333333333326,0,1
poe_gpt54_nano,POT0073,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0073,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0073,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0074,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0074,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0074,ORDER_1,order_randomization,5,0.5,0.6666666666666666,-0.33333333333333326,0,1
poe_gpt54_nano,POT0074,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0074,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0074,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0075,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0075,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0075,ORDER_1,order_randomization,5,1.0,0.0,1.0,1,2
poe_gpt54_nano,POT0075,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0075,PARA_1,paraphrase,1,0.25,0.6666666666666666,-0.5833333333333333,0,1
poe_gpt54_nano,POT0075,PARA_2,paraphrase,2,0.0,0.6666666666666666,-0.8333333333333333,0,0
poe_gpt54_nano,POT0076,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0076,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0076,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0076,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0076,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0076,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0077,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0077,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0077,ORDER_1,order_randomization,5,0.5,0.0,0.5,0,0
poe_gpt54_nano,POT0077,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0077,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0077,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0078,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0078,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0078,ORDER_1,order_randomization,5,0.5,0.6666666666666666,-0.33333333333333326,0,1
poe_gpt54_nano,POT0078,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0078,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0078,PARA_2,paraphrase,2,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0079,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0079,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0079,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0079,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0079,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0079,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0080,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0080,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0080,ORDER_1,order_randomization,5,0.75,0.0,0.75,0,1
poe_gpt54_nano,POT0080,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0080,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0080,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0081,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0081,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0081,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0081,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0081,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0081,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0082,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0082,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0082,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0082,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0082,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0082,PARA_2,paraphrase,2,0.0,0.5,-0.625,0,0
poe_gpt54_nano,POT0083,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0083,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0083,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0083,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0083,PARA_1,paraphrase,1,0.25,0.8333333333333334,-0.7916666666666667,0,0
poe_gpt54_nano,POT0083,PARA_2,paraphrase,2,0.5,0.0,0.5,1,0
poe_gpt54_nano,POT0084,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0084,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0084,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0084,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0084,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0084,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0085,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0085,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0085,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0085,ORDER_2,order_randomization,6,0.0,0.0,0.0,2,2
poe_gpt54_nano,POT0085,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0085,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0086,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0086,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0086,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0086,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0086,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0086,PARA_2,paraphrase,2,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0087,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0087,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0087,ORDER_1,order_randomization,5,0.25,0.6666666666666666,-0.5833333333333333,0,1
poe_gpt54_nano,POT0087,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0087,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0087,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0088,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0088,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0088,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0088,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0088,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0088,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0089,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0089,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0089,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0089,ORDER_2,order_randomization,6,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0089,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0089,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0090,LABEL_1,label_mask,3,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0090,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0090,ORDER_1,order_randomization,5,0.5,0.0,0.5,1,1
poe_gpt54_nano,POT0090,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0090,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0090,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0091,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0091,LABEL_2,label_mask,4,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0091,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0091,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0091,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0091,PARA_2,paraphrase,2,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0092,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0092,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0092,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0092,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0092,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0092,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0093,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0093,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0093,ORDER_1,order_randomization,5,0.5,0.6666666666666666,-0.33333333333333326,0,1
poe_gpt54_nano,POT0093,ORDER_2,order_randomization,6,0.25,0.5,-0.375,1,1
poe_gpt54_nano,POT0093,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0093,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0094,LABEL_1,label_mask,3,0.25,0.5,-0.375,0,0
poe_gpt54_nano,POT0094,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0094,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0094,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
poe_gpt54_nano,POT0094,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0094,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0095,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0095,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0095,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0095,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0095,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0095,PARA_2,paraphrase,2,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0096,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0096,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0096,ORDER_1,order_randomization,5,1.0,0.0,1.0,1,0
poe_gpt54_nano,POT0096,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0096,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0096,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0097,LABEL_1,label_mask,3,0.25,0.5,-0.375,0,0
poe_gpt54_nano,POT0097,LABEL_2,label_mask,4,0.25,0.0,0.25,1,1
poe_gpt54_nano,POT0097,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0097,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0097,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0097,PARA_2,paraphrase,2,0.0,0.5,-0.625,0,0
poe_gpt54_nano,POT0098,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0098,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0098,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0098,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0098,PARA_1,paraphrase,1,0.0,0.5,-0.625,1,1
poe_gpt54_nano,POT0098,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0099,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0099,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0099,ORDER_1,order_randomization,5,0.75,0.5,0.125,0,2
poe_gpt54_nano,POT0099,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_gpt54_nano,POT0099,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
