model_key,model_is_deepseek,respondent_id,block_template_id,run_repeat,human_respondent_id,normalized_weight,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,task_index,task_role,pair_id,manipulation_type,anchor_task_index,block_complexity_mean,age_30_less,high_education,ScaledIncome,CAR_AVAILABLE,alternative_name,alternative_code,display_label,display_position,chosen,observed_choice_code,is_valid_task_response,alt_available,alt_time,alt_waiting,alt_cost,alt_distance,target_alternative_name,dominated_alternative_name
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,42.0,0.0,4.08,0.0,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,20.0,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.4360486031489405,1,0,2.0,1,CAR,1,A,1,1,1,1,1,68.0,0.0,8.24,0.0,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.4360486031489405,1,0,2.0,1,PT,0,B,2,0,1,1,1,133.0,21.0,13.3,0.0,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,54.5,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.4360486031489405,1,0,2.0,1,CAR,1,A,1,1,1,1,1,20.0,0.0,2.32,0.0,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.4360486031489405,1,0,2.0,1,PT,0,B,2,0,1,1,1,126.0,30.0,11.4,0.0,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,15.0,,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,51.0,0.0,4.0,0.0,CAR,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,18.75,0.0,2.1625,0.0,CAR,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,11.5,CAR,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.4360486031489405,1,0,2.0,0,PT,0,A,1,0,2,1,1,317.5,51.25,0.0,0.0,PT,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.4360486031489405,1,0,2.0,0,CAR,1,B,2,0,2,1,0,84.0,0.0,14.66,0.0,PT,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.4360486031489405,1,0,2.0,0,SLOW_MODES,2,C,3,1,2,1,1,0.0,0.0,0.0,109.0,PT,
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,144.0,29.0,19.2,0.0,,PT
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,43.0,0.0,6.51,0.0,,PT
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,,PT
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,132.0,14.0,10.08,0.0,,PT
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,42.0,0.0,4.08,0.0,,PT
poe_gpt54_nano,0,PO0021_R3,POT0021,3,H0526,0.5414274486172608,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,20.0,,PT
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,51.0,0.0,4.0,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,15.0,0.0,1.73,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,1,core,CORE_1,core,-1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,11.5,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.4360486031489405,1,0,2.0,0,PT,0,A,1,1,0,1,1,254.0,41.0,0.0,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.4360486031489405,1,0,2.0,0,CAR,1,B,2,0,0,1,0,84.0,0.0,14.66,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,2,core,CORE_2,core,-1,0.4360486031489405,1,0,2.0,0,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,109.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,144.0,29.0,19.2,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,43.0,0.0,6.51,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,3,core,CORE_3,core,-1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,132.0,14.0,6.7,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,42.0,0.0,4.08,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,4,core,CORE_4,core,-1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,20.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,133.0,21.0,13.3,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,68.0,0.0,8.24,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,5,core,CORE_5,core,-1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,54.5,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,6,core,CORE_6,core,-1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,126.0,30.0,11.4,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,6,core,CORE_6,core,-1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,20.0,0.0,2.32,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,6,core,CORE_6,core,-1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,15.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,51.0,0.0,4.0,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,15.0,0.0,1.73,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,7,paraphrase_twin,PARA_1,paraphrase,1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,11.5,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0.4360486031489405,1,0,2.0,0,PT,0,A,1,1,0,1,1,254.0,41.0,0.0,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0.4360486031489405,1,0,2.0,0,CAR,1,B,2,0,0,1,0,84.0,0.0,14.66,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,8,paraphrase_twin,PARA_2,paraphrase,2,0.4360486031489405,1,0,2.0,0,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,109.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,144.0,29.0,19.2,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,43.0,0.0,6.51,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,9,label_mask_twin,LABEL_1,label_mask,3,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,132.0,14.0,6.7,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,42.0,0.0,4.08,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,10,label_mask_twin,LABEL_2,label_mask,4,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,20.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.4360486031489405,1,0,2.0,1,CAR,1,A,1,1,1,1,1,68.0,0.0,8.24,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.4360486031489405,1,0,2.0,1,PT,0,B,2,0,1,1,1,133.0,21.0,13.3,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,11,order_twin,ORDER_1,order_randomization,5,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,54.5,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.4360486031489405,1,0,2.0,1,CAR,1,A,1,1,1,1,1,20.0,0.0,2.32,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.4360486031489405,1,0,2.0,1,PT,0,B,2,0,1,1,1,126.0,30.0,11.4,0.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,12,order_twin,ORDER_2,order_randomization,6,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,15.0,,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,51.0,0.0,4.0,0.0,CAR,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,18.75,0.0,2.1625,0.0,CAR,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,13,monotonicity,MONO_1,monotonicity,1,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,11.5,CAR,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.4360486031489405,1,0,2.0,0,PT,0,A,1,0,2,1,1,317.5,51.25,0.0,0.0,PT,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.4360486031489405,1,0,2.0,0,CAR,1,B,2,0,2,1,0,84.0,0.0,14.66,0.0,PT,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,14,monotonicity,MONO_2,monotonicity,2,0.4360486031489405,1,0,2.0,0,SLOW_MODES,2,C,3,1,2,1,1,0.0,0.0,0.0,109.0,PT,
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,144.0,29.0,19.2,0.0,,PT
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,43.0,0.0,6.51,0.0,,PT
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,15,dominance,DOM_1,dominance,3,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,47.0,,PT
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.4360486031489405,1,0,2.0,1,PT,0,A,1,0,1,1,1,132.0,14.0,10.08,0.0,,PT
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.4360486031489405,1,0,2.0,1,CAR,1,B,2,1,1,1,1,42.0,0.0,4.08,0.0,,PT
poe_gpt54_nano,0,PO0021_R4,POT0021,4,H0526,0.5414274486172608,semantic_arm,1,concise,0,16,dominance,DOM_2,dominance,4,0.4360486031489405,1,0,2.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,20.0,,PT
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.5424748015831954,0,0,7.0,1,PT,0,A,1,0,1,1,1,194.0,9.0,0.0,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,1,1,1,1,109.0,0.0,17.71,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,1,core,CORE_1,core,-1,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,130.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.5424748015831954,0,0,7.0,1,PT,0,A,1,0,1,1,1,239.0,30.0,22.7,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,1,1,1,1,70.0,0.0,9.46,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,2,core,CORE_2,core,-1,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,70.5,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5424748015831954,0,0,7.0,1,PT,0,A,1,0,1,1,1,83.0,22.0,0.0,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,1,1,1,1,32.0,0.0,4.47,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,3,core,CORE_3,core,-1,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,31.5,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5424748015831954,0,0,7.0,0,PT,0,A,1,1,0,1,1,53.0,0.0,3.4,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5424748015831954,0,0,7.0,0,CAR,1,B,2,0,0,1,0,24.0,0.0,2.49,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,4,core,CORE_4,core,-1,0.5424748015831954,0,0,7.0,0,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,12.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5424748015831954,0,0,7.0,1,PT,0,A,1,0,1,1,1,76.0,8.0,6.2,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,1,1,1,1,23.0,0.0,2.31,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,5,core,CORE_5,core,-1,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,15.3,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5424748015831954,0,0,7.0,1,PT,0,A,1,1,0,1,1,89.0,7.0,5.1,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,0,0,1,1,42.0,0.0,5.43,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,6,core,CORE_6,core,-1,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,40.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5424748015831954,0,0,7.0,1,PT,0,A,1,1,0,1,1,194.0,9.0,0.0,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,0,0,1,1,109.0,0.0,17.71,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,7,paraphrase_twin,PARA_1,paraphrase,1,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,130.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5424748015831954,0,0,7.0,1,PT,0,A,1,0,1,1,1,239.0,30.0,22.7,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,1,1,1,1,70.0,0.0,9.46,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,8,paraphrase_twin,PARA_2,paraphrase,2,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,70.5,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5424748015831954,0,0,7.0,1,PT,0,A,1,0,1,1,1,83.0,22.0,0.0,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5424748015831954,0,0,7.0,1,CAR,1,B,2,1,1,1,1,32.0,0.0,4.47,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,9,label_mask_twin,LABEL_1,label_mask,3,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,31.5,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5424748015831954,0,0,7.0,0,PT,0,A,1,1,0,1,1,53.0,0.0,3.4,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5424748015831954,0,0,7.0,0,CAR,1,B,2,0,0,1,0,24.0,0.0,2.49,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,10,label_mask_twin,LABEL_2,label_mask,4,0.5424748015831954,0,0,7.0,0,SLOW_MODES,2,C,3,0,0,1,1,0.0,0.0,0.0,12.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5424748015831954,0,0,7.0,1,CAR,1,A,1,1,1,1,1,23.0,0.0,2.31,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5424748015831954,0,0,7.0,1,PT,0,B,2,0,1,1,1,76.0,8.0,6.2,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,11,order_twin,ORDER_1,order_randomization,5,0.5424748015831954,0,0,7.0,1,SLOW_MODES,2,C,3,0,1,1,1,0.0,0.0,0.0,15.3,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5424748015831954,0,0,7.0,1,CAR,1,A,1,1,1,1,1,42.0,0.0,5.43,0.0,,
poe_gpt54_nano,0,PO0022_R1,POT0022,1,H0673,0.2545934244605354,semantic_arm,1,naturalistic,1,12,order_twin,ORDER_2,order_randomization,6,0.5424748015831954,0,0,7.0,1,PT,0,B,2,0,1,1,1,89.0,7.0,5.1,0.0,,
