experiment_name,respondent_id,persona_id,task_id,task_index,choice_label,chosen_alternative_id,chosen_alternative_name,is_valid_choice,female,gender_text,age_band,age_years,income_band,metropolis,metropolis_text,household_cars,accessible_bikes,pt_pass,pt_pass_text,maas_subscription,maas_text
20260326_sd_persona_nonthink_qwen35_4b_v2,26,P026,SD02,2,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,39,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,26,P026,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,30_39,39,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,26,P026,SD04,4,D,private_car,Private Car,1,1,female,30_39,39,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,26,P026,SD06,5,D,private_car,Private Car,1,1,female,30_39,39,4000_plus_eur,0,large city,2,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,27,P027,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,44,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,27,P027,SD02,2,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,44,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,27,P027,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,44,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,27,P027,SD04,4,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,27,P027,SD06,5,D,private_car,Private Car,1,0,male,40_49,44,500_1999_eur,0,large city,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,28,P028,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,62,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,28,P028,SD02,2,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,62,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,28,P028,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,62,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,28,P028,SD04,4,D,private_car,Private Car,1,1,female,60_67,62,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,28,P028,SD06,5,A,e_scooter,E-Scooter Sharing,1,1,female,60_67,62,4000_plus_eur,1,metropolis,0,1,1,holds a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,29,P029,SD01,1,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,47,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,29,P029,SD02,2,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,47,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,29,P029,SD03,3,A,e_scooter,E-Scooter Sharing,1,0,male,40_49,47,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,29,P029,SD04,4,D,private_car,Private Car,1,0,male,40_49,47,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,29,P029,SD06,5,D,private_car,Private Car,1,0,male,40_49,47,2000_3999_eur,1,metropolis,0,3,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,30,P030,SD01,1,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,30,P030,SD02,2,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,30,P030,SD03,3,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,30,P030,SD04,4,D,private_car,Private Car,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
20260326_sd_persona_nonthink_qwen35_4b_v2,30,P030,SD06,5,A,e_scooter,E-Scooter Sharing,1,1,female,50_59,50,500_1999_eur,1,metropolis,0,2,0,does not hold a public transport pass,0,does not have a MaaS subscription
