model_key,respondent_id,block_template_id,run_repeat,indicator_name,indicator_value,is_valid_indicator,duration_sec
mlx_qwen35_0p8b,Q80011_R3,Q8T0011,3,Mobil11,4,1,1.437155499
mlx_qwen35_0p8b,Q80011_R3,Q8T0011,3,Mobil16,4,1,1.622880083
mlx_qwen35_0p8b,Q80011_R4,Q8T0011,4,Envir01,4,1,0.752624749
mlx_qwen35_0p8b,Q80011_R4,Q8T0011,4,Envir02,4,1,0.853342667
mlx_qwen35_0p8b,Q80011_R4,Q8T0011,4,Envir05,4,1,0.927679041
mlx_qwen35_0p8b,Q80011_R4,Q8T0011,4,Envir06,4,1,1.006353417
mlx_qwen35_0p8b,Q80011_R4,Q8T0011,4,Mobil10,4,1,1.353591625
mlx_qwen35_0p8b,Q80011_R4,Q8T0011,4,Mobil11,4,1,1.487336707
mlx_qwen35_0p8b,Q80011_R4,Q8T0011,4,Mobil16,4,1,1.568234083
mlx_qwen35_0p8b,Q80012_R1,Q8T0012,1,Envir01,4,1,0.818503499
mlx_qwen35_0p8b,Q80012_R1,Q8T0012,1,Envir02,4,1,0.92727525
mlx_qwen35_0p8b,Q80012_R1,Q8T0012,1,Envir05,4,1,1.178363333
mlx_qwen35_0p8b,Q80012_R1,Q8T0012,1,Envir06,4,1,1.142936707
mlx_qwen35_0p8b,Q80012_R1,Q8T0012,1,Mobil10,4,1,1.288610166
mlx_qwen35_0p8b,Q80012_R1,Q8T0012,1,Mobil11,4,1,1.466604
mlx_qwen35_0p8b,Q80012_R1,Q8T0012,1,Mobil16,4,1,1.633868041
mlx_qwen35_0p8b,Q80012_R2,Q8T0012,2,Envir01,4,1,0.596351375
mlx_qwen35_0p8b,Q80012_R2,Q8T0012,2,Envir02,4,1,0.694201834
mlx_qwen35_0p8b,Q80012_R2,Q8T0012,2,Envir05,4,1,0.774916957
mlx_qwen35_0p8b,Q80012_R2,Q8T0012,2,Envir06,4,1,0.845820416
mlx_qwen35_0p8b,Q80012_R2,Q8T0012,2,Mobil10,4,1,0.932928458
mlx_qwen35_0p8b,Q80012_R2,Q8T0012,2,Mobil11,4,1,1.034253041
mlx_qwen35_0p8b,Q80012_R2,Q8T0012,2,Mobil16,4,1,1.098045917
