respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
Q80016_R3,1768,54540145,0.2943067346860529,0.000125765,2,2,9,3,7,6,73,male,65 or older,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,0,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,5,5,3,5,6,1,2,mlx_qwen35_0p8b,Q8T0016,3,neutral_arm,0,concise,0,0.6265298632680861,0.22154566950557628,16,6,2,2,2,2,2
Q80016_R4,1768,54540145,0.2943067346860529,0.000125765,2,2,9,3,7,6,73,male,65 or older,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,0,2,0,0,1,a leisure-related trip,university education,1,car is available for this trip,5,5,3,5,6,1,2,mlx_qwen35_0p8b,Q8T0016,4,neutral_arm,0,concise,0,0.6265298632680861,0.22154566950557628,16,6,2,2,2,2,2
Q80017_R1,1077,42340423,0.9573855529584482,0.000409116,2,1,1,1,3,5,53,male,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,6,4,3,mlx_qwen35_0p8b,Q8T0017,1,semantic_arm,1,concise,0,0.6213707601159086,0.3311437741925058,16,6,2,2,2,2,2
Q80017_R2,1077,42340423,0.9573855529584482,0.000409116,2,1,1,1,3,5,53,male,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,6,4,3,mlx_qwen35_0p8b,Q8T0017,2,semantic_arm,1,concise,0,0.6213707601159086,0.3311437741925058,16,6,2,2,2,2,2
Q80017_R3,1077,42340423,0.9573855529584482,0.000409116,2,1,1,1,3,5,53,male,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,6,4,3,mlx_qwen35_0p8b,Q8T0017,3,semantic_arm,1,concise,0,0.6213707601159086,0.3311437741925058,16,6,2,2,2,2,2
Q80017_R4,1077,42340423,0.9573855529584482,0.000409116,2,1,1,1,3,5,53,male,53 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,0,0,0,1,1,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,6,4,3,mlx_qwen35_0p8b,Q8T0017,4,semantic_arm,1,concise,0,0.6213707601159086,0.3311437741925058,16,6,2,2,2,2,2
Q80018_R1,131,10360624,1.427791921076655,0.000610133,1,2,8,1,-1,1,19,male,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,2,3,3,0,1,0,a work-related trip,education not reported,1,car is available for this trip,3,5,5,5,6,2,3,mlx_qwen35_0p8b,Q8T0018,1,semantic_arm,1,naturalistic,1,0.7002832879915396,0.23780690273274596,16,6,2,2,2,2,2
Q80018_R2,131,10360624,1.427791921076655,0.000610133,1,2,8,1,-1,1,19,male,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,2,3,3,0,1,0,a work-related trip,education not reported,1,car is available for this trip,3,5,5,5,6,2,3,mlx_qwen35_0p8b,Q8T0018,2,semantic_arm,1,naturalistic,1,0.7002832879915396,0.23780690273274596,16,6,2,2,2,2,2
Q80018_R3,131,10360624,1.427791921076655,0.000610133,1,2,8,1,-1,1,19,male,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,2,3,3,0,1,0,a work-related trip,education not reported,1,car is available for this trip,3,5,5,5,6,2,3,mlx_qwen35_0p8b,Q8T0018,3,semantic_arm,1,naturalistic,1,0.7002832879915396,0.23780690273274596,16,6,2,2,2,2,2
Q80018_R4,131,10360624,1.427791921076655,0.000610133,1,2,8,1,-1,1,19,male,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,2,3,3,0,1,0,a work-related trip,education not reported,1,car is available for this trip,3,5,5,5,6,2,3,mlx_qwen35_0p8b,Q8T0018,4,semantic_arm,1,naturalistic,1,0.7002832879915396,0.23780690273274596,16,6,2,2,2,2,2
Q80019_R1,1198,47120321,2.2635771809925926,0.000967286,2,1,2,3,3,5,36,male,36 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,4,4,4,2,2,1,mlx_qwen35_0p8b,Q8T0019,1,semantic_arm,1,naturalistic,1,0.7028025515614066,0.19383527297341888,16,6,2,2,2,2,2
Q80019_R2,1198,47120321,2.2635771809925926,0.000967286,2,1,2,3,3,5,36,male,36 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,4,4,4,2,2,1,mlx_qwen35_0p8b,Q8T0019,2,semantic_arm,1,naturalistic,1,0.7028025515614066,0.19383527297341888,16,6,2,2,2,2,2
Q80019_R3,1198,47120321,2.2635771809925926,0.000967286,2,1,2,3,3,5,36,male,36 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,4,4,4,2,2,1,mlx_qwen35_0p8b,Q8T0019,3,semantic_arm,1,naturalistic,1,0.7028025515614066,0.19383527297341888,16,6,2,2,2,2,2
Q80019_R4,1198,47120321,2.2635771809925926,0.000967286,2,1,2,3,3,5,36,male,36 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,1,0,0,2,3,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,5,4,4,4,2,2,1,mlx_qwen35_0p8b,Q8T0019,4,semantic_arm,1,naturalistic,1,0.7028025515614066,0.19383527297341888,16,6,2,2,2,2,2
Q80020_R1,1108,44640117,0.3747464412665672,0.000160139,2,1,1,1,7,5,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,1,0,4,4,4,0,1,0,a work-related trip,university education,1,car is available for this trip,1,4,1,1,1,4,3,mlx_qwen35_0p8b,Q8T0020,1,neutral_arm,0,concise,0,0.7171147869720795,0.14842544842955285,16,6,2,2,2,2,2
Q80020_R2,1108,44640117,0.3747464412665672,0.000160139,2,1,1,1,7,5,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,1,0,4,4,4,0,1,0,a work-related trip,university education,1,car is available for this trip,1,4,1,1,1,4,3,mlx_qwen35_0p8b,Q8T0020,2,neutral_arm,0,concise,0,0.7171147869720795,0.14842544842955285,16,6,2,2,2,2,2
Q80020_R3,1108,44640117,0.3747464412665672,0.000160139,2,1,1,1,7,5,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,1,0,4,4,4,0,1,0,a work-related trip,university education,1,car is available for this trip,1,4,1,1,1,4,3,mlx_qwen35_0p8b,Q8T0020,3,neutral_arm,0,concise,0,0.7171147869720795,0.14842544842955285,16,6,2,2,2,2,2
Q80020_R4,1108,44640117,0.3747464412665672,0.000160139,2,1,1,1,7,5,60,male,60 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,1,0,4,4,4,0,1,0,a work-related trip,university education,1,car is available for this trip,1,4,1,1,1,4,3,mlx_qwen35_0p8b,Q8T0020,4,neutral_arm,0,concise,0,0.7171147869720795,0.14842544842955285,16,6,2,2,2,2,2
Q80021_R1,1428,52730081,0.2553833146722722,0.000109132,2,1,1,2,6,5,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,2,3,4,6,4,4,mlx_qwen35_0p8b,Q8T0021,1,neutral_arm,0,naturalistic,1,0.5841246369084951,0.1281828947675548,16,6,2,2,2,2,2
Q80021_R2,1428,52730081,0.2553833146722722,0.000109132,2,1,1,2,6,5,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,2,3,4,6,4,4,mlx_qwen35_0p8b,Q8T0021,2,neutral_arm,0,naturalistic,1,0.5841246369084951,0.1281828947675548,16,6,2,2,2,2,2
Q80021_R3,1428,52730081,0.2553833146722722,0.000109132,2,1,1,2,6,5,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,2,3,4,6,4,4,mlx_qwen35_0p8b,Q8T0021,3,neutral_arm,0,naturalistic,1,0.5841246369084951,0.1281828947675548,16,6,2,2,2,2,2
Q80021_R4,1428,52730081,0.2553833146722722,0.000109132,2,1,1,2,6,5,62,male,62 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,2,1,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,2,3,4,6,4,4,mlx_qwen35_0p8b,Q8T0021,4,neutral_arm,0,naturalistic,1,0.5841246369084951,0.1281828947675548,16,6,2,2,2,2,2
Q80022_R1,2172,92460779,3.444981255835199,0.001472131,2,1,2,3,2,7,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,1,0,0,1,a leisure-related trip,compulsory education,1,car is available for this trip,3,4,2,5,6,3,4,mlx_qwen35_0p8b,Q8T0022,1,semantic_arm,1,concise,0,0.5994774821872811,0.27031681495270626,16,6,2,2,2,2,2
Q80022_R2,2172,92460779,3.444981255835199,0.001472131,2,1,2,3,2,7,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,1,0,0,1,a leisure-related trip,compulsory education,1,car is available for this trip,3,4,2,5,6,3,4,mlx_qwen35_0p8b,Q8T0022,2,semantic_arm,1,concise,0,0.5994774821872811,0.27031681495270626,16,6,2,2,2,2,2
Q80022_R3,2172,92460779,3.444981255835199,0.001472131,2,1,2,3,2,7,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,1,0,0,1,a leisure-related trip,compulsory education,1,car is available for this trip,3,4,2,5,6,3,4,mlx_qwen35_0p8b,Q8T0022,3,semantic_arm,1,concise,0,0.5994774821872811,0.27031681495270626,16,6,2,2,2,2,2
Q80022_R4,2172,92460779,3.444981255835199,0.001472131,2,1,2,3,2,7,56,female,56 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,1,0,0,1,a leisure-related trip,compulsory education,1,car is available for this trip,3,4,2,5,6,3,4,mlx_qwen35_0p8b,Q8T0022,4,semantic_arm,1,concise,0,0.5994774821872811,0.27031681495270626,16,6,2,2,2,2,2
Q80023_R1,726,30860139,0.8611359127752702,0.000367986,2,2,2,1,-1,4,46,female,46 years old,-1,unknown income,0,0,0,0,0,0,-0.001,1,0,0,1,5,5,0,1,0,a work-related trip,education not reported,1,car is available for this trip,5,4,5,5,1,1,2,mlx_qwen35_0p8b,Q8T0023,1,neutral_arm,0,concise,0,0.5735279363510721,0.2547093242581907,16,6,2,2,2,2,2
Q80023_R2,726,30860139,0.8611359127752702,0.000367986,2,2,2,1,-1,4,46,female,46 years old,-1,unknown income,0,0,0,0,0,0,-0.001,1,0,0,1,5,5,0,1,0,a work-related trip,education not reported,1,car is available for this trip,5,4,5,5,1,1,2,mlx_qwen35_0p8b,Q8T0023,2,neutral_arm,0,concise,0,0.5735279363510721,0.2547093242581907,16,6,2,2,2,2,2
Q80023_R3,726,30860139,0.8611359127752702,0.000367986,2,2,2,1,-1,4,46,female,46 years old,-1,unknown income,0,0,0,0,0,0,-0.001,1,0,0,1,5,5,0,1,0,a work-related trip,education not reported,1,car is available for this trip,5,4,5,5,1,1,2,mlx_qwen35_0p8b,Q8T0023,3,neutral_arm,0,concise,0,0.5735279363510721,0.2547093242581907,16,6,2,2,2,2,2
Q80023_R4,726,30860139,0.8611359127752702,0.000367986,2,2,2,1,-1,4,46,female,46 years old,-1,unknown income,0,0,0,0,0,0,-0.001,1,0,0,1,5,5,0,1,0,a work-related trip,education not reported,1,car is available for this trip,5,4,5,5,1,1,2,mlx_qwen35_0p8b,Q8T0023,4,neutral_arm,0,concise,0,0.5735279363510721,0.2547093242581907,16,6,2,2,2,2,2
Q80024_R1,1351,50760210,0.543107257288418,0.000232084,2,1,1,1,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a work-related trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4,mlx_qwen35_0p8b,Q8T0024,1,neutral_arm,0,naturalistic,1,0.5770705103866365,0.22612015943335187,16,6,2,2,2,2,2
Q80024_R2,1351,50760210,0.543107257288418,0.000232084,2,1,1,1,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a work-related trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4,mlx_qwen35_0p8b,Q8T0024,2,neutral_arm,0,naturalistic,1,0.5770705103866365,0.22612015943335187,16,6,2,2,2,2,2
Q80024_R3,1351,50760210,0.543107257288418,0.000232084,2,1,1,1,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a work-related trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4,mlx_qwen35_0p8b,Q8T0024,3,neutral_arm,0,naturalistic,1,0.5770705103866365,0.22612015943335187,16,6,2,2,2,2,2
Q80024_R4,1351,50760210,0.543107257288418,0.000232084,2,1,1,1,5,5,32,female,32 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,1,0,0,1,2,2,0,1,0,a work-related trip,high school education,1,car is available for this trip,3,3,4,4,6,4,4,mlx_qwen35_0p8b,Q8T0024,4,neutral_arm,0,naturalistic,1,0.5770705103866365,0.22612015943335187,16,6,2,2,2,2,2
