run_label,run_id,synthetic_respondent_id,persona_id,source_profile_id,source_baseline_id,survey_stratum,survey_text,group_code,purpose_code,purpose_text,first_class,first_class_text,ticket_code,ticket_text,who_code,who_text,luggage_code,luggage_text,age_code,age_text,male,sex_text,income_code,income_text,ga,ga_text,origin_code,origin_text,dest_code,dest_text,car_av,car_av_text,template_id,generated_at_utc,anchor_train_time,anchor_train_cost,anchor_sm_time,anchor_sm_cost,anchor_car_time,anchor_car_cost
ai_run_01,1,168,SMAI01_0168,819,761,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL015,2026-03-28T19:05:28.095020+00:00,254,112,146,127,210,135
ai_run_01,1,169,SMAI01_0169,786,472,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,25,destination zone code 25,1,car is available for this trip,S1_TPL049,2026-03-28T19:05:28.096020+00:00,167,108,112,128,170,110
ai_run_01,1,170,SMAI01_0170,263,310,0,survey stratum 0,2,3,purpose code 3,0,second class,2,ticket category code 2,1,payer code 1,0,no luggage,1,age code 1,1,male,4,income code 4,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,0,car is not available for this trip,S0_TPL173,2026-03-28T19:05:28.099020+00:00,110,2600,57,3380,0,0
ai_run_01,1,171,SMAI01_0171,463,686,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,1,payer code 1,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL022,2026-03-28T19:05:28.100523+00:00,252,112,123,133,300,160
ai_run_01,1,172,SMAI01_0172,724,735,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL011,2026-03-28T19:05:28.101527+00:00,247,109,80,136,220,125
ai_run_01,1,173,SMAI01_0173,298,282,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,0,no luggage,4,age code 4,0,female,2,income code 2,1,has a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S0_TPL002,2026-03-28T19:05:28.102527+00:00,96,0,72,0,70,50
ai_run_01,1,174,SMAI01_0174,42,335,0,survey stratum 0,2,1,purpose code 1,0,second class,6,ticket category code 6,2,payer code 2,1,luggage code 1,2,age code 2,1,male,3,income code 3,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL009,2026-03-28T19:05:28.103529+00:00,144,0,89,0,100,40
ai_run_01,1,175,SMAI01_0175,751,444,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL036,2026-03-28T19:05:28.104527+00:00,105,26,50,34,70,45
ai_run_01,1,176,SMAI01_0176,277,300,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,0,car is not available for this trip,S0_TPL008,2026-03-28T19:05:28.105527+00:00,79,2600,55,3380,0,0
ai_run_01,1,177,SMAI01_0177,617,459,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL008,2026-03-28T19:05:28.106527+00:00,188,111,82,136,170,95
ai_run_01,1,178,SMAI01_0178,923,647,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL002,2026-03-28T19:05:28.106527+00:00,167,103,59,128,170,105
ai_run_01,1,179,SMAI01_0179,220,27,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,0,car is not available for this trip,S0_TPL067,2026-03-28T19:05:28.108529+00:00,86,30,31,40,0,0
ai_run_01,1,180,SMAI01_0180,447,496,1,survey stratum 1,3,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S1_TPL001,2026-03-28T19:05:28.110528+00:00,154,167,99,194,140,95
ai_run_01,1,181,SMAI01_0181,602,734,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,0,no luggage,3,age code 3,1,male,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL005,2026-03-28T19:05:28.112041+00:00,194,97,86,122,180,115
ai_run_01,1,182,SMAI01_0182,266,351,0,survey stratum 0,2,3,purpose code 3,0,second class,2,ticket category code 2,1,payer code 1,1,luggage code 1,5,age code 5,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,1,car is available for this trip,S0_TPL166,2026-03-28T19:05:28.115038+00:00,97,81,44,94,180,100
ai_run_01,1,183,SMAI01_0183,273,369,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S0_TPL043,2026-03-28T19:05:28.116040+00:00,161,83,53,108,200,145
ai_run_01,1,184,SMAI01_0184,555,552,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,9,destination zone code 9,1,car is available for this trip,S1_TPL032,2026-03-28T19:05:28.118037+00:00,193,45,138,53,110,60
ai_run_01,1,185,SMAI01_0185,547,698,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,10,destination zone code 10,1,car is available for this trip,S1_TPL012,2026-03-28T19:05:28.119037+00:00,310,109,202,127,210,130
ai_run_01,1,186,SMAI01_0186,887,786,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL059,2026-03-28T19:05:28.120540+00:00,314,133,126,162,290,205
ai_run_01,1,187,SMAI01_0187,258,100,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,0,car is not available for this trip,S0_TPL001,2026-03-28T19:05:28.121545+00:00,89,4200,34,5460,0,0
ai_run_01,1,188,SMAI01_0188,781,651,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S1_TPL115,2026-03-28T19:05:28.123544+00:00,200,123,71,156,210,155
ai_run_01,1,189,SMAI01_0189,931,682,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL080,2026-03-28T19:05:28.125544+00:00,214,109,85,138,230,150
ai_run_01,1,190,SMAI01_0190,782,500,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL001,2026-03-28T19:05:28.125544+00:00,194,184,142,210,160,105
ai_run_01,1,191,SMAI01_0191,836,677,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,0,payer code 0,0,no luggage,3,age code 3,1,male,0,income code 0,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL019,2026-03-28T19:05:28.126545+00:00,125,68,49,78,110,80
ai_run_01,1,192,SMAI01_0192,81,306,0,survey stratum 0,2,1,purpose code 1,1,first class,4,ticket category code 4,2,payer code 2,0,no luggage,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,22,origin zone code 22,25,destination zone code 25,1,car is available for this trip,S0_TPL097,2026-03-28T19:05:28.128543+00:00,125,2600,73,3380,110,80
ai_run_01,1,193,SMAI01_0193,693,490,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL126,2026-03-28T19:05:28.131048+00:00,216,97,108,117,180,115
ai_run_01,1,194,SMAI01_0194,342,362,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S0_TPL015,2026-03-28T19:05:28.132049+00:00,189,176,76,225,140,85
ai_run_01,1,195,SMAI01_0195,91,393,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,1,age code 1,1,male,2,income code 2,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL093,2026-03-28T19:05:28.134194+00:00,57,0,33,0,60,70
ai_run_01,1,196,SMAI01_0196,241,6,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,0,female,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S0_TPL008,2026-03-28T19:05:28.135234+00:00,102,29,49,36,70,35
ai_run_01,1,197,SMAI01_0197,917,492,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,15,origin zone code 15,25,destination zone code 25,1,car is available for this trip,S1_TPL141,2026-03-28T19:05:28.137830+00:00,230,92,122,114,180,105
ai_run_01,1,198,SMAI01_0198,481,773,1,survey stratum 1,3,1,purpose code 1,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,25,destination zone code 25,1,car is available for this trip,S1_TPL009,2026-03-28T19:05:28.138869+00:00,263,94,159,115,170,110
ai_run_01,1,199,SMAI01_0199,388,358,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,4,income code 4,1,has a GA travelcard,22,origin zone code 22,25,destination zone code 25,0,car is not available for this trip,S0_TPL114,2026-03-28T19:05:28.141512+00:00,87,0,34,0,0,0
ai_run_01,1,200,SMAI01_0200,823,661,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,22,destination zone code 22,1,car is available for this trip,S1_TPL029,2026-03-28T19:05:28.143085+00:00,283,122,95,150,270,170
ai_run_01,1,201,SMAI01_0201,342,392,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S0_TPL158,2026-03-28T19:05:28.145646+00:00,97,1429,44,1858,70,40
ai_run_01,1,202,SMAI01_0202,502,900,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL010,2026-03-28T19:05:28.146647+00:00,217,162,172,184,140,90
ai_run_01,1,203,SMAI01_0203,790,891,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL072,2026-03-28T19:05:28.148649+00:00,173,184,65,228,170,125
ai_run_01,1,204,SMAI01_0204,937,577,1,survey stratum 1,3,3,purpose code 3,1,first class,6,ticket category code 6,1,payer code 1,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL014,2026-03-28T19:05:28.149647+00:00,157,48,105,55,130,80
ai_run_01,1,205,SMAI01_0205,2,39,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,0,car is not available for this trip,S0_TPL006,2026-03-28T19:05:28.149647+00:00,174,2600,61,3380,0,0
ai_run_01,1,206,SMAI01_0206,17,323,0,survey stratum 0,2,1,purpose code 1,0,second class,2,ticket category code 2,1,payer code 1,0,no luggage,1,age code 1,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S0_TPL177,2026-03-28T19:05:28.153153+00:00,82,2600,27,3380,70,55
ai_run_01,1,207,SMAI01_0207,300,330,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,1,age code 1,0,female,1,income code 1,1,has a GA travelcard,22,origin zone code 22,25,destination zone code 25,0,car is not available for this trip,S0_TPL014,2026-03-28T19:05:28.154153+00:00,140,0,85,0,0,0
ai_run_01,1,208,SMAI01_0208,596,817,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,0,payer code 0,0,no luggage,3,age code 3,1,male,0,income code 0,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL016,2026-03-28T19:05:28.155153+00:00,227,99,119,118,190,140
ai_run_01,1,209,SMAI01_0209,253,43,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,4,income code 4,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,0,car is not available for this trip,S0_TPL183,2026-03-28T19:05:28.158988+00:00,85,2600,30,3380,0,0
ai_run_01,1,210,SMAI01_0210,734,473,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL009,2026-03-28T19:05:28.160009+00:00,388,161,280,190,230,165
ai_run_01,1,211,SMAI01_0211,902,677,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,18,destination zone code 18,1,car is available for this trip,S1_TPL052,2026-03-28T19:05:28.161035+00:00,125,68,49,78,110,80
ai_run_01,1,212,SMAI01_0212,580,915,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S1_TPL010,2026-03-28T19:05:28.162082+00:00,204,194,100,235,170,110
ai_run_01,1,213,SMAI01_0213,544,449,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,0,payer code 0,0,no luggage,3,age code 3,1,male,0,income code 0,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S1_TPL001,2026-03-28T19:05:28.162596+00:00,249,58,141,70,180,100
ai_run_01,1,214,SMAI01_0214,786,581,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,25,destination zone code 25,1,car is available for this trip,S1_TPL056,2026-03-28T19:05:28.164136+00:00,284,62,176,72,220,180
ai_run_01,1,215,SMAI01_0215,58,61,0,survey stratum 0,2,1,purpose code 1,0,second class,8,ticket category code 8,2,payer code 2,1,luggage code 1,1,age code 1,1,male,4,income code 4,0,does not have a GA travelcard,17,origin zone code 17,20,destination zone code 20,1,car is available for this trip,S0_TPL165,2026-03-28T19:05:28.166701+00:00,203,17,90,22,160,115
ai_run_01,1,216,SMAI01_0216,6,6,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,9,origin zone code 9,17,destination zone code 17,1,car is available for this trip,S0_TPL125,2026-03-28T19:05:28.169846+00:00,102,29,49,36,70,35
ai_run_01,1,217,SMAI01_0217,581,807,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,23,origin zone code 23,1,destination zone code 1,1,car is available for this trip,S1_TPL023,2026-03-28T19:05:28.170886+00:00,164,88,56,112,170,105
ai_run_01,1,218,SMAI01_0218,808,749,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL001,2026-03-28T19:05:28.172002+00:00,92,60,37,76,80,50
ai_run_01,1,219,SMAI01_0219,756,764,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL001,2026-03-28T19:05:28.172523+00:00,196,92,88,114,160,135
ai_run_01,1,220,SMAI01_0220,897,872,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,19,origin zone code 19,22,destination zone code 22,1,car is available for this trip,S1_TPL008,2026-03-28T19:05:28.173571+00:00,293,237,164,301,270,180
ai_run_01,1,221,SMAI01_0221,894,673,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL020,2026-03-28T19:05:28.174607+00:00,203,92,99,114,180,140
ai_run_01,1,222,SMAI01_0222,902,503,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,18,destination zone code 18,1,car is available for this trip,S1_TPL035,2026-03-28T19:05:28.175651+00:00,191,142,136,160,130,80
ai_run_01,1,223,SMAI01_0223,508,643,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL009,2026-03-28T19:05:28.176691+00:00,157,86,108,100,110,65
ai_run_01,1,224,SMAI01_0224,648,877,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL002,2026-03-28T19:05:28.177728+00:00,206,142,151,161,100,55
ai_run_01,1,225,SMAI01_0225,822,444,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL011,2026-03-28T19:05:28.178772+00:00,105,26,50,34,70,45
ai_run_01,1,226,SMAI01_0226,905,757,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL023,2026-03-28T19:05:28.179820+00:00,237,99,133,120,200,110
ai_run_01,1,227,SMAI01_0227,635,839,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,15,origin zone code 15,1,destination zone code 1,1,car is available for this trip,S1_TPL001,2026-03-28T19:05:28.179820+00:00,196,176,88,210,170,120
ai_run_01,1,228,SMAI01_0228,79,68,0,survey stratum 0,2,1,purpose code 1,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,23,origin zone code 23,25,destination zone code 25,1,car is available for this trip,S0_TPL017,2026-03-28T19:05:28.181331+00:00,126,42,73,56,60,35
ai_run_01,1,229,SMAI01_0229,363,360,0,survey stratum 0,2,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,1,luggage code 1,4,age code 4,0,female,4,income code 4,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S0_TPL137,2026-03-28T19:05:28.183334+00:00,179,176,71,218,120,95
ai_run_01,1,230,SMAI01_0230,792,886,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL001,2026-03-28T19:05:28.184332+00:00,164,176,56,225,170,105
ai_run_01,1,231,SMAI01_0231,738,844,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,5,age code 5,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL117,2026-03-28T19:05:28.187332+00:00,243,184,167,218,200,125
ai_run_01,1,232,SMAI01_0232,647,923,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL014,2026-03-28T19:05:28.188332+00:00,158,153,103,169,100,65
ai_run_01,1,233,SMAI01_0233,549,506,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL011,2026-03-28T19:05:28.189332+00:00,265,218,162,256,220,115
ai_run_01,1,234,SMAI01_0234,577,500,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL007,2026-03-28T19:05:28.189332+00:00,194,184,142,210,160,105
ai_run_01,1,235,SMAI01_0235,251,49,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S0_TPL009,2026-03-28T19:05:28.190835+00:00,113,2600,58,3380,75,50
ai_run_01,1,236,SMAI01_0236,268,374,0,survey stratum 0,2,3,purpose code 3,0,second class,2,ticket category code 2,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,0,car is not available for this trip,S0_TPL001,2026-03-28T19:05:28.191839+00:00,172,4200,117,5460,0,0
ai_run_01,1,237,SMAI01_0237,386,386,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL099,2026-03-28T19:05:28.193835+00:00,172,0,59,0,0,0
ai_run_01,1,238,SMAI01_0238,935,547,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,21,origin zone code 21,22,destination zone code 22,1,car is available for this trip,S1_TPL068,2026-03-28T19:05:28.194838+00:00,103,32,92,36,100,65
ai_run_01,1,239,SMAI01_0239,627,706,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL073,2026-03-28T19:05:28.196838+00:00,145,78,93,90,100,60
ai_run_01,1,240,SMAI01_0240,82,352,0,survey stratum 0,2,1,purpose code 1,1,first class,5,ticket category code 5,1,payer code 1,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,2,destination zone code 2,1,car is available for this trip,S0_TPL094,2026-03-28T19:05:28.198838+00:00,153,68,77,81,110,65
ai_run_01,1,241,SMAI01_0241,251,266,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,2,destination zone code 2,1,car is available for this trip,S0_TPL014,2026-03-28T19:05:28.199838+00:00,74,10,50,14,60,10
ai_run_01,1,242,SMAI01_0242,329,384,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL015,2026-03-28T19:05:28.199838+00:00,162,0,107,0,0,0
ai_run_01,1,243,SMAI01_0243,9,69,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,1,destination zone code 1,1,car is available for this trip,S0_TPL020,2026-03-28T19:05:28.201343+00:00,171,92,116,105,150,240
ai_run_01,1,244,SMAI01_0244,368,24,0,survey stratum 0,2,3,purpose code 3,1,first class,5,ticket category code 5,1,payer code 1,1,luggage code 1,5,age code 5,0,female,4,income code 4,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,0,car is not available for this trip,S0_TPL011,2026-03-28T19:05:28.202345+00:00,179,98,66,116,0,0
