respondent_id,human_id,normalized_weight,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Mobil05,LifSty07,Envir05,Mobil12,LifSty01,model_key,prompt_arm,semantic_arm,block_complexity_mean,n_core_tasks
QW0405,56080316,0.2545934244605354,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work trip,not high education,1,car is available for this trip,5,4,2,5,1,4,qwen3.5_9b,neutral_arm,0,0.612289526909874,8
QW0406,47130442,0.5414274486172608,37,female,37 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,high education,1,car is available for this trip,4,1,1,4,1,4,qwen3.5_9b,neutral_arm,0,0.4769780417806219,8
QW0407,19130179,0.1999290444257219,66,male,65 or older,5000,around CHF 5000 per month,1,0,0,0,1,0,5.0,1,0,0,1,2,2,0,1,0,a work trip,high education,1,car is available for this trip,2,3,2,4,2,2,qwen3.5_9b,neutral_arm,0,0.6252674959082654,8
QW0408,54420441,0.954424398357919,59,male,59 years old,15000,around CHF 15000 per month,0,1,0,1,0,0,15.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,6,6,3,3,1,3,qwen3.5_9b,semantic_arm,1,0.4312152514234572,8
QW0409,95240420,0.8584724543995766,40,female,40 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,1,0,1,4,4,3,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,3,3,1,qwen3.5_9b,semantic_arm,1,0.5682109685718593,8
QW0410,42271394,0.954424398357919,46,male,46 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,3,4,6,1,qwen3.5_9b,neutral_arm,0,0.6140697766604521,8
QW0411,47130345,1.2802760802511697,19,female,30 or younger,7000,around CHF 7000 per month,0,1,0,0,0,1,7.0,1,0,0,2,2,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,2,3,3,3,2,qwen3.5_9b,semantic_arm,1,0.4864379062215146,8
QW0412,28000701,0.3735873657560173,45,male,45 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,1,1,6,5,3,0,1,a non-work trip,high education,1,car is available for this trip,4,6,3,4,2,2,qwen3.5_9b,neutral_arm,0,0.44918386364572926,8
QW0413,10540130,0.954424398357919,40,male,40 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,1,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,1,1,5,1,2,qwen3.5_9b,neutral_arm,0,0.6564037552311337,8
QW0414,70130867,2.256576028779217,20,male,30 or younger,2000,around CHF 2000 per month,0,1,0,0,0,1,2.0,1,0,1,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,6,2,6,3,qwen3.5_9b,neutral_arm,0,0.5104719689881474,8
QW0415,44640316,5.121759864312539,17,female,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,3,4,4,1,1,0,a work trip,not high education,0,car is not available for this trip,4,4,2,3,2,2,qwen3.5_9b,semantic_arm,1,0.5178719716031679,8
QW0416,10540187,0.954424398357919,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,1,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,4,1,3,qwen3.5_9b,neutral_arm,0,0.5443121095008832,8
QW0417,70740215,0.954424398357919,40,male,40 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,1,1,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,1,4,2,4,2,2,qwen3.5_9b,neutral_arm,0,0.6228070245791475,8
QW0418,42270911,0.2545934244605354,41,male,41 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,2,2,4,4,qwen3.5_9b,semantic_arm,1,0.501169657473659,8
QW0419,10360196,0.2290902236010023,52,female,52 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,0,0,0,2,4,4,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,4,2,4,qwen3.5_9b,semantic_arm,1,0.48703514806197545,8
QW0420,44630037,2.256576028779217,39,male,39 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,2,3,3,qwen3.5_9b,semantic_arm,1,0.5475546317171581,8
QW0421,50270436,0.2545934244605354,42,male,42 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,1,0,0,2,5,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,3,2,4,3,2,3,qwen3.5_9b,semantic_arm,1,0.5106127560053959,8
QW0422,42271422,2.256576028779217,35,male,35 years old,7384,around CHF 7384 per month,0,1,0,0,1,0,7.384,1,0,0,2,2,3,1,0,1,a non-work trip,not high education,1,car is available for this trip,1,1,3,3,5,3,qwen3.5_9b,neutral_arm,0,0.4665869196818792,8
QW0423,10360011,0.954424398357919,56,male,56 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,0,0,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,3,2,3,4,2,2,qwen3.5_9b,semantic_arm,1,0.45476713192605533,8
QW0424,70130807,0.2545934244605354,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,2,6,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,3,3,3,3,3,qwen3.5_9b,neutral_arm,0,0.6453461650775287,8
QW0425,56080089,2.256576028779217,37,male,37 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,2,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,4,2,2,4,1,2,qwen3.5_9b,neutral_arm,0,0.6616768464878033,8
QW0426,50260166,0.954424398357919,53,male,53 years old,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,2,3,4,1,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,3,3,3,1,qwen3.5_9b,neutral_arm,0,0.6417639919447802,8
QW0427,30860391,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,0,1,5,3,1,1,0,a work trip,high education,1,car is available for this trip,2,4,4,3,2,3,qwen3.5_9b,semantic_arm,1,0.5529770254885058,8
QW0428,54200781,0.5414274486172608,21,female,30 or younger,7000,around CHF 7000 per month,0,0,0,1,0,1,7.0,0,0,1,1,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,3,2,4,4,3,qwen3.5_9b,semantic_arm,1,0.5276803487431152,8
QW0429,52720563,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,7,4,1,0,1,a non-work trip,high education,1,car is available for this trip,2,3,6,4,3,3,qwen3.5_9b,neutral_arm,0,0.5122279672498462,8
QW0430,39120013,0.2290902236010023,55,female,55 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,0,2,2,2,-1,1,0,a work trip,high education,1,car is available for this trip,5,6,2,5,3,2,qwen3.5_9b,semantic_arm,1,0.5196290711411692,8
QW0431,39110815,0.3735873657560173,56,male,56 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,1,0,1,4,3,0,1,0,a work trip,high education,1,car is available for this trip,5,3,3,4,1,4,qwen3.5_9b,neutral_arm,0,0.4212101468367726,8
QW0432,56080065,0.2290902236010023,49,female,49 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,0,0,0,2,2,3,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,1,2,1,4,qwen3.5_9b,semantic_arm,1,0.582556307664293,8
QW0433,47130065,0.5414274486172608,37,female,37 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,0,1,6,4,2,1,0,a work trip,not high education,1,car is available for this trip,5,5,2,4,1,3,qwen3.5_9b,semantic_arm,1,0.5449924247071812,8
QW0434,70130998,0.6019450605361366,23,male,30 or younger,9000,around CHF 9000 per month,0,0,0,0,0,1,9.0,0,0,1,1,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,2,4,2,3,qwen3.5_9b,neutral_arm,0,0.5203974192313122,8
QW0435,54540853,0.954424398357919,55,male,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,4,3,4,qwen3.5_9b,neutral_arm,0,0.5091956653966694,8
QW0436,70740135,0.5414274486172608,39,female,39 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,1,1,0,1,4,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,4,4,4,2,qwen3.5_9b,neutral_arm,0,0.6948538120056702,8
QW0437,30860274,0.2545934244605354,41,male,41 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,3,3,1,1,0,a work trip,high education,1,car is available for this trip,2,3,3,2,1,1,qwen3.5_9b,neutral_arm,0,0.5312418736406155,8
QW0438,44630671,0.3735873657560173,50,male,50 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,1,3,2,4,2,1,0,a work trip,high education,1,car is available for this trip,1,4,1,1,3,1,qwen3.5_9b,neutral_arm,0,0.5014188042178538,8
QW0439,90320680,0.2638993399589509,67,female,65 or older,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,1,2,0,1,0,a work trip,high education,1,car is available for this trip,1,5,1,1,1,1,qwen3.5_9b,neutral_arm,0,0.3870112270124414,8
QW0440,30860803,0.8584724543995766,57,female,57 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,1,0,1,2,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,1,5,1,2,qwen3.5_9b,semantic_arm,1,0.5173108482187918,8
QW0441,92460665,0.2545934244605354,46,male,46 years old,8418,around CHF 8418 per month,0,0,1,0,0,0,8.418,1,0,0,3,3,3,1,1,0,a work trip,not high education,1,car is available for this trip,1,5,3,3,1,4,qwen3.5_9b,neutral_arm,0,0.6368548294430137,8
QW0442,30330513,0.3735873657560173,48,male,48 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,1,2,2,0,0,1,a non-work trip,high education,1,car is available for this trip,5,4,2,4,1,4,qwen3.5_9b,neutral_arm,0,0.4129675278253489,8
QW0443,10350085,0.954424398357919,57,male,57 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,2,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,1,5,1,3,qwen3.5_9b,neutral_arm,0,0.49967491629469285,8
QW0444,30330106,0.7495589495214057,65,male,65 or older,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,1,1,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,3,3,4,qwen3.5_9b,neutral_arm,0,0.5112943770073491,8
QW0445,28240969,2.256576028779217,34,male,34 years old,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,1,0,0,2,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,3,1,5,1,1,qwen3.5_9b,semantic_arm,1,0.5498610649091396,8
QW0446,28240111,0.7944811628173415,31,female,31 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,2,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,1,5,1,5,1,3,qwen3.5_9b,semantic_arm,1,0.544572837602733,8
QW0447,54260611,2.256576028779217,35,male,35 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,1,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,1,3,3,qwen3.5_9b,semantic_arm,1,0.49195624554213485,8
QW0448,70740299,0.954424398357919,62,male,62 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,1,1,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,2,4,1,3,qwen3.5_9b,semantic_arm,1,0.6037777002734303,8
QW0449,10540672,2.029711386372872,34,female,34 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,1,0,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,6,1,4,1,3,qwen3.5_9b,semantic_arm,1,0.33757815085117926,8
QW0450,31321173,0.8584724543995766,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,1,5,4,3,1,0,a work trip,not high education,1,car is available for this trip,2,4,1,2,1,2,qwen3.5_9b,neutral_arm,0,0.5582293108497988,8
QW0451,90300795,0.6019450605361366,-1,traveler,30 or younger,9000,around CHF 9000 per month,0,1,0,0,0,1,9.0,1,0,1,3,5,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,6,3,3,2,qwen3.5_9b,neutral_arm,0,0.4440538040033749,8
QW0452,54540812,0.954424398357919,45,male,45 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,4,4,3,qwen3.5_9b,neutral_arm,0,0.584319075938946,8
QW0453,39110243,0.3735873657560173,40,male,40 years old,9000,around CHF 9000 per month,1,0,0,1,0,0,9.0,1,0,1,2,1,4,-1,1,0,a work trip,high education,1,car is available for this trip,3,3,2,4,2,2,qwen3.5_9b,semantic_arm,1,0.4515640313345669,8
QW0454,50270194,0.3735873657560173,40,male,40 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,4,1,0,1,0,a work trip,high education,1,car is available for this trip,1,5,4,1,1,4,qwen3.5_9b,neutral_arm,0,0.38564574004388175,8
QW0455,42270996,2.029711386372872,39,female,39 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,1,0,0,1,3,4,2,1,0,a work trip,not high education,1,car is available for this trip,4,2,2,4,1,3,qwen3.5_9b,neutral_arm,0,0.5069793235035316,8
QW0456,95240424,2.256576028779217,27,male,30 or younger,9000,around CHF 9000 per month,0,1,0,1,0,1,9.0,0,0,1,1,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,4,3,4,3,qwen3.5_9b,neutral_arm,0,0.45570883378697946,8
QW0457,10540559,0.2545934244605354,63,male,63 years old,7000,around CHF 7000 per month,0,0,1,0,0,0,7.0,0,1,0,2,2,2,-1,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,4,4,2,1,qwen3.5_9b,neutral_arm,0,0.5546157867248819,8
QW0458,54420363,0.2545934244605354,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work trip,high education,1,car is available for this trip,2,1,2,2,1,2,qwen3.5_9b,neutral_arm,0,0.7165021796784428,8
QW0459,30860032,0.8584724543995766,47,female,47 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,1,1,2,1,qwen3.5_9b,neutral_arm,0,0.5806689610467329,8
QW0460,44690328,2.697152455336688,65,female,65 or older,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,0,2,2,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,4,3,3,4,6,qwen3.5_9b,neutral_arm,0,0.5050638893470575,8
QW0461,50270601,2.029711386372872,32,female,32 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,1,2,3,3,5,1,qwen3.5_9b,neutral_arm,0,0.5505066102434577,8
QW0462,54440366,0.8584724543995766,45,female,45 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,0,1,0,2,4,4,2,1,0,a work trip,not high education,1,car is available for this trip,1,4,3,3,3,3,qwen3.5_9b,neutral_arm,0,0.3992941535553042,8
QW0463,50780404,0.3735873657560173,56,male,56 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,3,1,4,3,4,qwen3.5_9b,neutral_arm,0,0.42270442198966945,8
QW0464,50270639,0.2545934244605354,50,male,50 years old,8418,around CHF 8418 per month,0,0,0,1,0,0,8.418,0,0,0,1,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,3,2,3,2,qwen3.5_9b,neutral_arm,0,0.49972248607517483,8
QW0465,10540184,0.2545934244605354,63,male,63 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,-1,2,-1,1,0,a work trip,high education,1,car is available for this trip,4,2,3,5,1,2,qwen3.5_9b,semantic_arm,1,0.40309013565848956,8
QW0466,44640256,0.954424398357919,54,male,54 years old,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,-1,3,-1,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,5,3,1,qwen3.5_9b,semantic_arm,1,0.41078381495045313,8
QW0467,30860031,0.8584724543995766,47,female,47 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,2,1,1,2,1,qwen3.5_9b,semantic_arm,1,0.5588800065723997,8
QW0468,54540811,2.029711386372872,36,female,36 years old,9000,around CHF 9000 per month,0,1,0,1,0,0,9.0,1,0,0,2,4,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,4,4,5,qwen3.5_9b,neutral_arm,0,0.5467969852328025,8
QW0469,19650575,0.2290902236010023,54,female,54 years old,5000,around CHF 5000 per month,1,0,0,1,0,0,5.0,1,0,1,1,0,1,0,0,1,a non-work trip,high education,1,car is available for this trip,1,1,4,5,1,1,qwen3.5_9b,neutral_arm,0,0.548674814752035,8
QW0470,30860430,0.3360277669782562,50,female,50 years old,3250,around CHF 3250 per month,1,0,0,0,0,0,3.25,0,0,0,1,2,1,-1,0,1,a non-work trip,high education,1,car is available for this trip,2,4,2,4,3,4,qwen3.5_9b,semantic_arm,1,0.4301667777237256,8
QW0471,90300345,0.2545934244605354,51,male,51 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,1,0,1,5,4,0,1,0,a work trip,high education,1,car is available for this trip,4,5,2,3,1,4,qwen3.5_9b,semantic_arm,1,0.6040796098511346,8
QW0472,50760358,8.119879017681459,-1,female,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,1,0,0,2,4,4,0,0,1,a non-work trip,not high education,0,car is not available for this trip,2,3,3,3,4,2,qwen3.5_9b,neutral_arm,0,0.4691027082206583,8
QW0473,70131064,0.2545934244605354,59,male,59 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,0,0,1,1,3,2,0,0,1,a non-work trip,not high education,1,car is available for this trip,3,3,3,3,2,3,qwen3.5_9b,neutral_arm,0,0.432015150519401,8
QW0474,92460449,0.7495589495214057,67,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,1,0,7.0,1,0,0,1,5,4,2,1,0,a work trip,not high education,1,car is available for this trip,3,4,2,3,2,2,qwen3.5_9b,neutral_arm,0,0.4782005143321274,8
QW0475,28420052,0.6019450605361366,35,male,35 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,2,3,1,1,0,a work trip,high education,1,car is available for this trip,6,4,3,5,3,4,qwen3.5_9b,semantic_arm,1,0.6750158606700591,8
QW0476,70140295,0.2545934244605354,40,male,40 years old,7000,around CHF 7000 per month,1,0,0,1,0,0,7.0,0,0,1,1,4,4,2,1,0,a work trip,high education,1,car is available for this trip,4,2,1,4,1,4,qwen3.5_9b,neutral_arm,0,0.4641273073258086,8
QW0477,95241099,5.121759864312539,17,female,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,1,0,1,2,5,5,2,0,1,a non-work trip,not high education,0,car is not available for this trip,3,3,3,3,6,2,qwen3.5_9b,neutral_arm,0,0.5299346146720234,8
QW0478,44640015,0.8584724543995766,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,4,1,4,2,qwen3.5_9b,neutral_arm,0,0.6346269040438858,8
QW0479,30860545,0.3360277669782562,55,female,55 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,2,0,0,1,a non-work trip,high education,1,car is available for this trip,2,4,1,3,1,3,qwen3.5_9b,neutral_arm,0,0.5810634838215212,8
QW0480,30330629,0.2290902236010023,48,female,48 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,1,1,2,1,0,0,1,a non-work trip,high education,1,car is available for this trip,3,4,1,3,1,2,qwen3.5_9b,semantic_arm,1,0.39937287881814,8
QW0481,44640437,0.2290902236010023,52,female,52 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,0,0,1,0,2,1,0,1,0,a work trip,high education,1,car is available for this trip,5,5,4,4,1,4,qwen3.5_9b,semantic_arm,1,0.6159486944456929,8
QW0482,30331035,0.954424398357919,57,male,57 years old,15000,around CHF 15000 per month,0,1,0,0,0,0,15.0,1,0,1,1,0,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,4,2,3,4,3,qwen3.5_9b,neutral_arm,0,0.6454919685948028,8
QW0483,90320647,0.8584724543995766,52,female,52 years old,9000,around CHF 9000 per month,0,1,0,0,0,0,9.0,0,0,1,1,3,3,0,0,1,a non-work trip,not high education,1,car is available for this trip,4,3,2,5,2,2,qwen3.5_9b,neutral_arm,0,0.6128574101932276,8
QW0484,10360526,9.027458897812208,31,male,31 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,1,0,1,1,3,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,2,4,3,4,1,1,qwen3.5_9b,neutral_arm,0,0.5002907897781379,8
QW0485,42270214,0.6019450605361366,22,male,30 or younger,7000,around CHF 7000 per month,0,0,0,0,0,1,7.0,1,0,0,3,3,3,0,1,0,a work trip,not high education,1,car is available for this trip,3,3,6,3,1,4,qwen3.5_9b,neutral_arm,0,0.5204253484071155,8
QW0486,90300375,0.2545934244605354,48,male,48 years old,15000,around CHF 15000 per month,0,0,0,0,0,0,15.0,0,0,0,2,4,4,0,1,0,a work trip,not high education,1,car is available for this trip,2,3,3,3,2,3,qwen3.5_9b,neutral_arm,0,0.546250265714183,8
QW0487,30860804,3.818189834136154,61,male,61 years old,2000,around CHF 2000 per month,0,1,0,0,0,0,2.0,0,0,0,2,3,2,0,1,0,a work trip,not high education,1,car is available for this trip,5,3,1,5,1,2,qwen3.5_9b,neutral_arm,0,0.5983242676494128,8
QW0488,95240554,0.2290902236010023,40,female,40 years old,9035,around CHF 9035 per month,1,0,0,0,0,0,9.035,1,0,0,2,3,3,1,0,1,a non-work trip,high education,1,car is available for this trip,4,3,1,5,1,3,qwen3.5_9b,neutral_arm,0,0.40600449425333424,8
QW0489,42270323,0.2545934244605354,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,0,2,4,4,1,1,0,a work trip,high education,1,car is available for this trip,4,4,2,4,2,3,qwen3.5_9b,neutral_arm,0,0.7378861406616593,8
QW0490,54200685,0.6019450605361366,39,male,39 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,1,1,2,1,0,1,0,a work trip,high education,1,car is available for this trip,1,2,2,1,2,2,qwen3.5_9b,semantic_arm,1,0.6273876982631911,8
QW0491,92460123,0.2545934244605354,43,male,43 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,1,0,1,1,6,6,3,1,0,a work trip,high education,1,car is available for this trip,5,3,2,4,1,3,qwen3.5_9b,semantic_arm,1,0.5320077195323651,8
QW0492,96040427,0.3360277669782562,49,female,49 years old,5000,around CHF 5000 per month,1,0,0,0,0,0,5.0,1,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,3,4,2,4,2,2,qwen3.5_9b,neutral_arm,0,0.5103741073547338,8
QW0493,42280540,5.121759864312539,16,female,30 or younger,6101,around CHF 6101 per month,0,1,0,0,0,1,6.101,1,0,0,1,5,5,2,0,1,a non-work trip,not high education,0,car is not available for this trip,2,2,4,4,4,2,qwen3.5_9b,neutral_arm,0,0.525296678110857,8
QW0494,10350017,0.8832827856419051,27,male,30 or younger,7000,around CHF 7000 per month,1,0,0,0,0,1,7.0,1,0,0,1,3,2,0,1,0,a work trip,high education,1,car is available for this trip,3,3,1,5,1,4,qwen3.5_9b,neutral_arm,0,0.4359267778274013,8
QW0495,19130149,0.2545934244605354,41,male,41 years old,3250,around CHF 3250 per month,1,0,0,1,0,0,3.25,1,0,1,2,4,4,2,1,0,a work trip,high education,1,car is available for this trip,1,1,1,4,1,4,qwen3.5_9b,neutral_arm,0,0.5266987628269854,8
QW0496,54540713,0.2290902236010023,44,female,44 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,0,0,1,1,7,4,2,0,1,a non-work trip,not high education,1,car is available for this trip,5,5,1,5,1,4,qwen3.5_9b,semantic_arm,1,0.6087023087349221,8
QW0497,54440188,0.2290902236010023,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,0,4,2,2,0,1,0,a work trip,high education,1,car is available for this trip,1,6,2,1,3,4,qwen3.5_9b,neutral_arm,0,0.6131214161651484,8
QW0498,90320350,0.2933964559183305,67,male,65 or older,2000,around CHF 2000 per month,1,0,0,0,0,0,2.0,0,0,0,2,2,2,0,1,0,a work trip,high education,1,car is available for this trip,5,4,4,4,3,2,qwen3.5_9b,semantic_arm,1,0.568021801483241,8
QW0499,42270163,0.6019450605361366,38,male,38 years old,7000,around CHF 7000 per month,0,0,0,1,0,0,7.0,0,0,0,1,0,1,0,1,0,a work trip,not high education,1,car is available for this trip,2,2,4,3,2,3,qwen3.5_9b,neutral_arm,0,0.5126670620883857,8
QW0500,42270747,0.2290902236010023,42,female,42 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,1,1,1,0,0,1,a non-work trip,not high education,1,car is available for this trip,2,3,2,4,1,2,qwen3.5_9b,semantic_arm,1,0.5416447613464004,8
QW0501,39111355,0.3735873657560173,45,male,45 years old,7000,around CHF 7000 per month,1,0,0,0,0,0,7.0,1,0,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,2,3,2,2,2,2,qwen3.5_9b,neutral_arm,0,0.5374807523332255,8
QW0502,30330751,0.954424398357919,58,male,58 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,2,2,2,0,1,0,a work trip,not high education,1,car is available for this trip,1,3,2,4,2,2,qwen3.5_9b,neutral_arm,0,0.6598286114979319,8
QW0503,10540563,0.3360277669782562,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,0,0,0,15.0,1,0,1,2,8,5,3,0,1,a non-work trip,high education,1,car is available for this trip,3,3,1,4,1,2,qwen3.5_9b,semantic_arm,1,0.4873534453261553,8
QW0504,90300470,0.2545934244605354,42,male,42 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,1,0,1,4,4,2,0,1,a non-work trip,high education,1,car is available for this trip,4,4,1,4,1,3,qwen3.5_9b,neutral_arm,0,0.420072901767315,8
