model_key,block_template_id,pair_id,manipulation_type,anchor_task_index,intervention_gap_tv,randomness_envelope,excess_intervention_gap,anchor_modal_choice,twin_modal_choice
poe_deepseek_v32,DST0049,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0050,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0050,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0050,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0050,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0050,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0050,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0051,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0051,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0051,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0051,ORDER_2,order_randomization,6,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0051,PARA_1,paraphrase,1,0.0,0.6666666666666666,-0.8333333333333333,1,1
poe_deepseek_v32,DST0051,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0052,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0052,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0052,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0052,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0052,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0052,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0053,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0053,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0053,ORDER_1,order_randomization,5,0.0,0.5,-0.625,0,0
poe_deepseek_v32,DST0053,ORDER_2,order_randomization,6,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0053,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0053,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0054,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0054,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0054,ORDER_1,order_randomization,5,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0054,ORDER_2,order_randomization,6,0.5,0.0,0.5,2,1
poe_deepseek_v32,DST0054,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0054,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0055,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0055,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0055,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0055,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0055,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0055,PARA_2,paraphrase,2,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0056,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0056,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0056,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0056,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0056,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0056,PARA_2,paraphrase,2,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0057,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0057,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0057,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0057,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0057,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0057,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0058,LABEL_1,label_mask,3,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0058,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0058,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0058,ORDER_2,order_randomization,6,0.25,0.5,-0.375,2,1
poe_deepseek_v32,DST0058,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0058,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0059,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0059,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0059,ORDER_1,order_randomization,5,0.0,0.6666666666666666,-0.8333333333333333,0,0
poe_deepseek_v32,DST0059,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0059,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0059,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0060,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0060,LABEL_2,label_mask,4,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0060,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0060,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0060,PARA_1,paraphrase,1,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0060,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0061,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0061,LABEL_2,label_mask,4,0.0,0.5,-0.625,0,0
poe_deepseek_v32,DST0061,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0061,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0061,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0061,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0062,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0062,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0062,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0062,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0062,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0062,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0063,LABEL_1,label_mask,3,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0063,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0063,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0063,ORDER_2,order_randomization,6,0.0,0.6666666666666666,-0.8333333333333333,0,0
poe_deepseek_v32,DST0063,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0063,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0064,LABEL_1,label_mask,3,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0064,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0064,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0064,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0064,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0064,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0065,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0065,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0065,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0065,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0065,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0065,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0066,LABEL_1,label_mask,3,0.5,0.0,0.5,1,0
poe_deepseek_v32,DST0066,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0066,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0066,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0066,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0066,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0067,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0067,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0067,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0067,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0067,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0067,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0068,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0068,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0068,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0068,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0068,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0068,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0069,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0069,LABEL_2,label_mask,4,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0069,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0069,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0069,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0069,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0070,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0070,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0070,ORDER_1,order_randomization,5,0.0,0.5,-0.625,0,0
poe_deepseek_v32,DST0070,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0070,PARA_1,paraphrase,1,0.0,0.5,-0.625,2,2
poe_deepseek_v32,DST0070,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0071,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0071,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0071,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0071,ORDER_2,order_randomization,6,0.25,0.6666666666666666,-0.5833333333333333,0,1
poe_deepseek_v32,DST0071,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0071,PARA_2,paraphrase,2,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0072,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0072,LABEL_2,label_mask,4,0.0,0.6666666666666666,-0.8333333333333333,1,1
poe_deepseek_v32,DST0072,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0072,ORDER_2,order_randomization,6,0.25,0.5,-0.375,1,1
poe_deepseek_v32,DST0072,PARA_1,paraphrase,1,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0072,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0073,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0073,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0073,ORDER_1,order_randomization,5,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0073,ORDER_2,order_randomization,6,0.5,0.0,0.5,0,0
poe_deepseek_v32,DST0073,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0073,PARA_2,paraphrase,2,0.0,0.5,-0.625,0,0
poe_deepseek_v32,DST0074,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0074,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0074,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0074,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0074,PARA_1,paraphrase,1,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0074,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0075,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0075,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0075,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0075,ORDER_2,order_randomization,6,1.0,0.0,1.0,2,1
poe_deepseek_v32,DST0075,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0075,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0076,LABEL_1,label_mask,3,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0076,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0076,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0076,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0076,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0076,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0077,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0077,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0077,ORDER_1,order_randomization,5,0.25,0.5,-0.375,1,1
poe_deepseek_v32,DST0077,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0077,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0077,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0078,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0078,LABEL_2,label_mask,4,0.0,0.5,-0.625,2,2
poe_deepseek_v32,DST0078,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0078,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0078,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0078,PARA_2,paraphrase,2,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0079,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0079,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0079,ORDER_1,order_randomization,5,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0079,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0079,PARA_1,paraphrase,1,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0079,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0080,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0080,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0080,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0080,ORDER_2,order_randomization,6,0.0,0.5,-0.625,2,2
poe_deepseek_v32,DST0080,PARA_1,paraphrase,1,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0080,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0081,LABEL_1,label_mask,3,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0081,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0081,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0081,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0081,PARA_1,paraphrase,1,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0081,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0082,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0082,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0082,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0082,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0082,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0082,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0083,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0083,LABEL_2,label_mask,4,0.0,0.8333333333333334,-1.0416666666666667,2,2
poe_deepseek_v32,DST0083,ORDER_1,order_randomization,5,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0083,ORDER_2,order_randomization,6,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0083,PARA_1,paraphrase,1,0.25,0.5,-0.375,0,0
poe_deepseek_v32,DST0083,PARA_2,paraphrase,2,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0084,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0084,LABEL_2,label_mask,4,0.0,0.6666666666666666,-0.8333333333333333,0,0
poe_deepseek_v32,DST0084,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0084,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0084,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0084,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0085,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0085,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0085,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0085,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0085,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0085,PARA_2,paraphrase,2,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0086,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0086,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0086,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0086,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0086,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0086,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0087,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0087,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0087,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0087,ORDER_2,order_randomization,6,0.25,0.0,0.25,2,2
poe_deepseek_v32,DST0087,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0087,PARA_2,paraphrase,2,0.0,0.5,-0.625,2,2
poe_deepseek_v32,DST0088,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0088,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0088,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0088,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0088,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0088,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0089,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0089,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0089,ORDER_1,order_randomization,5,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0089,ORDER_2,order_randomization,6,0.0,0.0,0.0,2,2
poe_deepseek_v32,DST0089,PARA_1,paraphrase,1,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0089,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0090,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0090,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0090,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0090,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0090,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0090,PARA_2,paraphrase,2,0.0,0.5,-0.625,2,2
poe_deepseek_v32,DST0091,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0091,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0091,ORDER_1,order_randomization,5,0.0,0.6666666666666666,-0.8333333333333333,1,1
poe_deepseek_v32,DST0091,ORDER_2,order_randomization,6,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0091,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0091,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0092,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0092,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0092,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0092,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0092,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0092,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0093,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0093,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0093,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0093,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0093,PARA_1,paraphrase,1,0.0,0.5,-0.625,1,1
poe_deepseek_v32,DST0093,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0094,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0094,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0094,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0094,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0094,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0094,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0095,LABEL_1,label_mask,3,0.0,0.5,-0.625,2,2
poe_deepseek_v32,DST0095,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0095,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0095,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0095,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0095,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0096,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0096,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0096,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0096,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0096,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0096,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0097,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0097,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0097,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0097,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0097,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0097,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0098,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0098,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0098,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0098,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0098,PARA_1,paraphrase,1,0.0,0.0,0.0,0,0
poe_deepseek_v32,DST0098,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0099,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0099,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
poe_deepseek_v32,DST0099,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
