respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
GM0017_R1,931,39120245,0.3747464412665672,0.000160139,2,2,1,1,8,2,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,6,6,4,1,0,a work-related trip,university education,1,car is available for this trip,4,5,3,3,4,3,3,gemma4_31b_awq,GMT0017,1,semantic_arm,1,concise,0,0.7298469326283389,0.1896502197235238,16,6,2,2,2,2,2
GM0017_R2,931,39120245,0.3747464412665672,0.000160139,2,2,1,1,8,2,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,6,6,4,1,0,a work-related trip,university education,1,car is available for this trip,4,5,3,3,4,3,3,gemma4_31b_awq,GMT0017,2,semantic_arm,1,concise,0,0.7298469326283389,0.1896502197235238,16,6,2,2,2,2,2
GM0017_R3,931,39120245,0.3747464412665672,0.000160139,2,2,1,1,8,2,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,6,6,4,1,0,a work-related trip,university education,1,car is available for this trip,4,5,3,3,4,3,3,gemma4_31b_awq,GMT0017,3,semantic_arm,1,concise,0,0.7298469326283389,0.1896502197235238,16,6,2,2,2,2,2
GM0017_R4,931,39120245,0.3747464412665672,0.000160139,2,2,1,1,8,2,44,male,44 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,6,6,4,1,0,a work-related trip,university education,1,car is available for this trip,4,5,3,3,4,3,3,gemma4_31b_awq,GMT0017,4,semantic_arm,1,concise,0,0.7298469326283389,0.1896502197235238,16,6,2,2,2,2,2
GM0018_R1,640,30330353,0.3747464412665672,0.000160139,2,1,1,1,8,4,53,male,53 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,3,7,5,1,1,0,a work-related trip,university education,1,car is available for this trip,3,3,4,5,2,5,4,gemma4_31b_awq,GMT0018,1,semantic_arm,1,naturalistic,1,0.5200890409655123,0.1149540223747814,16,6,2,2,2,2,2
GM0018_R2,640,30330353,0.3747464412665672,0.000160139,2,1,1,1,8,4,53,male,53 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,3,7,5,1,1,0,a work-related trip,university education,1,car is available for this trip,3,3,4,5,2,5,4,gemma4_31b_awq,GMT0018,2,semantic_arm,1,naturalistic,1,0.5200890409655123,0.1149540223747814,16,6,2,2,2,2,2
GM0018_R3,640,30330353,0.3747464412665672,0.000160139,2,1,1,1,8,4,53,male,53 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,3,7,5,1,1,0,a work-related trip,university education,1,car is available for this trip,3,3,4,5,2,5,4,gemma4_31b_awq,GMT0018,3,semantic_arm,1,naturalistic,1,0.5200890409655123,0.1149540223747814,16,6,2,2,2,2,2
GM0018_R4,640,30330353,0.3747464412665672,0.000160139,2,1,1,1,8,4,53,male,53 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,3,7,5,1,1,0,a work-related trip,university education,1,car is available for this trip,3,3,4,5,2,5,4,gemma4_31b_awq,GMT0018,4,semantic_arm,1,naturalistic,1,0.5200890409655123,0.1149540223747814,16,6,2,2,2,2,2
GM0019_R1,189,10540395,0.2553833146722722,0.000109132,1,2,1,-1,6,1,47,male,47 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,1,0,2,4,4,2,0,1,a trip with unreported purpose,applied higher education,1,car is available for this trip,4,4,4,4,6,3,4,gemma4_31b_awq,GMT0019,1,neutral_arm,0,concise,0,0.6103209809224953,0.21840443197212978,16,6,2,2,2,2,2
GM0019_R2,189,10540395,0.2553833146722722,0.000109132,1,2,1,-1,6,1,47,male,47 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,1,0,2,4,4,2,0,1,a trip with unreported purpose,applied higher education,1,car is available for this trip,4,4,4,4,6,3,4,gemma4_31b_awq,GMT0019,2,neutral_arm,0,concise,0,0.6103209809224953,0.21840443197212978,16,6,2,2,2,2,2
GM0019_R3,189,10540395,0.2553833146722722,0.000109132,1,2,1,-1,6,1,47,male,47 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,1,0,2,4,4,2,0,1,a trip with unreported purpose,applied higher education,1,car is available for this trip,4,4,4,4,6,3,4,gemma4_31b_awq,GMT0019,3,neutral_arm,0,concise,0,0.6103209809224953,0.21840443197212978,16,6,2,2,2,2,2
GM0019_R4,189,10540395,0.2553833146722722,0.000109132,1,2,1,-1,6,1,47,male,47 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,1,1,0,2,4,4,2,0,1,a trip with unreported purpose,applied higher education,1,car is available for this trip,4,4,4,4,6,3,4,gemma4_31b_awq,GMT0019,4,neutral_arm,0,concise,0,0.6103209809224953,0.21840443197212978,16,6,2,2,2,2,2
GM0020_R1,2236,96040214,0.8611359127752702,0.000367986,2,1,2,1,3,7,61,female,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,2,4,5,gemma4_31b_awq,GMT0020,1,neutral_arm,0,naturalistic,1,0.5682163467193541,0.26295149427537157,16,6,2,2,2,2,2
GM0020_R2,2236,96040214,0.8611359127752702,0.000367986,2,1,2,1,3,7,61,female,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,2,4,5,gemma4_31b_awq,GMT0020,2,neutral_arm,0,naturalistic,1,0.5682163467193541,0.26295149427537157,16,6,2,2,2,2,2
GM0020_R3,2236,96040214,0.8611359127752702,0.000367986,2,1,2,1,3,7,61,female,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,2,4,5,gemma4_31b_awq,GMT0020,3,neutral_arm,0,naturalistic,1,0.5682163467193541,0.26295149427537157,16,6,2,2,2,2,2
GM0020_R4,2236,96040214,0.8611359127752702,0.000367986,2,1,2,1,3,7,61,female,61 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,1,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,2,4,5,gemma4_31b_awq,GMT0020,4,neutral_arm,0,naturalistic,1,0.5682163467193541,0.26295149427537157,16,6,2,2,2,2,2
GM0021_R1,1487,54200542,1.7749458627711374,0.000758481,2,2,9,3,3,6,80,male,65 or older,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,2,3,3,3,3,2,gemma4_31b_awq,GMT0021,1,neutral_arm,0,naturalistic,1,0.44364339910912914,0.1451517778647147,16,6,2,2,2,2,2
GM0021_R2,1487,54200542,1.7749458627711374,0.000758481,2,2,9,3,3,6,80,male,65 or older,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,2,3,3,3,3,2,gemma4_31b_awq,GMT0021,2,neutral_arm,0,naturalistic,1,0.44364339910912914,0.1451517778647147,16,6,2,2,2,2,2
GM0021_R3,1487,54200542,1.7749458627711374,0.000758481,2,2,9,3,3,6,80,male,65 or older,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,2,3,3,3,3,2,gemma4_31b_awq,GMT0021,3,neutral_arm,0,naturalistic,1,0.44364339910912914,0.1451517778647147,16,6,2,2,2,2,2
GM0021_R4,1487,54200542,1.7749458627711374,0.000758481,2,2,9,3,3,6,80,male,65 or older,7384,around CHF 7384 per month,0,1,0,0,0,0,7.384,0,0,1,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,2,3,3,3,3,2,gemma4_31b_awq,GMT0021,4,neutral_arm,0,naturalistic,1,0.44364339910912914,0.1451517778647147,16,6,2,2,2,2,2
GM0022_R1,1101,44640015,0.8611359127752702,0.000367986,2,1,2,1,3,5,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,4,2,4,4,gemma4_31b_awq,GMT0022,1,neutral_arm,0,naturalistic,1,0.6914461906588943,0.12453274174873422,16,6,2,2,2,2,2
GM0022_R2,1101,44640015,0.8611359127752702,0.000367986,2,1,2,1,3,5,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,4,2,4,4,gemma4_31b_awq,GMT0022,2,neutral_arm,0,naturalistic,1,0.6914461906588943,0.12453274174873422,16,6,2,2,2,2,2
GM0022_R3,1101,44640015,0.8611359127752702,0.000367986,2,1,2,1,3,5,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,4,2,4,4,gemma4_31b_awq,GMT0022,3,neutral_arm,0,naturalistic,1,0.6914461906588943,0.12453274174873422,16,6,2,2,2,2,2
GM0022_R4,1101,44640015,0.8611359127752702,0.000367986,2,1,2,1,3,5,43,female,43 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,1,2,2,4,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,4,2,4,4,gemma4_31b_awq,GMT0022,4,neutral_arm,0,naturalistic,1,0.6914461906588943,0.12453274174873422,16,6,2,2,2,2,2
GM0023_R1,14,10350133,0.9573855529584482,0.000409116,1,1,1,1,3,1,59,male,59 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,3,4,3,gemma4_31b_awq,GMT0023,1,semantic_arm,1,concise,0,0.49748835202054037,0.2816687641047115,16,6,2,2,2,2,2
GM0023_R2,14,10350133,0.9573855529584482,0.000409116,1,1,1,1,3,1,59,male,59 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,3,4,3,gemma4_31b_awq,GMT0023,2,semantic_arm,1,concise,0,0.49748835202054037,0.2816687641047115,16,6,2,2,2,2,2
GM0023_R3,14,10350133,0.9573855529584482,0.000409116,1,1,1,1,3,1,59,male,59 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,3,4,3,gemma4_31b_awq,GMT0023,3,semantic_arm,1,concise,0,0.49748835202054037,0.2816687641047115,16,6,2,2,2,2,2
GM0023_R4,14,10350133,0.9573855529584482,0.000409116,1,1,1,1,3,1,59,male,59 years old,3250,around CHF 3250 per month,0,1,0,1,0,0,3.25,1,0,0,1,2,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,2,4,5,5,3,4,3,gemma4_31b_awq,GMT0023,4,semantic_arm,1,concise,0,0.49748835202054037,0.2816687641047115,16,6,2,2,2,2,2
GM0024_R1,780,30860545,0.337070311751635,0.000144039,2,2,1,2,7,4,55,female,55 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,2,3,4,6,2,2,gemma4_31b_awq,GMT0024,1,semantic_arm,1,concise,0,0.3179233018779506,0.17066009427035075,16,6,2,2,2,2,2
GM0024_R2,780,30860545,0.337070311751635,0.000144039,2,2,1,2,7,4,55,female,55 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,2,3,4,6,2,2,gemma4_31b_awq,GMT0024,2,semantic_arm,1,concise,0,0.3179233018779506,0.17066009427035075,16,6,2,2,2,2,2
GM0024_R3,780,30860545,0.337070311751635,0.000144039,2,2,1,2,7,4,55,female,55 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,2,3,4,6,2,2,gemma4_31b_awq,GMT0024,3,semantic_arm,1,concise,0,0.3179233018779506,0.17066009427035075,16,6,2,2,2,2,2
GM0024_R4,780,30860545,0.337070311751635,0.000144039,2,2,1,2,7,4,55,female,55 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,1,2,4,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,2,3,4,6,2,2,gemma4_31b_awq,GMT0024,4,semantic_arm,1,concise,0,0.3179233018779506,0.17066009427035075,16,6,2,2,2,2,2
GM0025_R1,1954,70140281,0.2553833146722722,0.000109132,2,2,1,1,6,8,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,2,4,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,2,3,5,2,5,4,gemma4_31b_awq,GMT0025,1,semantic_arm,1,naturalistic,1,0.5084396466852975,0.166691455015054,16,6,2,2,2,2,2
GM0025_R2,1954,70140281,0.2553833146722722,0.000109132,2,2,1,1,6,8,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,2,4,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,2,3,5,2,5,4,gemma4_31b_awq,GMT0025,2,semantic_arm,1,naturalistic,1,0.5084396466852975,0.166691455015054,16,6,2,2,2,2,2
GM0025_R3,1954,70140281,0.2553833146722722,0.000109132,2,2,1,1,6,8,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,2,4,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,2,3,5,2,5,4,gemma4_31b_awq,GMT0025,3,semantic_arm,1,naturalistic,1,0.5084396466852975,0.166691455015054,16,6,2,2,2,2,2
GM0025_R4,1954,70140281,0.2553833146722722,0.000109132,2,2,1,1,6,8,44,male,44 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,1,0,0,2,2,4,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,2,3,5,2,5,4,gemma4_31b_awq,GMT0025,4,semantic_arm,1,naturalistic,1,0.5084396466852975,0.166691455015054,16,6,2,2,2,2,2
GM0026_R1,1771,54540180,2.2635771809925926,0.000967286,2,2,1,1,3,6,25,male,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,0,0,0,3,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,1,1,6,4,1,gemma4_31b_awq,GMT0026,1,neutral_arm,0,concise,0,0.6133431943494255,0.2033854246053158,16,6,2,2,2,2,2
GM0026_R2,1771,54540180,2.2635771809925926,0.000967286,2,2,1,1,3,6,25,male,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,0,0,0,3,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,1,1,6,4,1,gemma4_31b_awq,GMT0026,2,neutral_arm,0,concise,0,0.6133431943494255,0.2033854246053158,16,6,2,2,2,2,2
GM0026_R3,1771,54540180,2.2635771809925926,0.000967286,2,2,1,1,3,6,25,male,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,0,0,0,3,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,1,1,6,4,1,gemma4_31b_awq,GMT0026,3,neutral_arm,0,concise,0,0.6133431943494255,0.2033854246053158,16,6,2,2,2,2,2
GM0026_R4,1771,54540180,2.2635771809925926,0.000967286,2,2,1,1,3,6,25,male,30 or younger,15000,around CHF 15000 per month,0,1,0,0,0,1,15.0,0,0,0,3,3,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,1,1,1,6,4,1,gemma4_31b_awq,GMT0026,4,neutral_arm,0,concise,0,0.6133431943494255,0.2033854246053158,16,6,2,2,2,2,2
GM0027_R1,1387,50780314,0.2553833146722722,0.000109132,2,1,1,1,6,5,61,male,61 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,3,3,5,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,-1,-1,3,5,2,4,4,gemma4_31b_awq,GMT0027,1,neutral_arm,0,concise,0,0.5682388475797734,0.2328194151605868,16,6,2,2,2,2,2
GM0027_R2,1387,50780314,0.2553833146722722,0.000109132,2,1,1,1,6,5,61,male,61 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,3,3,5,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,-1,-1,3,5,2,4,4,gemma4_31b_awq,GMT0027,2,neutral_arm,0,concise,0,0.5682388475797734,0.2328194151605868,16,6,2,2,2,2,2
GM0027_R3,1387,50780314,0.2553833146722722,0.000109132,2,1,1,1,6,5,61,male,61 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,3,3,5,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,-1,-1,3,5,2,4,4,gemma4_31b_awq,GMT0027,3,neutral_arm,0,concise,0,0.5682388475797734,0.2328194151605868,16,6,2,2,2,2,2
GM0027_R4,1387,50780314,0.2553833146722722,0.000109132,2,1,1,1,6,5,61,male,61 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,0,3,3,5,0,1,0,a work-related trip,applied higher education,1,car is available for this trip,-1,-1,3,5,2,4,4,gemma4_31b_awq,GMT0027,4,neutral_arm,0,concise,0,0.5682388475797734,0.2328194151605868,16,6,2,2,2,2,2
GM0028_R1,713,30860015,0.8611359127752702,0.000367986,2,2,2,2,3,4,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,0,car is not available for this trip,2,4,4,5,3,4,2,gemma4_31b_awq,GMT0028,1,neutral_arm,0,naturalistic,1,0.5367060993651338,0.25642858193989443,16,6,2,2,2,2,2
GM0028_R2,713,30860015,0.8611359127752702,0.000367986,2,2,2,2,3,4,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,0,car is not available for this trip,2,4,4,5,3,4,2,gemma4_31b_awq,GMT0028,2,neutral_arm,0,naturalistic,1,0.5367060993651338,0.25642858193989443,16,6,2,2,2,2,2
GM0028_R3,713,30860015,0.8611359127752702,0.000367986,2,2,2,2,3,4,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,0,car is not available for this trip,2,4,4,5,3,4,2,gemma4_31b_awq,GMT0028,3,neutral_arm,0,naturalistic,1,0.5367060993651338,0.25642858193989443,16,6,2,2,2,2,2
GM0028_R4,713,30860015,0.8611359127752702,0.000367986,2,2,2,2,3,4,55,female,55 years old,5000,around CHF 5000 per month,0,1,0,1,0,0,5.0,0,0,0,1,1,2,0,1,0,a mixed work-and-leisure trip,vocational or secondary education,0,car is not available for this trip,2,4,4,5,3,4,2,gemma4_31b_awq,GMT0028,4,neutral_arm,0,naturalistic,1,0.5367060993651338,0.25642858193989443,16,6,2,2,2,2,2
GM0029_R1,1621,54420119,0.6762935451898376,0.000288998,2,2,9,3,3,6,76,female,65 or older,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,4,5,2,2,1,gemma4_31b_awq,GMT0029,1,neutral_arm,0,naturalistic,1,0.6168554346371483,0.18209007299709307,16,6,2,2,2,2,2
GM0029_R2,1621,54420119,0.6762935451898376,0.000288998,2,2,9,3,3,6,76,female,65 or older,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,4,5,2,2,1,gemma4_31b_awq,GMT0029,2,neutral_arm,0,naturalistic,1,0.6168554346371483,0.18209007299709307,16,6,2,2,2,2,2
GM0029_R3,1621,54420119,0.6762935451898376,0.000288998,2,2,9,3,3,6,76,female,65 or older,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,4,5,2,2,1,gemma4_31b_awq,GMT0029,3,neutral_arm,0,naturalistic,1,0.6168554346371483,0.18209007299709307,16,6,2,2,2,2,2
GM0029_R4,1621,54420119,0.6762935451898376,0.000288998,2,2,9,3,3,6,76,female,65 or older,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,0,0,0,1,2,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,3,4,5,2,2,1,gemma4_31b_awq,GMT0029,4,neutral_arm,0,naturalistic,1,0.6168554346371483,0.18209007299709307,16,6,2,2,2,2,2
GM0030_R1,1118,44640310,0.9573855529584482,0.000409116,2,1,1,1,3,5,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,4,3,4,4,4,2,gemma4_31b_awq,GMT0030,1,neutral_arm,0,concise,0,0.5995047848886189,0.0786136406976639,16,6,2,2,2,2,2
GM0030_R2,1118,44640310,0.9573855529584482,0.000409116,2,1,1,1,3,5,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,4,3,4,4,4,2,gemma4_31b_awq,GMT0030,2,neutral_arm,0,concise,0,0.5995047848886189,0.0786136406976639,16,6,2,2,2,2,2
GM0030_R3,1118,44640310,0.9573855529584482,0.000409116,2,1,1,1,3,5,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,4,3,4,4,4,2,gemma4_31b_awq,GMT0030,3,neutral_arm,0,concise,0,0.5995047848886189,0.0786136406976639,16,6,2,2,2,2,2
GM0030_R4,1118,44640310,0.9573855529584482,0.000409116,2,1,1,1,3,5,60,male,60 years old,15000,around CHF 15000 per month,0,1,1,0,0,0,15.0,0,0,1,1,3,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,5,4,3,4,4,4,2,gemma4_31b_awq,GMT0030,4,neutral_arm,0,concise,0,0.5995047848886189,0.0786136406976639,16,6,2,2,2,2,2
GM0031_R1,1555,54260390,3.830035979742342,0.001636675,2,1,-1,-1,-1,6,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a trip with unreported purpose,education not reported,1,car is available for this trip,6,3,3,4,6,5,3,gemma4_31b_awq,GMT0031,1,semantic_arm,1,naturalistic,1,0.5752072077434717,0.19977035928648437,16,6,2,2,2,2,2
GM0031_R2,1555,54260390,3.830035979742342,0.001636675,2,1,-1,-1,-1,6,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a trip with unreported purpose,education not reported,1,car is available for this trip,6,3,3,4,6,5,3,gemma4_31b_awq,GMT0031,2,semantic_arm,1,naturalistic,1,0.5752072077434717,0.19977035928648437,16,6,2,2,2,2,2
GM0031_R3,1555,54260390,3.830035979742342,0.001636675,2,1,-1,-1,-1,6,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a trip with unreported purpose,education not reported,1,car is available for this trip,6,3,3,4,6,5,3,gemma4_31b_awq,GMT0031,3,semantic_arm,1,naturalistic,1,0.5752072077434717,0.19977035928648437,16,6,2,2,2,2,2
GM0031_R4,1555,54260390,3.830035979742342,0.001636675,2,1,-1,-1,-1,6,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,1,0,0,1,4,3,1,0,1,a trip with unreported purpose,education not reported,1,car is available for this trip,6,3,3,4,6,5,3,gemma4_31b_awq,GMT0031,4,semantic_arm,1,naturalistic,1,0.5752072077434717,0.19977035928648437,16,6,2,2,2,2,2
GM0032_R1,1789,54540466,0.3747464412665672,0.000160139,2,2,1,2,7,6,64,male,64 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,4,5,5,6,4,4,gemma4_31b_awq,GMT0032,1,neutral_arm,0,concise,0,0.4800695384715034,0.26276707702349655,16,6,2,2,2,2,2
GM0032_R2,1789,54540466,0.3747464412665672,0.000160139,2,2,1,2,7,6,64,male,64 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,4,5,5,6,4,4,gemma4_31b_awq,GMT0032,2,neutral_arm,0,concise,0,0.4800695384715034,0.26276707702349655,16,6,2,2,2,2,2
GM0032_R3,1789,54540466,0.3747464412665672,0.000160139,2,2,1,2,7,6,64,male,64 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,4,5,5,6,4,4,gemma4_31b_awq,GMT0032,3,neutral_arm,0,concise,0,0.4800695384715034,0.26276707702349655,16,6,2,2,2,2,2
GM0032_R4,1789,54540466,0.3747464412665672,0.000160139,2,2,1,2,7,6,64,male,64 years old,15000,around CHF 15000 per month,1,0,1,0,0,0,15.0,0,0,1,2,2,2,0,1,0,a mixed work-and-leisure trip,university education,1,car is available for this trip,2,4,5,5,6,4,4,gemma4_31b_awq,GMT0032,4,neutral_arm,0,concise,0,0.4800695384715034,0.26276707702349655,16,6,2,2,2,2,2
GM0033_R1,1664,54421189,0.9573855529584482,0.000409116,2,2,1,1,3,6,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,4,4,5,6,3,2,gemma4_31b_awq,GMT0033,1,semantic_arm,1,concise,0,0.6735753501722891,0.22578117406862622,16,6,2,2,2,2,2
GM0033_R2,1664,54421189,0.9573855529584482,0.000409116,2,2,1,1,3,6,45,male,45 years old,15000,around CHF 15000 per month,0,1,0,0,1,0,15.0,0,1,0,2,4,2,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,4,4,4,5,6,3,2,gemma4_31b_awq,GMT0033,2,semantic_arm,1,concise,0,0.6735753501722891,0.22578117406862622,16,6,2,2,2,2,2
