run_id,synthetic_respondent_id,task_position,survey_stratum,GROUP,PURPOSE,FIRST,TICKET,WHO,LUGGAGE,AGE,MALE,INCOME,GA,ORIGIN,DEST,TRAIN_AV,SM_AV,CAR_AV,TRAIN_TT,TRAIN_CO,TRAIN_HE,SM_TT,SM_CO,SM_HE,SM_SEATS,CAR_TT,CAR_CO,custom_id,choice_code,is_valid_choice,CHOICE,TRAIN_TIME_SCALED,SM_TIME_SCALED,CAR_TIME_SCALED,TRAIN_COST_SCALED,SM_COST_SCALED,CAR_COST_SCALED
2,171,3,0,2,3,1,7,1,1,5,0,4,1,22,25,1,1,0,103,0,30,59,0,20,0,0,0,1533,2,1,2,1.03,0.59,0.0,0.0,0.0,0.0
2,171,4,0,2,3,1,7,1,1,5,0,4,1,22,25,1,1,0,137,0,60,65,0,30,0,0,0,1534,2,1,2,1.37,0.65,0.0,0.0,0.0,0.0
2,171,5,0,2,3,1,7,1,1,5,0,4,1,22,25,1,1,0,137,0,60,59,0,20,0,0,0,1535,2,1,2,1.37,0.59,0.0,0.0,0.0,0.0
2,171,6,0,2,3,1,7,1,1,5,0,4,1,22,25,1,1,0,114,0,120,53,0,10,0,0,0,1536,2,1,2,1.14,0.53,0.0,0.0,0.0,0.0
2,171,7,0,2,3,1,7,1,1,5,0,4,1,22,25,1,1,0,103,0,120,65,0,10,0,0,0,1537,2,1,2,1.03,0.65,0.0,0.0,0.0,0.0
2,171,8,0,2,3,1,7,1,1,5,0,4,1,22,25,1,1,0,103,0,30,65,0,30,0,0,0,1538,1,1,1,1.03,0.65,0.0,0.0,0.0,0.0
2,171,9,0,2,3,1,7,1,1,5,0,4,1,22,25,1,1,0,137,0,60,53,0,10,0,0,0,1539,2,1,2,1.37,0.53,0.0,0.0,0.0,0.0
2,172,1,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,208,186,120,106,193,30,0,140,85,1540,3,1,3,2.08,1.06,1.4,1.86,1.93,0.85
2,172,2,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,156,140,120,118,158,30,0,182,68,1541,2,1,2,1.56,1.18,1.82,1.4,1.58,0.68
2,172,3,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,208,140,120,130,158,20,0,112,68,1542,3,1,3,2.08,1.3,1.12,1.4,1.58,0.68
2,172,4,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,173,140,60,130,158,10,0,182,110,1543,2,1,2,1.73,1.3,1.82,1.4,1.58,1.1
2,172,5,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,173,155,120,130,175,30,0,112,110,1544,3,1,3,1.73,1.3,1.12,1.55,1.75,1.1
2,172,6,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,156,155,60,130,175,20,0,182,85,1545,2,1,2,1.56,1.3,1.82,1.55,1.75,0.85
2,172,7,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,156,186,60,118,193,10,0,140,68,1546,3,1,3,1.56,1.18,1.4,1.86,1.93,0.68
2,172,8,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,156,155,120,106,175,20,0,140,110,1547,3,1,3,1.56,1.06,1.4,1.55,1.75,1.1
2,172,9,1,3,3,1,1,2,1,2,1,4,0,20,25,1,1,1,173,186,30,130,228,20,0,140,110,1548,3,1,3,1.73,1.3,1.4,1.86,2.28,1.1
2,173,1,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,209,98,30,67,104,10,0,180,88,1549,2,1,2,2.09,0.67,1.8,0.98,1.04,0.88
2,173,2,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,209,98,120,61,128,10,0,234,143,1550,1,1,1,2.09,0.61,2.34,0.98,1.28,1.43
2,173,3,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,209,88,30,55,116,20,0,234,110,1551,2,1,2,2.09,0.55,2.34,0.88,1.16,1.1
2,173,4,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,157,88,60,55,116,30,0,144,143,1552,2,1,2,1.57,0.55,1.44,0.88,1.16,1.43
2,173,5,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,174,98,30,55,116,30,0,234,88,1553,2,1,2,1.74,0.55,2.34,0.98,1.16,0.88
2,173,6,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,174,88,30,61,104,10,0,144,110,1554,2,1,2,1.74,0.61,1.44,0.88,1.04,1.1
2,173,7,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,174,118,60,55,128,20,0,144,88,1555,3,1,3,1.74,0.55,1.44,1.18,1.28,0.88
2,173,8,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,209,118,30,61,128,30,0,144,143,1556,2,1,2,2.09,0.61,1.44,1.18,1.28,1.43
2,173,9,1,3,3,1,1,1,1,3,1,2,0,1,25,1,1,1,174,98,60,61,128,30,0,180,110,1557,2,1,2,1.74,0.61,1.8,0.98,1.28,1.1
2,174,1,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,232,189,30,94,202,10,0,180,108,1558,2,1,2,2.32,0.94,1.8,1.89,2.02,1.08
2,174,2,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,232,189,120,85,270,10,0,234,176,1559,1,1,1,2.32,0.85,2.34,1.89,2.7,1.76
2,174,3,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,232,170,30,76,248,20,0,234,135,1560,3,1,3,2.32,0.76,2.34,1.7,2.48,1.35
2,174,4,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,174,170,60,76,248,30,0,144,176,1561,1,1,1,1.74,0.76,1.44,1.7,2.48,1.76
2,174,5,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,193,189,30,76,225,30,0,234,108,1562,2,1,2,1.93,0.76,2.34,1.89,2.25,1.08
2,174,6,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,193,170,30,85,180,10,0,144,135,1563,2,1,2,1.93,0.85,1.44,1.7,1.8,1.35
2,174,7,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,193,227,60,76,248,20,0,144,108,1564,3,1,3,1.93,0.76,1.44,2.27,2.48,1.08
2,174,8,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,232,227,30,85,270,30,0,144,176,1565,1,1,1,2.32,0.85,1.44,2.27,2.7,1.76
2,174,9,1,3,3,1,1,2,0,4,1,3,0,25,11,1,1,1,193,189,60,85,270,30,0,180,135,1566,3,1,3,1.93,0.85,1.8,1.89,2.7,1.35
2,175,1,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,281,108,120,174,116,30,0,170,105,1567,3,1,3,2.81,1.74,1.7,1.08,1.16,1.05
2,175,2,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,211,81,120,193,94,30,0,221,84,1568,2,1,2,2.11,1.93,2.21,0.81,0.94,0.84
2,175,3,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,281,81,120,212,94,20,0,136,84,1569,3,1,3,2.81,2.12,1.36,0.81,0.94,0.84
2,175,4,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,234,81,60,212,94,10,0,221,136,1570,1,1,1,2.34,2.12,2.21,0.81,0.94,1.36
2,175,5,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,234,90,120,212,105,30,0,136,136,1571,3,1,3,2.34,2.12,1.36,0.9,1.05,1.36
2,175,6,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,211,90,60,212,105,20,0,221,105,1572,1,1,1,2.11,2.12,2.21,0.9,1.05,1.05
2,175,7,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,211,108,60,193,126,10,0,170,84,1573,3,1,3,2.11,1.93,1.7,1.08,1.26,0.84
2,175,8,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,211,90,120,174,105,20,0,170,136,1574,3,1,3,2.11,1.74,1.7,0.9,1.05,1.36
2,175,9,1,3,3,1,1,1,0,3,1,3,0,1,2,1,1,1,234,108,30,212,136,20,0,170,136,1575,1,1,1,2.34,2.12,1.7,1.08,1.36,1.36
2,176,1,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,154,42,30,84,45,10,0,110,48,1576,2,1,2,1.54,0.84,1.1,0.42,0.45,0.48
2,176,2,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,154,42,120,76,55,10,0,143,78,1577,2,1,2,1.54,0.76,1.43,0.42,0.55,0.78
2,176,3,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,154,38,30,76,50,20,0,143,60,1578,2,1,2,1.54,0.76,1.43,0.38,0.5,0.6
2,176,4,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,115,38,60,76,50,30,0,88,78,1579,1,1,1,1.15,0.76,0.88,0.38,0.5,0.78
2,176,5,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,128,42,30,76,50,30,0,143,48,1580,2,1,2,1.28,0.76,1.43,0.42,0.5,0.48
2,176,6,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,128,38,30,76,40,10,0,88,60,1581,2,1,2,1.28,0.76,0.88,0.38,0.4,0.6
2,176,7,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,128,50,60,76,50,20,0,88,48,1582,2,1,2,1.28,0.76,0.88,0.5,0.5,0.48
2,176,8,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,154,50,30,76,55,30,0,88,78,1583,2,1,2,1.54,0.76,0.88,0.5,0.55,0.78
2,176,9,1,3,1,1,3,3,0,3,1,3,0,22,1,1,1,1,128,42,60,76,55,30,0,110,60,1584,2,1,2,1.28,0.76,1.1,0.42,0.55,0.6
2,177,1,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,209,23,120,55,25,30,0,180,90,1585,2,1,2,2.09,0.55,1.8,0.23,0.25,0.9
2,177,2,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,157,17,120,61,20,30,0,234,72,1586,2,1,2,1.57,0.61,2.34,0.17,0.2,0.72
2,177,3,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,209,17,120,67,22,20,0,144,72,1587,2,1,2,2.09,0.67,1.44,0.17,0.22,0.72
2,177,4,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,174,17,60,67,22,10,0,234,117,1588,2,1,2,1.74,0.67,2.34,0.17,0.22,1.17
2,177,5,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,174,19,120,67,22,30,0,144,117,1589,2,1,2,1.74,0.67,1.44,0.19,0.22,1.17
2,177,6,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,157,19,60,67,22,20,0,234,90,1590,2,1,2,1.57,0.67,2.34,0.19,0.22,0.9
2,177,7,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,157,23,60,61,28,10,0,180,72,1591,2,1,2,1.57,0.61,1.8,0.23,0.28,0.72
2,177,8,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,157,19,120,55,25,20,0,180,117,1592,2,1,2,1.57,0.55,1.8,0.19,0.25,1.17
2,177,9,1,3,3,1,1,2,0,3,1,3,0,17,2,1,1,1,174,23,30,67,32,20,0,180,117,1593,1,1,1,1.74,0.67,1.8,0.23,0.32,1.17
2,178,1,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,265,113,120,97,130,30,0,160,100,1594,2,1,2,2.65,0.97,1.6,1.13,1.3,1.0
2,178,2,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,199,85,120,108,94,30,0,208,80,1595,2,1,2,1.99,1.08,2.08,0.85,0.94,0.8
2,178,3,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,265,85,120,119,106,20,0,128,80,1596,2,1,2,2.65,1.19,1.28,0.85,1.06,0.8
2,178,4,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,221,85,60,119,106,10,0,208,130,1597,2,1,2,2.21,1.19,2.08,0.85,1.06,1.3
2,178,5,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,221,94,120,119,106,30,0,128,130,1598,1,1,1,2.21,1.19,1.28,0.94,1.06,1.3
2,178,6,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,199,94,60,119,106,20,0,208,100,1599,2,1,2,1.99,1.19,2.08,0.94,1.06,1.0
2,178,7,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,199,113,60,108,142,10,0,160,80,1600,3,1,3,1.99,1.08,1.6,1.13,1.42,0.8
2,178,8,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,199,94,120,97,118,20,0,160,130,1601,2,1,2,1.99,0.97,1.6,0.94,1.18,1.3
2,178,9,1,3,3,1,1,3,0,2,0,3,0,22,1,1,1,1,221,113,30,119,153,20,0,160,130,1602,1,1,1,2.21,1.19,1.6,1.13,1.53,1.3
2,179,1,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,51,0,120,27,0,20,0,0,0,1603,2,1,2,0.51,0.27,0.0,0.0,0.0,0.0
2,179,2,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,46,0,30,27,0,10,0,0,0,1604,2,1,2,0.46,0.27,0.0,0.0,0.0,0.0
2,179,3,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,61,0,60,27,0,30,0,0,0,1605,2,1,2,0.61,0.27,0.0,0.0,0.0,0.0
2,179,4,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,46,0,30,27,0,20,0,0,0,1606,2,1,2,0.46,0.27,0.0,0.0,0.0,0.0
2,179,5,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,61,0,60,27,0,20,0,0,0,1607,2,1,2,0.61,0.27,0.0,0.0,0.0,0.0
2,179,6,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,51,0,120,27,0,10,0,0,0,1608,2,1,2,0.51,0.27,0.0,0.0,0.0,0.0
2,179,7,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,46,0,120,27,0,10,0,0,0,1609,2,1,2,0.46,0.27,0.0,0.0,0.0,0.0
2,179,8,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,46,0,30,27,0,30,0,0,0,1610,3,1,3,0.46,0.27,0.0,0.0,0.0,0.0
2,179,9,0,2,1,0,6,3,3,2,1,3,1,1,2,1,1,1,61,0,60,27,0,10,0,0,0,1611,3,1,3,0.61,0.27,0.0,0.0,0.0,0.0
2,180,1,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,166,90,30,105,99,10,0,150,76,1612,3,1,3,1.66,1.05,1.5,0.9,0.99,0.76
2,180,2,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,166,90,120,95,109,10,0,195,124,1613,2,1,2,1.66,0.95,1.95,0.9,1.09,1.24
2,180,3,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,166,81,30,86,109,20,0,195,95,1614,2,1,2,1.66,0.86,1.95,0.81,1.09,0.95
2,180,4,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,124,81,60,86,109,30,0,120,124,1615,1,1,1,1.24,0.86,1.2,0.81,1.09,1.24
2,180,5,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,138,90,30,86,99,30,0,195,76,1616,2,1,2,1.38,0.86,1.95,0.9,0.99,0.76
2,180,6,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,138,81,30,95,89,10,0,120,95,1617,2,1,2,1.38,0.95,1.2,0.81,0.89,0.95
2,180,7,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,138,108,60,86,109,20,0,120,76,1618,2,1,2,1.38,0.86,1.2,1.08,1.09,0.76
2,180,8,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,166,108,30,95,109,30,0,120,124,1619,2,1,2,1.66,0.95,1.2,1.08,1.09,1.24
2,180,9,1,3,3,1,1,0,1,5,1,3,0,1,22,1,1,1,138,90,60,95,109,30,0,150,95,1620,2,1,2,1.38,0.95,1.5,0.9,1.09,0.95
2,181,1,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,150,60,30,81,74,10,0,100,56,1621,2,1,2,1.5,0.81,1.0,0.6,0.74,0.56
2,181,2,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,150,60,120,81,81,10,0,130,91,1622,2,1,2,1.5,0.81,1.3,0.6,0.81,0.91
2,181,3,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,150,54,30,81,74,20,0,130,70,1623,2,1,2,1.5,0.81,1.3,0.54,0.74,0.7
2,181,4,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,122,54,60,81,74,30,0,80,91,1624,2,1,2,1.22,0.81,0.8,0.54,0.74,0.91
2,181,5,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,136,60,30,81,74,30,0,130,56,1625,2,1,2,1.36,0.81,1.3,0.6,0.74,0.56
2,181,6,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,136,54,30,81,67,10,0,80,70,1626,2,1,2,1.36,0.81,0.8,0.54,0.67,0.7
2,181,7,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,136,72,60,81,81,20,0,80,56,1627,3,1,3,1.36,0.81,0.8,0.72,0.81,0.56
2,181,8,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,150,72,30,81,81,30,0,80,91,1628,1,1,1,1.5,0.81,0.8,0.72,0.81,0.91
2,181,9,1,3,1,1,1,1,1,4,1,3,0,22,1,1,1,1,136,60,60,81,81,30,0,100,70,1629,2,1,2,1.36,0.81,1.0,0.6,0.81,0.7
2,182,1,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,213,0,120,84,0,20,0,0,0,1630,2,1,2,2.13,0.84,0.0,0.0,0.0,0.0
2,182,2,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,192,0,30,76,0,10,0,0,0,1631,2,1,2,1.92,0.76,0.0,0.0,0.0,0.0
2,182,3,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,256,0,60,92,0,30,0,0,0,1632,2,1,2,2.56,0.92,0.0,0.0,0.0,0.0
2,182,4,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,192,0,30,84,0,20,0,0,0,1633,2,1,2,1.92,0.84,0.0,0.0,0.0,0.0
2,182,5,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,256,0,60,84,0,20,0,0,0,1634,2,1,2,2.56,0.84,0.0,0.0,0.0,0.0
2,182,6,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,213,0,120,76,0,10,0,0,0,1635,2,1,2,2.13,0.76,0.0,0.0,0.0,0.0
2,182,7,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,192,0,120,92,0,10,0,0,0,1636,2,1,2,1.92,0.92,0.0,0.0,0.0,0.0
2,182,8,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,192,0,30,92,0,30,0,0,0,1637,2,1,2,1.92,0.92,0.0,0.0,0.0,0.0
2,182,9,0,2,3,0,7,1,1,1,1,1,1,1,2,1,1,1,256,0,60,76,0,10,0,0,0,1638,2,1,2,2.56,0.76,0.0,0.0,0.0,0.0
2,183,1,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,235,92,30,97,102,10,0,160,108,1639,2,1,2,2.35,0.97,1.6,0.92,1.02,1.08
2,183,2,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,235,92,120,88,125,10,0,208,176,1640,2,1,2,2.35,0.88,2.08,0.92,1.25,1.76
2,183,3,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,235,83,30,79,114,20,0,208,135,1641,2,1,2,2.35,0.79,2.08,0.83,1.14,1.35
2,183,4,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,176,83,60,79,114,30,0,128,176,1642,2,1,2,1.76,0.79,1.28,0.83,1.14,1.76
2,183,5,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,196,92,30,79,114,30,0,208,108,1643,2,1,2,1.96,0.79,2.08,0.92,1.14,1.08
2,183,6,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,196,83,30,88,102,10,0,128,135,1644,2,1,2,1.96,0.88,1.28,0.83,1.02,1.35
2,183,7,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,196,110,60,79,114,20,0,128,108,1645,2,1,2,1.96,0.79,1.28,1.1,1.14,1.08
2,183,8,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,235,110,30,88,125,30,0,128,176,1646,2,1,2,2.35,0.88,1.28,1.1,1.25,1.76
2,183,9,1,3,3,1,3,3,1,5,1,2,0,1,10,1,1,1,196,92,60,88,125,30,0,160,135,1647,1,1,1,1.96,0.88,1.6,0.92,1.25,1.35
2,184,1,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,143,89,120,88,101,20,0,156,70,1648,3,1,3,1.43,0.88,1.56,0.89,1.01,0.7
2,184,2,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,129,89,30,79,92,10,0,156,91,1649,2,1,2,1.29,0.79,1.56,0.89,0.92,0.91
2,184,3,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,172,89,60,97,109,30,0,156,56,1650,3,1,3,1.72,0.97,1.56,0.89,1.09,0.56
2,184,4,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,129,74,30,88,101,20,0,96,56,1651,3,1,3,1.29,0.88,0.96,0.74,1.01,0.56
2,184,5,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,172,67,60,88,67,20,0,120,91,1652,2,1,2,1.72,0.88,1.2,0.67,0.67,0.91
2,184,6,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,143,67,120,79,92,10,0,120,56,1653,3,1,3,1.43,0.79,1.2,0.67,0.92,0.56
2,184,7,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,129,89,120,97,109,10,0,96,70,1654,3,1,3,1.29,0.97,0.96,0.89,1.09,0.7
2,184,8,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,129,67,30,97,76,30,0,120,70,1655,3,1,3,1.29,0.97,1.2,0.67,0.76,0.7
2,184,9,1,3,1,0,3,1,1,2,1,2,0,2,1,1,1,1,172,74,60,79,76,10,0,96,70,1656,2,1,2,1.72,0.79,0.96,0.74,0.76,0.7
2,185,1,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,200,148,120,71,172,20,0,273,135,1657,1,1,1,2.0,0.71,2.73,1.48,1.72,1.35
2,185,2,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,180,148,30,64,156,10,0,273,176,1658,2,1,2,1.8,0.64,2.73,1.48,1.56,1.76
2,185,3,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,240,148,60,78,203,30,0,273,108,1659,1,1,1,2.4,0.78,2.73,1.48,2.03,1.08
2,185,4,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,180,123,30,71,172,20,0,168,108,1660,2,1,2,1.8,0.71,1.68,1.23,1.72,1.08
2,185,5,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,240,111,60,71,125,20,0,210,176,1661,2,1,2,2.4,0.71,2.1,1.11,1.25,1.76
2,185,6,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,200,111,120,64,156,10,0,210,108,1662,2,1,2,2.0,0.64,2.1,1.11,1.56,1.08
2,185,7,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,180,148,120,78,203,10,0,168,135,1663,3,1,3,1.8,0.78,1.68,1.48,2.03,1.35
2,185,8,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,180,111,30,78,125,30,0,210,135,1664,2,1,2,1.8,0.78,2.1,1.11,1.25,1.35
2,185,9,1,3,3,0,1,1,1,2,1,2,0,2,17,1,1,1,240,123,60,64,140,10,0,168,135,1665,2,1,2,2.4,0.64,1.68,1.23,1.4,1.35
2,186,1,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,207,0,120,99,0,20,0,221,95,1666,2,1,2,2.07,0.99,2.21,0.0,0.0,0.95
2,186,2,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,228,0,60,99,0,30,0,221,76,1667,2,1,2,2.28,0.99,2.21,0.0,0.0,0.76
2,186,3,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,186,0,30,99,0,10,0,221,124,1668,2,1,2,1.86,0.99,2.21,0.0,0.0,1.24
2,186,4,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,186,0,30,99,0,20,0,136,76,1669,2,1,2,1.86,0.99,1.36,0.0,0.0,0.76
2,186,5,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,228,0,60,99,0,20,0,170,124,1670,2,1,2,2.28,0.99,1.7,0.0,0.0,1.24
2,186,6,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,186,0,120,99,0,10,0,136,95,1671,2,1,2,1.86,0.99,1.36,0.0,0.0,0.95
2,186,7,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,207,0,120,99,0,10,0,170,76,1672,2,1,2,2.07,0.99,1.7,0.0,0.0,0.76
2,186,8,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,228,0,60,99,0,10,0,136,95,1673,2,1,2,2.28,0.99,1.36,0.0,0.0,0.95
2,186,9,0,2,3,0,6,1,1,1,1,1,1,22,25,1,1,1,186,0,30,99,0,30,0,170,95,1674,2,1,2,1.86,0.99,1.7,0.0,0.0,0.95
2,187,1,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,118,156,120,63,173,20,0,130,65,1675,3,1,3,1.18,0.63,1.3,1.56,1.73,0.65
2,187,2,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,106,156,30,63,158,10,0,130,84,1676,2,1,2,1.06,0.63,1.3,1.56,1.58,0.84
2,187,3,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,142,156,60,63,189,30,0,130,52,1677,3,1,3,1.42,0.63,1.3,1.56,1.89,0.52
2,187,4,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,106,130,30,63,173,20,0,80,52,1678,3,1,3,1.06,0.63,0.8,1.3,1.73,0.52
2,187,5,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,142,117,60,63,142,20,0,100,84,1679,3,1,3,1.42,0.63,1.0,1.17,1.42,0.84
2,187,6,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,118,117,120,63,158,10,0,100,52,1680,3,1,3,1.18,0.63,1.0,1.17,1.58,0.52
2,187,7,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,106,156,120,63,189,10,0,80,65,1681,3,1,3,1.06,0.63,0.8,1.56,1.89,0.65
2,187,8,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,106,117,30,63,142,30,0,100,65,1682,3,1,3,1.06,0.63,1.0,1.17,1.42,0.65
2,187,9,1,3,3,0,3,0,1,3,1,3,0,17,25,1,1,1,142,130,60,63,142,10,0,80,65,1683,2,1,2,1.42,0.63,0.8,1.3,1.42,0.65
2,188,1,1,3,1,1,1,1,0,3,1,2,0,25,22,1,1,1,211,46,30,124,48,10,0,130,52,1684,2,1,2,2.11,1.24,1.3,0.46,0.48,0.52
2,188,2,1,3,1,1,1,1,0,3,1,2,0,25,22,1,1,1,211,46,120,124,58,10,0,169,84,1685,2,1,2,2.11,1.24,1.69,0.46,0.58,0.84
2,188,3,1,3,1,1,1,1,0,3,1,2,0,25,22,1,1,1,211,41,30,124,53,20,0,169,65,1686,2,1,2,2.11,1.24,1.69,0.41,0.53,0.65
