run_label,run_id,synthetic_respondent_id,persona_id,source_profile_id,source_baseline_id,survey_stratum,survey_text,group_code,purpose_code,purpose_text,first_class,first_class_text,ticket_code,ticket_text,who_code,who_text,luggage_code,luggage_text,age_code,age_text,male,sex_text,income_code,income_text,ga,ga_text,origin_code,origin_text,dest_code,dest_text,car_av,car_av_text,template_id,generated_at_utc,anchor_train_time,anchor_train_cost,anchor_sm_time,anchor_sm_cost,anchor_car_time,anchor_car_cost
ai_run_02,2,205,SMAI02_0205,778,740,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL011,2026-03-28T19:55:26.066525+00:00,200,92,87,109,170,105
ai_run_02,2,206,SMAI02_0206,243,346,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,0,female,4,income code 4,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL114,2026-03-28T19:55:26.068524+00:00,99,54,88,60,0,0
ai_run_02,2,207,SMAI02_0207,451,702,1,survey stratum 1,3,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL016,2026-03-28T19:55:26.068524+00:00,193,88,80,105,150,95
ai_run_02,2,208,SMAI02_0208,476,450,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,3,payer code 3,0,no luggage,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,19,destination zone code 19,1,car is available for this trip,S1_TPL019,2026-03-28T19:55:26.070027+00:00,119,42,70,50,100,60
ai_run_02,2,209,SMAI02_0209,881,797,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,12,destination zone code 12,1,car is available for this trip,S1_TPL006,2026-03-28T19:55:26.071029+00:00,197,105,68,132,200,130
ai_run_02,2,210,SMAI02_0210,497,719,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,1,payer code 1,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,13,destination zone code 13,1,car is available for this trip,S1_TPL005,2026-03-28T19:55:26.071029+00:00,283,112,150,140,240,140
ai_run_02,2,211,SMAI02_0211,925,637,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,2,income code 2,0,does not have a GA travelcard,20,origin zone code 20,10,destination zone code 10,1,car is available for this trip,S1_TPL001,2026-03-28T19:55:26.072028+00:00,143,83,94,97,100,65
ai_run_02,2,212,SMAI02_0212,465,643,1,survey stratum 1,3,1,purpose code 1,0,second class,3,ticket category code 3,1,payer code 1,1,luggage code 1,1,age code 1,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S1_TPL008,2026-03-28T19:55:26.073028+00:00,157,86,108,100,110,65
ai_run_02,2,213,SMAI02_0213,794,691,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,4,income code 4,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL020,2026-03-28T19:55:26.074029+00:00,201,92,88,109,170,110
ai_run_02,2,214,SMAI02_0214,359,249,0,survey stratum 0,2,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,2,age code 2,0,female,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL001,2026-03-28T19:55:26.075028+00:00,63,24,39,28,0,0
ai_run_02,2,215,SMAI02_0215,226,308,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,1,age code 1,0,female,1,income code 1,0,does not have a GA travelcard,2,origin zone code 2,22,destination zone code 22,0,car is not available for this trip,S0_TPL004,2026-03-28T19:55:26.075028+00:00,125,2600,49,3380,0,0
ai_run_02,2,216,SMAI02_0216,855,567,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,14,origin zone code 14,2,destination zone code 2,1,car is available for this trip,S1_TPL055,2026-03-28T19:55:26.077028+00:00,108,42,53,50,100,65
ai_run_02,2,217,SMAI02_0217,605,746,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL025,2026-03-28T19:55:26.078028+00:00,239,105,102,133,210,135
ai_run_02,2,218,SMAI02_0218,891,703,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL014,2026-03-28T19:55:26.078028+00:00,293,109,197,133,220,125
ai_run_02,2,219,SMAI02_0219,94,343,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,1,origin zone code 1,17,destination zone code 17,1,car is available for this trip,S0_TPL007,2026-03-28T19:55:26.079531+00:00,108,0,53,0,70,40
ai_run_02,2,220,SMAI02_0220,768,857,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL001,2026-03-28T19:55:26.080535+00:00,283,245,95,301,320,185
ai_run_02,2,221,SMAI02_0221,89,102,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,1,payer code 1,1,luggage code 1,3,age code 3,1,male,3,income code 3,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL115,2026-03-28T19:55:26.082534+00:00,89,0,36,0,60,40
ai_run_02,2,222,SMAI02_0222,692,913,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL038,2026-03-28T19:55:26.083297+00:00,221,181,145,210,190,155
ai_run_02,2,223,SMAI02_0223,849,871,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,9,origin zone code 9,2,destination zone code 2,1,car is available for this trip,S1_TPL020,2026-03-28T19:55:26.084300+00:00,222,218,93,274,200,130
ai_run_02,2,224,SMAI02_0224,936,728,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,3,payer code 3,1,luggage code 1,5,age code 5,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,10,destination zone code 10,1,car is available for this trip,S1_TPL012,2026-03-28T19:55:26.085300+00:00,200,105,71,128,210,150
ai_run_02,2,225,SMAI02_0225,827,647,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL056,2026-03-28T19:55:26.087301+00:00,167,103,59,128,170,105
ai_run_02,2,226,SMAI02_0226,87,37,0,survey stratum 0,2,1,purpose code 1,1,first class,5,ticket category code 5,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,20,origin zone code 20,2,destination zone code 2,1,car is available for this trip,S0_TPL175,2026-03-28T19:55:26.089804+00:00,59,2600,35,3380,50,40
ai_run_02,2,227,SMAI02_0227,836,929,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,0,payer code 0,0,no luggage,3,age code 3,1,male,0,income code 0,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL026,2026-03-28T19:55:26.090807+00:00,164,176,56,218,170,105
ai_run_02,2,228,SMAI02_0228,75,283,0,survey stratum 0,2,1,purpose code 1,1,first class,2,ticket category code 2,2,payer code 2,3,luggage code 3,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,10,origin zone code 10,25,destination zone code 25,1,car is available for this trip,S0_TPL121,2026-03-28T19:55:26.093475+00:00,216,108,108,134,170,100
ai_run_02,2,229,SMAI02_0229,887,468,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL042,2026-03-28T19:55:26.094496+00:00,161,86,106,95,140,95
ai_run_02,2,230,SMAI02_0230,283,335,0,survey stratum 0,2,3,purpose code 3,0,second class,3,ticket category code 3,1,payer code 1,3,luggage code 3,2,age code 2,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S0_TPL013,2026-03-28T19:55:26.095516+00:00,144,1850,89,2405,100,40
ai_run_02,2,231,SMAI02_0231,829,446,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,22,destination zone code 22,1,car is available for this trip,S1_TPL035,2026-03-28T19:55:26.096535+00:00,110,26,55,34,70,40
ai_run_02,2,232,SMAI02_0232,302,297,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,1,age code 1,0,female,4,income code 4,1,has a GA travelcard,25,origin zone code 25,2,destination zone code 2,0,car is not available for this trip,S0_TPL012,2026-03-28T19:55:26.098109+00:00,131,0,88,0,0,0
ai_run_02,2,233,SMAI02_0233,261,312,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,3,luggage code 3,4,age code 4,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,0,car is not available for this trip,S0_TPL075,2026-03-28T19:55:26.100192+00:00,102,2600,49,3380,0,0
ai_run_02,2,234,SMAI02_0234,13,312,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,17,destination zone code 17,0,car is not available for this trip,S0_TPL184,2026-03-28T19:55:26.102762+00:00,102,2600,49,3380,0,0
ai_run_02,2,235,SMAI02_0235,16,59,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,1,destination zone code 1,1,car is available for this trip,S0_TPL141,2026-03-28T19:55:26.105411+00:00,247,140,80,182,190,110
ai_run_02,2,236,SMAI02_0236,91,363,0,survey stratum 0,2,1,purpose code 1,1,first class,6,ticket category code 6,2,payer code 2,1,luggage code 1,1,age code 1,1,male,2,income code 2,1,has a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S0_TPL177,2026-03-28T19:55:26.109009+00:00,94,0,39,0,70,45
ai_run_02,2,237,SMAI02_0237,383,78,0,survey stratum 0,2,3,purpose code 3,1,first class,7,ticket category code 7,1,payer code 1,1,luggage code 1,5,age code 5,0,female,1,income code 1,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL055,2026-03-28T19:55:26.110536+00:00,115,0,60,0,0,0
ai_run_02,2,238,SMAI02_0238,810,695,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S1_TPL043,2026-03-28T19:55:26.112054+00:00,108,71,53,84,100,65
ai_run_02,2,239,SMAI02_0239,737,617,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,25,origin zone code 25,11,destination zone code 11,1,car is available for this trip,S1_TPL028,2026-03-28T19:55:26.113053+00:00,104,76,49,90,90,60
ai_run_02,2,240,SMAI02_0240,876,463,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL018,2026-03-28T19:55:26.114052+00:00,145,53,90,71,70,40
ai_run_02,2,241,SMAI02_0241,19,280,0,survey stratum 0,2,1,purpose code 1,0,second class,2,ticket category code 2,1,payer code 1,1,luggage code 1,1,age code 1,0,female,1,income code 1,0,does not have a GA travelcard,1,origin zone code 1,17,destination zone code 17,1,car is available for this trip,S0_TPL169,2026-03-28T19:55:26.117052+00:00,59,45,35,58,70,35
ai_run_02,2,242,SMAI02_0242,313,10,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,4,age code 4,1,male,3,income code 3,1,has a GA travelcard,1,origin zone code 1,2,destination zone code 2,0,car is not available for this trip,S0_TPL001,2026-03-28T19:55:26.118053+00:00,117,0,62,0,0,0
ai_run_02,2,243,SMAI02_0243,798,778,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,0,female,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,25,destination zone code 25,1,car is available for this trip,S1_TPL033,2026-03-28T19:55:26.119557+00:00,200,92,87,109,170,115
ai_run_02,2,244,SMAI02_0244,312,21,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,3,age code 3,1,male,2,income code 2,1,has a GA travelcard,17,origin zone code 17,1,destination zone code 1,0,car is not available for this trip,S0_TPL004,2026-03-28T19:55:26.120561+00:00,133,0,57,0,0,0
ai_run_02,2,245,SMAI02_0245,790,837,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL009,2026-03-28T19:55:26.120561+00:00,164,176,56,218,170,95
ai_run_02,2,246,SMAI02_0246,336,325,0,survey stratum 0,2,3,purpose code 3,0,second class,7,ticket category code 7,2,payer code 2,1,luggage code 1,1,age code 1,1,male,1,income code 1,1,has a GA travelcard,25,origin zone code 25,23,destination zone code 23,0,car is not available for this trip,S0_TPL173,2026-03-28T19:55:26.123561+00:00,132,0,77,0,0,0
ai_run_02,2,247,SMAI02_0247,550,806,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL013,2026-03-28T19:55:26.124561+00:00,164,88,56,108,170,105
ai_run_02,2,248,SMAI02_0248,614,584,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL054,2026-03-28T19:55:26.126561+00:00,148,45,96,53,120,70
ai_run_02,2,249,SMAI02_0249,853,933,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL028,2026-03-28T19:55:26.127560+00:00,133,142,84,166,100,50
ai_run_02,2,250,SMAI02_0250,349,374,0,survey stratum 0,2,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,0,female,2,income code 2,0,does not have a GA travelcard,9,origin zone code 9,22,destination zone code 22,0,car is not available for this trip,S0_TPL062,2026-03-28T19:55:26.129561+00:00,172,4200,117,5460,0,0
ai_run_02,2,251,SMAI02_0251,235,25,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,20,origin zone code 20,10,destination zone code 10,1,car is available for this trip,S0_TPL151,2026-03-28T19:55:26.132064+00:00,179,99,66,126,140,90
ai_run_02,2,252,SMAI02_0252,318,23,0,survey stratum 0,2,3,purpose code 3,0,second class,6,ticket category code 6,1,payer code 1,1,luggage code 1,5,age code 5,1,male,2,income code 2,1,has a GA travelcard,2,origin zone code 2,22,destination zone code 22,1,car is available for this trip,S0_TPL155,2026-03-28T19:55:26.134637+00:00,102,0,49,0,60,50
ai_run_02,2,253,SMAI02_0253,240,343,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,4,age code 4,0,female,2,income code 2,0,does not have a GA travelcard,22,origin zone code 22,25,destination zone code 25,1,car is available for this trip,S0_TPL022,2026-03-28T19:55:26.135639+00:00,108,53,53,60,70,40
ai_run_02,2,254,SMAI02_0254,672,623,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,1,payer code 1,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,3,destination zone code 3,1,car is available for this trip,S1_TPL008,2026-03-28T19:55:26.136640+00:00,118,80,69,91,100,65
ai_run_02,2,255,SMAI02_0255,249,385,0,survey stratum 0,2,3,purpose code 3,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,6,age code 6,1,male,2,income code 2,0,does not have a GA travelcard,25,origin zone code 25,22,destination zone code 22,0,car is not available for this trip,S0_TPL005,2026-03-28T19:55:26.136640+00:00,189,2900,76,3770,0,0
ai_run_02,2,256,SMAI02_0256,919,551,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,1,luggage code 1,4,age code 4,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,17,destination zone code 17,1,car is available for this trip,S1_TPL005,2026-03-28T19:55:26.137641+00:00,181,42,128,45,120,60
ai_run_02,2,257,SMAI02_0257,760,541,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,17,destination zone code 17,1,car is available for this trip,S1_TPL004,2026-03-28T19:55:26.138640+00:00,105,31,50,41,90,50
ai_run_02,2,258,SMAI02_0258,3,286,0,survey stratum 0,2,1,purpose code 1,0,second class,1,ticket category code 1,1,payer code 1,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,10,origin zone code 10,25,destination zone code 25,1,car is available for this trip,S0_TPL040,2026-03-28T19:55:26.140148+00:00,226,74,97,90,210,65
ai_run_02,2,259,SMAI02_0259,48,29,0,survey stratum 0,2,1,purpose code 1,0,second class,6,ticket category code 6,3,payer code 3,1,luggage code 1,3,age code 3,1,male,2,income code 2,1,has a GA travelcard,25,origin zone code 25,22,destination zone code 22,1,car is available for this trip,S0_TPL082,2026-03-28T19:55:26.142151+00:00,110,0,55,0,70,80
ai_run_02,2,260,SMAI02_0260,694,780,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S1_TPL001,2026-03-28T19:55:26.143151+00:00,201,99,146,116,170,105
ai_run_02,2,261,SMAI02_0261,75,56,0,survey stratum 0,2,1,purpose code 1,1,first class,2,ticket category code 2,2,payer code 2,3,luggage code 3,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,10,origin zone code 10,25,destination zone code 25,1,car is available for this trip,S0_TPL001,2026-03-28T19:55:26.144151+00:00,85,218,36,283,50,35
ai_run_02,2,262,SMAI02_0262,890,827,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,25,destination zone code 25,1,car is available for this trip,S1_TPL087,2026-03-28T19:55:26.146151+00:00,119,65,64,78,120,70
ai_run_02,2,263,SMAI02_0263,66,242,0,survey stratum 0,2,1,purpose code 1,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,0,female,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,5,destination zone code 5,1,car is available for this trip,S0_TPL015,2026-03-28T19:55:26.147152+00:00,67,25,43,31,60,40
ai_run_02,2,264,SMAI02_0264,380,340,0,survey stratum 0,2,3,purpose code 3,1,first class,6,ticket category code 6,2,payer code 2,0,no luggage,2,age code 2,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL043,2026-03-28T19:55:26.148150+00:00,80,0,56,0,0,0
ai_run_02,2,265,SMAI02_0265,872,826,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,4,income code 4,0,does not have a GA travelcard,20,origin zone code 20,25,destination zone code 25,1,car is available for this trip,S1_TPL017,2026-03-28T19:55:26.149653+00:00,193,90,117,108,190,125
ai_run_02,2,266,SMAI02_0266,380,250,0,survey stratum 0,2,3,purpose code 3,1,first class,6,ticket category code 6,2,payer code 2,0,no luggage,2,age code 2,0,female,1,income code 1,1,has a GA travelcard,17,origin zone code 17,2,destination zone code 2,0,car is not available for this trip,S0_TPL006,2026-03-28T19:55:26.150656+00:00,87,0,32,0,0,0
ai_run_02,2,267,SMAI02_0267,646,649,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,25,destination zone code 25,1,car is available for this trip,S1_TPL013,2026-03-28T19:55:26.151656+00:00,214,95,125,128,140,80
ai_run_02,2,268,SMAI02_0268,719,680,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,22,destination zone code 22,1,car is available for this trip,S1_TPL005,2026-03-28T19:55:26.152663+00:00,234,90,193,105,170,105
ai_run_02,2,269,SMAI02_0269,663,828,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,0,payer code 0,0,no luggage,4,age code 4,1,male,0,income code 0,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL009,2026-03-28T19:55:26.153658+00:00,167,76,112,87,150,105
ai_run_02,2,270,SMAI02_0270,808,628,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,3,payer code 3,0,no luggage,3,age code 3,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL009,2026-03-28T19:55:26.154962+00:00,125,80,49,91,120,85
ai_run_02,2,271,SMAI02_0271,739,815,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,0,female,3,income code 3,0,does not have a GA travelcard,3,origin zone code 3,22,destination zone code 22,1,car is available for this trip,S1_TPL004,2026-03-28T19:55:26.155465+00:00,149,76,94,90,110,50
ai_run_02,2,272,SMAI02_0272,839,878,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,1,payer code 1,0,no luggage,5,age code 5,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL044,2026-03-28T19:55:26.156992+00:00,214,194,106,235,180,125
ai_run_02,2,273,SMAI02_0273,509,618,1,survey stratum 1,3,1,purpose code 1,1,first class,3,ticket category code 3,3,payer code 3,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,1,destination zone code 1,1,car is available for this trip,S1_TPL017,2026-03-28T19:55:26.158007+00:00,200,123,71,156,210,135
ai_run_02,2,274,SMAI02_0274,28,54,0,survey stratum 0,2,1,purpose code 1,0,second class,5,ticket category code 5,1,payer code 1,1,luggage code 1,5,age code 5,1,male,1,income code 1,0,does not have a GA travelcard,25,origin zone code 25,23,destination zone code 23,0,car is not available for this trip,S0_TPL030,2026-03-28T19:55:26.159133+00:00,83,1850,30,2405,0,0
ai_run_02,2,275,SMAI02_0275,628,784,1,survey stratum 1,3,3,purpose code 3,0,second class,3,ticket category code 3,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,2,origin zone code 2,25,destination zone code 25,1,car is available for this trip,S1_TPL067,2026-03-28T19:55:26.160667+00:00,146,71,91,84,110,65
ai_run_02,2,276,SMAI02_0276,699,756,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,17,origin zone code 17,25,destination zone code 25,1,car is available for this trip,S1_TPL083,2026-03-28T19:55:26.162708+00:00,173,92,65,109,200,110
ai_run_02,2,277,SMAI02_0277,562,807,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,22,origin zone code 22,2,destination zone code 2,1,car is available for this trip,S1_TPL026,2026-03-28T19:55:26.163727+00:00,164,88,56,112,170,105
ai_run_02,2,278,SMAI02_0278,755,738,1,survey stratum 1,3,3,purpose code 3,1,first class,1,ticket category code 1,2,payer code 2,1,luggage code 1,2,age code 2,1,male,2,income code 2,0,does not have a GA travelcard,17,origin zone code 17,10,destination zone code 10,1,car is available for this trip,S1_TPL139,2026-03-28T19:55:26.165766+00:00,178,88,70,110,160,105
ai_run_02,2,279,SMAI02_0279,57,67,0,survey stratum 0,2,1,purpose code 1,0,second class,8,ticket category code 8,2,payer code 2,0,no luggage,3,age code 3,0,female,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,22,destination zone code 22,1,car is available for this trip,S0_TPL139,2026-03-28T19:55:26.168279+00:00,120,65,65,81,90,60
ai_run_02,2,280,SMAI02_0280,861,885,1,survey stratum 1,3,3,purpose code 3,1,first class,3,ticket category code 3,2,payer code 2,0,no luggage,3,age code 3,1,male,3,income code 3,0,does not have a GA travelcard,1,origin zone code 1,2,destination zone code 2,1,car is available for this trip,S1_TPL120,2026-03-28T19:55:26.170784+00:00,166,162,83,214,140,130
ai_run_02,2,281,SMAI02_0281,564,737,1,survey stratum 1,3,3,purpose code 3,0,second class,1,ticket category code 1,2,payer code 2,0,no luggage,2,age code 2,1,male,3,income code 3,0,does not have a GA travelcard,2,origin zone code 2,1,destination zone code 1,1,car is available for this trip,S1_TPL003,2026-03-28T19:55:26.171787+00:00,201,84,125,94,170,120
