run_label,run_id,synthetic_respondent_id,persona_id,task_position,task_id,template_id,survey_stratum,alternative_id,alternative_name,display_label,is_available,travel_time,travel_cost,headway,seat_configuration
ai_run_02,2,147,SMAI02_0147,2,SMAI02_0147_T02,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,147,SMAI02_0147,3,SMAI02_0147_T03,S0_TPL009,0,1,TRAIN,A,1,134,0,30,0
ai_run_02,2,147,SMAI02_0147,3,SMAI02_0147_T03,S0_TPL009,0,2,SWISSMETRO,B,1,53,0,20,0
ai_run_02,2,147,SMAI02_0147,3,SMAI02_0147_T03,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,147,SMAI02_0147,4,SMAI02_0147_T04,S0_TPL009,0,1,TRAIN,A,1,101,0,60,0
ai_run_02,2,147,SMAI02_0147,4,SMAI02_0147_T04,S0_TPL009,0,2,SWISSMETRO,B,1,53,0,30,1
ai_run_02,2,147,SMAI02_0147,4,SMAI02_0147_T04,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,147,SMAI02_0147,5,SMAI02_0147_T05,S0_TPL009,0,1,TRAIN,A,1,112,0,30,0
ai_run_02,2,147,SMAI02_0147,5,SMAI02_0147_T05,S0_TPL009,0,2,SWISSMETRO,B,1,53,0,30,1
ai_run_02,2,147,SMAI02_0147,5,SMAI02_0147_T05,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,147,SMAI02_0147,6,SMAI02_0147_T06,S0_TPL009,0,1,TRAIN,A,1,112,0,30,0
ai_run_02,2,147,SMAI02_0147,6,SMAI02_0147_T06,S0_TPL009,0,2,SWISSMETRO,B,1,59,0,10,1
ai_run_02,2,147,SMAI02_0147,6,SMAI02_0147_T06,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,147,SMAI02_0147,7,SMAI02_0147_T07,S0_TPL009,0,1,TRAIN,A,1,112,0,60,0
ai_run_02,2,147,SMAI02_0147,7,SMAI02_0147_T07,S0_TPL009,0,2,SWISSMETRO,B,1,53,0,20,0
ai_run_02,2,147,SMAI02_0147,7,SMAI02_0147_T07,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,147,SMAI02_0147,8,SMAI02_0147_T08,S0_TPL009,0,1,TRAIN,A,1,134,0,30,0
ai_run_02,2,147,SMAI02_0147,8,SMAI02_0147_T08,S0_TPL009,0,2,SWISSMETRO,B,1,59,0,30,0
ai_run_02,2,147,SMAI02_0147,8,SMAI02_0147_T08,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,147,SMAI02_0147,9,SMAI02_0147_T09,S0_TPL009,0,1,TRAIN,A,1,112,0,60,0
ai_run_02,2,147,SMAI02_0147,9,SMAI02_0147_T09,S0_TPL009,0,2,SWISSMETRO,B,1,59,0,30,0
ai_run_02,2,147,SMAI02_0147,9,SMAI02_0147_T09,S0_TPL009,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,148,SMAI02_0148,1,SMAI02_0148_T01,S1_TPL036,1,1,TRAIN,A,1,156,101,120,0
ai_run_02,2,148,SMAI02_0148,1,SMAI02_0148_T01,S1_TPL036,1,2,SWISSMETRO,B,1,104,103,20,0
ai_run_02,2,148,SMAI02_0148,1,SMAI02_0148_T01,S1_TPL036,1,3,CAR,C,1,234,105,0,0
ai_run_02,2,148,SMAI02_0148,2,SMAI02_0148_T02,S1_TPL036,1,1,TRAIN,A,1,140,101,30,0
ai_run_02,2,148,SMAI02_0148,2,SMAI02_0148_T02,S1_TPL036,1,2,SWISSMETRO,B,1,104,94,10,0
ai_run_02,2,148,SMAI02_0148,2,SMAI02_0148_T02,S1_TPL036,1,3,CAR,C,1,234,136,0,0
ai_run_02,2,148,SMAI02_0148,3,SMAI02_0148_T03,S1_TPL036,1,1,TRAIN,A,1,187,101,60,0
ai_run_02,2,148,SMAI02_0148,3,SMAI02_0148_T03,S1_TPL036,1,2,SWISSMETRO,B,1,114,113,30,0
ai_run_02,2,148,SMAI02_0148,3,SMAI02_0148_T03,S1_TPL036,1,3,CAR,C,1,234,84,0,0
ai_run_02,2,148,SMAI02_0148,4,SMAI02_0148_T04,S1_TPL036,1,1,TRAIN,A,1,140,84,30,0
ai_run_02,2,148,SMAI02_0148,4,SMAI02_0148_T04,S1_TPL036,1,2,SWISSMETRO,B,1,104,103,20,0
ai_run_02,2,148,SMAI02_0148,4,SMAI02_0148_T04,S1_TPL036,1,3,CAR,C,1,144,84,0,0
ai_run_02,2,148,SMAI02_0148,5,SMAI02_0148_T05,S1_TPL036,1,1,TRAIN,A,1,187,76,60,0
ai_run_02,2,148,SMAI02_0148,5,SMAI02_0148_T05,S1_TPL036,1,2,SWISSMETRO,B,1,104,85,20,0
ai_run_02,2,148,SMAI02_0148,5,SMAI02_0148_T05,S1_TPL036,1,3,CAR,C,1,180,136,0,0
ai_run_02,2,148,SMAI02_0148,6,SMAI02_0148_T06,S1_TPL036,1,1,TRAIN,A,1,156,76,120,0
ai_run_02,2,148,SMAI02_0148,6,SMAI02_0148_T06,S1_TPL036,1,2,SWISSMETRO,B,1,104,94,10,0
ai_run_02,2,148,SMAI02_0148,6,SMAI02_0148_T06,S1_TPL036,1,3,CAR,C,1,180,84,0,0
ai_run_02,2,148,SMAI02_0148,7,SMAI02_0148_T07,S1_TPL036,1,1,TRAIN,A,1,140,101,120,0
ai_run_02,2,148,SMAI02_0148,7,SMAI02_0148_T07,S1_TPL036,1,2,SWISSMETRO,B,1,114,113,10,0
ai_run_02,2,148,SMAI02_0148,7,SMAI02_0148_T07,S1_TPL036,1,3,CAR,C,1,144,105,0,0
ai_run_02,2,148,SMAI02_0148,8,SMAI02_0148_T08,S1_TPL036,1,1,TRAIN,A,1,140,76,30,0
ai_run_02,2,148,SMAI02_0148,8,SMAI02_0148_T08,S1_TPL036,1,2,SWISSMETRO,B,1,114,85,30,0
ai_run_02,2,148,SMAI02_0148,8,SMAI02_0148_T08,S1_TPL036,1,3,CAR,C,1,180,105,0,0
ai_run_02,2,148,SMAI02_0148,9,SMAI02_0148_T09,S1_TPL036,1,1,TRAIN,A,1,187,84,60,0
ai_run_02,2,148,SMAI02_0148,9,SMAI02_0148_T09,S1_TPL036,1,2,SWISSMETRO,B,1,104,94,10,0
ai_run_02,2,148,SMAI02_0148,9,SMAI02_0148_T09,S1_TPL036,1,3,CAR,C,1,144,105,0,0
ai_run_02,2,149,SMAI02_0149,1,SMAI02_0149_T01,S1_TPL007,1,1,TRAIN,A,1,283,146,120,0
ai_run_02,2,149,SMAI02_0149,1,SMAI02_0149_T01,S1_TPL007,1,2,SWISSMETRO,B,1,95,182,20,0
ai_run_02,2,149,SMAI02_0149,1,SMAI02_0149_T01,S1_TPL007,1,3,CAR,C,1,351,190,0,0
ai_run_02,2,149,SMAI02_0149,2,SMAI02_0149_T02,S1_TPL007,1,1,TRAIN,A,1,255,146,30,0
ai_run_02,2,149,SMAI02_0149,2,SMAI02_0149_T02,S1_TPL007,1,2,SWISSMETRO,B,1,86,165,10,0
ai_run_02,2,149,SMAI02_0149,2,SMAI02_0149_T02,S1_TPL007,1,3,CAR,C,1,351,247,0,0
ai_run_02,2,149,SMAI02_0149,3,SMAI02_0149_T03,S1_TPL007,1,1,TRAIN,A,1,340,146,60,0
ai_run_02,2,149,SMAI02_0149,3,SMAI02_0149_T03,S1_TPL007,1,2,SWISSMETRO,B,1,105,214,30,0
ai_run_02,2,149,SMAI02_0149,3,SMAI02_0149_T03,S1_TPL007,1,3,CAR,C,1,351,152,0,0
ai_run_02,2,149,SMAI02_0149,4,SMAI02_0149_T04,S1_TPL007,1,1,TRAIN,A,1,255,122,30,0
ai_run_02,2,149,SMAI02_0149,4,SMAI02_0149_T04,S1_TPL007,1,2,SWISSMETRO,B,1,95,182,20,0
ai_run_02,2,149,SMAI02_0149,4,SMAI02_0149_T04,S1_TPL007,1,3,CAR,C,1,216,152,0,0
ai_run_02,2,149,SMAI02_0149,5,SMAI02_0149_T05,S1_TPL007,1,1,TRAIN,A,1,340,110,60,0
ai_run_02,2,149,SMAI02_0149,5,SMAI02_0149_T05,S1_TPL007,1,2,SWISSMETRO,B,1,95,132,20,0
ai_run_02,2,149,SMAI02_0149,5,SMAI02_0149_T05,S1_TPL007,1,3,CAR,C,1,270,247,0,0
ai_run_02,2,149,SMAI02_0149,6,SMAI02_0149_T06,S1_TPL007,1,1,TRAIN,A,1,283,110,120,0
ai_run_02,2,149,SMAI02_0149,6,SMAI02_0149_T06,S1_TPL007,1,2,SWISSMETRO,B,1,86,165,10,0
ai_run_02,2,149,SMAI02_0149,6,SMAI02_0149_T06,S1_TPL007,1,3,CAR,C,1,270,152,0,0
ai_run_02,2,149,SMAI02_0149,7,SMAI02_0149_T07,S1_TPL007,1,1,TRAIN,A,1,255,146,120,0
ai_run_02,2,149,SMAI02_0149,7,SMAI02_0149_T07,S1_TPL007,1,2,SWISSMETRO,B,1,105,214,10,0
ai_run_02,2,149,SMAI02_0149,7,SMAI02_0149_T07,S1_TPL007,1,3,CAR,C,1,216,190,0,0
ai_run_02,2,149,SMAI02_0149,8,SMAI02_0149_T08,S1_TPL007,1,1,TRAIN,A,1,255,110,30,0
ai_run_02,2,149,SMAI02_0149,8,SMAI02_0149_T08,S1_TPL007,1,2,SWISSMETRO,B,1,105,148,30,0
ai_run_02,2,149,SMAI02_0149,8,SMAI02_0149_T08,S1_TPL007,1,3,CAR,C,1,270,190,0,0
ai_run_02,2,149,SMAI02_0149,9,SMAI02_0149_T09,S1_TPL007,1,1,TRAIN,A,1,340,122,60,0
ai_run_02,2,149,SMAI02_0149,9,SMAI02_0149_T09,S1_TPL007,1,2,SWISSMETRO,B,1,86,165,10,0
ai_run_02,2,149,SMAI02_0149,9,SMAI02_0149_T09,S1_TPL007,1,3,CAR,C,1,216,190,0,0
ai_run_02,2,150,SMAI02_0150,1,SMAI02_0150_T01,S0_TPL008,0,1,TRAIN,A,1,104,0,30,0
ai_run_02,2,150,SMAI02_0150,1,SMAI02_0150_T01,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,10,0
ai_run_02,2,150,SMAI02_0150,1,SMAI02_0150_T01,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,2,SMAI02_0150_T02,S0_TPL008,0,1,TRAIN,A,1,104,0,120,0
ai_run_02,2,150,SMAI02_0150,2,SMAI02_0150_T02,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,10,1
ai_run_02,2,150,SMAI02_0150,2,SMAI02_0150_T02,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,3,SMAI02_0150_T03,S0_TPL008,0,1,TRAIN,A,1,104,0,30,0
ai_run_02,2,150,SMAI02_0150,3,SMAI02_0150_T03,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,20,0
ai_run_02,2,150,SMAI02_0150,3,SMAI02_0150_T03,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,4,SMAI02_0150_T04,S0_TPL008,0,1,TRAIN,A,1,78,0,60,0
ai_run_02,2,150,SMAI02_0150,4,SMAI02_0150_T04,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,30,1
ai_run_02,2,150,SMAI02_0150,4,SMAI02_0150_T04,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,5,SMAI02_0150_T05,S0_TPL008,0,1,TRAIN,A,1,87,0,30,0
ai_run_02,2,150,SMAI02_0150,5,SMAI02_0150_T05,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,30,1
ai_run_02,2,150,SMAI02_0150,5,SMAI02_0150_T05,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,6,SMAI02_0150_T06,S0_TPL008,0,1,TRAIN,A,1,87,0,30,0
ai_run_02,2,150,SMAI02_0150,6,SMAI02_0150_T06,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,10,1
ai_run_02,2,150,SMAI02_0150,6,SMAI02_0150_T06,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,7,SMAI02_0150_T07,S0_TPL008,0,1,TRAIN,A,1,87,0,60,0
ai_run_02,2,150,SMAI02_0150,7,SMAI02_0150_T07,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,20,0
ai_run_02,2,150,SMAI02_0150,7,SMAI02_0150_T07,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,8,SMAI02_0150_T08,S0_TPL008,0,1,TRAIN,A,1,104,0,30,0
ai_run_02,2,150,SMAI02_0150,8,SMAI02_0150_T08,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,30,0
ai_run_02,2,150,SMAI02_0150,8,SMAI02_0150_T08,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,150,SMAI02_0150,9,SMAI02_0150_T09,S0_TPL008,0,1,TRAIN,A,1,87,0,60,0
ai_run_02,2,150,SMAI02_0150,9,SMAI02_0150_T09,S0_TPL008,0,2,SWISSMETRO,B,1,34,0,30,0
ai_run_02,2,150,SMAI02_0150,9,SMAI02_0150_T09,S0_TPL008,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,151,SMAI02_0151,1,SMAI02_0151_T01,S1_TPL019,1,1,TRAIN,A,1,209,200,120,0
ai_run_02,2,151,SMAI02_0151,1,SMAI02_0151_T01,S1_TPL019,1,2,SWISSMETRO,B,1,55,198,30,0
ai_run_02,2,151,SMAI02_0151,1,SMAI02_0151_T01,S1_TPL019,1,3,CAR,C,1,180,110,0,0
ai_run_02,2,151,SMAI02_0151,2,SMAI02_0151_T02,S1_TPL019,1,1,TRAIN,A,1,157,150,120,0
ai_run_02,2,151,SMAI02_0151,2,SMAI02_0151_T02,S1_TPL019,1,2,SWISSMETRO,B,1,61,178,30,0
ai_run_02,2,151,SMAI02_0151,2,SMAI02_0151_T02,S1_TPL019,1,3,CAR,C,1,234,88,0,0
ai_run_02,2,151,SMAI02_0151,3,SMAI02_0151_T03,S1_TPL019,1,1,TRAIN,A,1,209,150,120,0
ai_run_02,2,151,SMAI02_0151,3,SMAI02_0151_T03,S1_TPL019,1,2,SWISSMETRO,B,1,67,178,20,0
ai_run_02,2,151,SMAI02_0151,3,SMAI02_0151_T03,S1_TPL019,1,3,CAR,C,1,144,88,0,0
ai_run_02,2,151,SMAI02_0151,4,SMAI02_0151_T04,S1_TPL019,1,1,TRAIN,A,1,174,150,60,0
ai_run_02,2,151,SMAI02_0151,4,SMAI02_0151_T04,S1_TPL019,1,2,SWISSMETRO,B,1,67,178,10,0
ai_run_02,2,151,SMAI02_0151,4,SMAI02_0151_T04,S1_TPL019,1,3,CAR,C,1,234,143,0,0
ai_run_02,2,151,SMAI02_0151,5,SMAI02_0151_T05,S1_TPL019,1,1,TRAIN,A,1,174,167,120,0
ai_run_02,2,151,SMAI02_0151,5,SMAI02_0151_T05,S1_TPL019,1,2,SWISSMETRO,B,1,67,178,30,0
ai_run_02,2,151,SMAI02_0151,5,SMAI02_0151_T05,S1_TPL019,1,3,CAR,C,1,144,143,0,0
ai_run_02,2,151,SMAI02_0151,6,SMAI02_0151_T06,S1_TPL019,1,1,TRAIN,A,1,157,167,60,0
ai_run_02,2,151,SMAI02_0151,6,SMAI02_0151_T06,S1_TPL019,1,2,SWISSMETRO,B,1,67,178,20,0
ai_run_02,2,151,SMAI02_0151,6,SMAI02_0151_T06,S1_TPL019,1,3,CAR,C,1,234,110,0,0
ai_run_02,2,151,SMAI02_0151,7,SMAI02_0151_T07,S1_TPL019,1,1,TRAIN,A,1,157,200,60,0
ai_run_02,2,151,SMAI02_0151,7,SMAI02_0151_T07,S1_TPL019,1,2,SWISSMETRO,B,1,61,218,10,0
ai_run_02,2,151,SMAI02_0151,7,SMAI02_0151_T07,S1_TPL019,1,3,CAR,C,1,180,88,0,0
ai_run_02,2,151,SMAI02_0151,8,SMAI02_0151_T08,S1_TPL019,1,1,TRAIN,A,1,157,167,120,0
ai_run_02,2,151,SMAI02_0151,8,SMAI02_0151_T08,S1_TPL019,1,2,SWISSMETRO,B,1,55,198,20,0
ai_run_02,2,151,SMAI02_0151,8,SMAI02_0151_T08,S1_TPL019,1,3,CAR,C,1,180,143,0,0
ai_run_02,2,151,SMAI02_0151,9,SMAI02_0151_T09,S1_TPL019,1,1,TRAIN,A,1,174,200,30,0
ai_run_02,2,151,SMAI02_0151,9,SMAI02_0151_T09,S1_TPL019,1,2,SWISSMETRO,B,1,67,257,20,0
ai_run_02,2,151,SMAI02_0151,9,SMAI02_0151_T09,S1_TPL019,1,3,CAR,C,1,180,143,0,0
ai_run_02,2,152,SMAI02_0152,1,SMAI02_0152_T01,S1_TPL045,1,1,TRAIN,A,1,191,167,30,0
ai_run_02,2,152,SMAI02_0152,1,SMAI02_0152_T01,S1_TPL045,1,2,SWISSMETRO,B,1,61,187,10,0
ai_run_02,2,152,SMAI02_0152,1,SMAI02_0152_T01,S1_TPL045,1,3,CAR,C,1,140,68,0,0
ai_run_02,2,152,SMAI02_0152,2,SMAI02_0152_T02,S1_TPL045,1,1,TRAIN,A,1,191,167,120,0
ai_run_02,2,152,SMAI02_0152,2,SMAI02_0152_T02,S1_TPL045,1,2,SWISSMETRO,B,1,61,229,10,0
ai_run_02,2,152,SMAI02_0152,2,SMAI02_0152_T02,S1_TPL045,1,3,CAR,C,1,182,110,0,0
ai_run_02,2,152,SMAI02_0152,3,SMAI02_0152_T03,S1_TPL045,1,1,TRAIN,A,1,191,150,30,0
ai_run_02,2,152,SMAI02_0152,3,SMAI02_0152_T03,S1_TPL045,1,2,SWISSMETRO,B,1,61,208,20,0
ai_run_02,2,152,SMAI02_0152,3,SMAI02_0152_T03,S1_TPL045,1,3,CAR,C,1,182,85,0,0
ai_run_02,2,152,SMAI02_0152,4,SMAI02_0152_T04,S1_TPL045,1,1,TRAIN,A,1,157,150,60,0
ai_run_02,2,152,SMAI02_0152,4,SMAI02_0152_T04,S1_TPL045,1,2,SWISSMETRO,B,1,61,208,30,0
ai_run_02,2,152,SMAI02_0152,4,SMAI02_0152_T04,S1_TPL045,1,3,CAR,C,1,112,110,0,0
ai_run_02,2,152,SMAI02_0152,5,SMAI02_0152_T05,S1_TPL045,1,1,TRAIN,A,1,174,167,30,0
ai_run_02,2,152,SMAI02_0152,5,SMAI02_0152_T05,S1_TPL045,1,2,SWISSMETRO,B,1,61,208,30,0
ai_run_02,2,152,SMAI02_0152,5,SMAI02_0152_T05,S1_TPL045,1,3,CAR,C,1,182,68,0,0
ai_run_02,2,152,SMAI02_0152,6,SMAI02_0152_T06,S1_TPL045,1,1,TRAIN,A,1,174,150,30,0
ai_run_02,2,152,SMAI02_0152,6,SMAI02_0152_T06,S1_TPL045,1,2,SWISSMETRO,B,1,61,187,10,0
ai_run_02,2,152,SMAI02_0152,6,SMAI02_0152_T06,S1_TPL045,1,3,CAR,C,1,112,85,0,0
ai_run_02,2,152,SMAI02_0152,7,SMAI02_0152_T07,S1_TPL045,1,1,TRAIN,A,1,174,200,60,0
ai_run_02,2,152,SMAI02_0152,7,SMAI02_0152_T07,S1_TPL045,1,2,SWISSMETRO,B,1,61,229,20,0
ai_run_02,2,152,SMAI02_0152,7,SMAI02_0152_T07,S1_TPL045,1,3,CAR,C,1,112,68,0,0
ai_run_02,2,152,SMAI02_0152,8,SMAI02_0152_T08,S1_TPL045,1,1,TRAIN,A,1,191,200,30,0
ai_run_02,2,152,SMAI02_0152,8,SMAI02_0152_T08,S1_TPL045,1,2,SWISSMETRO,B,1,61,229,30,0
ai_run_02,2,152,SMAI02_0152,8,SMAI02_0152_T08,S1_TPL045,1,3,CAR,C,1,112,110,0,0
ai_run_02,2,152,SMAI02_0152,9,SMAI02_0152_T09,S1_TPL045,1,1,TRAIN,A,1,174,167,60,0
ai_run_02,2,152,SMAI02_0152,9,SMAI02_0152_T09,S1_TPL045,1,2,SWISSMETRO,B,1,61,229,30,0
ai_run_02,2,152,SMAI02_0152,9,SMAI02_0152_T09,S1_TPL045,1,3,CAR,C,1,140,85,0,0
ai_run_02,2,153,SMAI02_0153,1,SMAI02_0153_T01,S0_TPL013,0,1,TRAIN,A,1,247,130,120,0
ai_run_02,2,153,SMAI02_0153,1,SMAI02_0153_T01,S0_TPL013,0,2,SWISSMETRO,B,1,88,141,30,1
ai_run_02,2,153,SMAI02_0153,1,SMAI02_0153_T01,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,2,SMAI02_0153_T02,S0_TPL013,0,1,TRAIN,A,1,185,97,120,0
ai_run_02,2,153,SMAI02_0153,2,SMAI02_0153_T02,S0_TPL013,0,2,SWISSMETRO,B,1,98,115,30,0
ai_run_02,2,153,SMAI02_0153,2,SMAI02_0153_T02,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,3,SMAI02_0153_T03,S0_TPL013,0,1,TRAIN,A,1,247,97,120,0
ai_run_02,2,153,SMAI02_0153,3,SMAI02_0153_T03,S0_TPL013,0,2,SWISSMETRO,B,1,108,115,20,1
ai_run_02,2,153,SMAI02_0153,3,SMAI02_0153_T03,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,4,SMAI02_0153_T04,S0_TPL013,0,1,TRAIN,A,1,206,97,60,0
ai_run_02,2,153,SMAI02_0153,4,SMAI02_0153_T04,S0_TPL013,0,2,SWISSMETRO,B,1,108,115,10,0
ai_run_02,2,153,SMAI02_0153,4,SMAI02_0153_T04,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,5,SMAI02_0153_T05,S0_TPL013,0,1,TRAIN,A,1,206,108,120,0
ai_run_02,2,153,SMAI02_0153,5,SMAI02_0153_T05,S0_TPL013,0,2,SWISSMETRO,B,1,108,128,30,0
ai_run_02,2,153,SMAI02_0153,5,SMAI02_0153_T05,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,6,SMAI02_0153_T06,S0_TPL013,0,1,TRAIN,A,1,185,108,60,0
ai_run_02,2,153,SMAI02_0153,6,SMAI02_0153_T06,S0_TPL013,0,2,SWISSMETRO,B,1,108,128,20,1
ai_run_02,2,153,SMAI02_0153,6,SMAI02_0153_T06,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,7,SMAI02_0153_T07,S0_TPL013,0,1,TRAIN,A,1,185,130,60,0
ai_run_02,2,153,SMAI02_0153,7,SMAI02_0153_T07,S0_TPL013,0,2,SWISSMETRO,B,1,98,141,10,1
ai_run_02,2,153,SMAI02_0153,7,SMAI02_0153_T07,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,8,SMAI02_0153_T08,S0_TPL013,0,1,TRAIN,A,1,185,108,120,0
ai_run_02,2,153,SMAI02_0153,8,SMAI02_0153_T08,S0_TPL013,0,2,SWISSMETRO,B,1,88,128,20,0
ai_run_02,2,153,SMAI02_0153,8,SMAI02_0153_T08,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,153,SMAI02_0153,9,SMAI02_0153_T09,S0_TPL013,0,1,TRAIN,A,1,206,130,30,0
ai_run_02,2,153,SMAI02_0153,9,SMAI02_0153_T09,S0_TPL013,0,2,SWISSMETRO,B,1,108,179,20,1
ai_run_02,2,153,SMAI02_0153,9,SMAI02_0153_T09,S0_TPL013,0,3,CAR,C,0,0,0,0,0
ai_run_02,2,154,SMAI02_0154,1,SMAI02_0154_T01,S1_TPL013,1,1,TRAIN,A,1,250,108,120,0
ai_run_02,2,154,SMAI02_0154,1,SMAI02_0154_T01,S1_TPL013,1,2,SWISSMETRO,B,1,174,116,20,0
ai_run_02,2,154,SMAI02_0154,1,SMAI02_0154_T01,S1_TPL013,1,3,CAR,C,1,234,130,0,0
ai_run_02,2,154,SMAI02_0154,2,SMAI02_0154_T02,S1_TPL013,1,1,TRAIN,A,1,225,108,30,0
ai_run_02,2,154,SMAI02_0154,2,SMAI02_0154_T02,S1_TPL013,1,2,SWISSMETRO,B,1,157,105,10,0
ai_run_02,2,154,SMAI02_0154,2,SMAI02_0154_T02,S1_TPL013,1,3,CAR,C,1,234,169,0,0
ai_run_02,2,154,SMAI02_0154,3,SMAI02_0154_T03,S1_TPL013,1,1,TRAIN,A,1,300,108,60,0
ai_run_02,2,154,SMAI02_0154,3,SMAI02_0154_T03,S1_TPL013,1,2,SWISSMETRO,B,1,191,136,30,0
ai_run_02,2,154,SMAI02_0154,3,SMAI02_0154_T03,S1_TPL013,1,3,CAR,C,1,234,104,0,0
ai_run_02,2,154,SMAI02_0154,4,SMAI02_0154_T04,S1_TPL013,1,1,TRAIN,A,1,225,90,30,0
ai_run_02,2,154,SMAI02_0154,4,SMAI02_0154_T04,S1_TPL013,1,2,SWISSMETRO,B,1,174,116,20,0
ai_run_02,2,154,SMAI02_0154,4,SMAI02_0154_T04,S1_TPL013,1,3,CAR,C,1,144,104,0,0
ai_run_02,2,154,SMAI02_0154,5,SMAI02_0154_T05,S1_TPL013,1,1,TRAIN,A,1,300,81,60,0
ai_run_02,2,154,SMAI02_0154,5,SMAI02_0154_T05,S1_TPL013,1,2,SWISSMETRO,B,1,174,84,20,0
ai_run_02,2,154,SMAI02_0154,5,SMAI02_0154_T05,S1_TPL013,1,3,CAR,C,1,180,169,0,0
ai_run_02,2,154,SMAI02_0154,6,SMAI02_0154_T06,S1_TPL013,1,1,TRAIN,A,1,250,81,120,0
ai_run_02,2,154,SMAI02_0154,6,SMAI02_0154_T06,S1_TPL013,1,2,SWISSMETRO,B,1,157,105,10,0
ai_run_02,2,154,SMAI02_0154,6,SMAI02_0154_T06,S1_TPL013,1,3,CAR,C,1,180,104,0,0
ai_run_02,2,154,SMAI02_0154,7,SMAI02_0154_T07,S1_TPL013,1,1,TRAIN,A,1,225,108,120,0
ai_run_02,2,154,SMAI02_0154,7,SMAI02_0154_T07,S1_TPL013,1,2,SWISSMETRO,B,1,191,136,10,0
ai_run_02,2,154,SMAI02_0154,7,SMAI02_0154_T07,S1_TPL013,1,3,CAR,C,1,144,130,0,0
ai_run_02,2,154,SMAI02_0154,8,SMAI02_0154_T08,S1_TPL013,1,1,TRAIN,A,1,225,81,30,0
ai_run_02,2,154,SMAI02_0154,8,SMAI02_0154_T08,S1_TPL013,1,2,SWISSMETRO,B,1,191,84,30,0
ai_run_02,2,154,SMAI02_0154,8,SMAI02_0154_T08,S1_TPL013,1,3,CAR,C,1,180,130,0,0
ai_run_02,2,154,SMAI02_0154,9,SMAI02_0154_T09,S1_TPL013,1,1,TRAIN,A,1,300,90,60,0
ai_run_02,2,154,SMAI02_0154,9,SMAI02_0154_T09,S1_TPL013,1,2,SWISSMETRO,B,1,157,94,10,0
ai_run_02,2,154,SMAI02_0154,9,SMAI02_0154_T09,S1_TPL013,1,3,CAR,C,1,144,130,0,0
ai_run_02,2,155,SMAI02_0155,1,SMAI02_0155_T01,S1_TPL044,1,1,TRAIN,A,1,139,38,30,0
ai_run_02,2,155,SMAI02_0155,1,SMAI02_0155_T01,S1_TPL044,1,2,SWISSMETRO,B,1,61,43,10,0
ai_run_02,2,155,SMAI02_0155,1,SMAI02_0155_T01,S1_TPL044,1,3,CAR,C,1,80,40,0,0
ai_run_02,2,155,SMAI02_0155,2,SMAI02_0155_T02,S1_TPL044,1,1,TRAIN,A,1,139,38,120,0
ai_run_02,2,155,SMAI02_0155,2,SMAI02_0155_T02,S1_TPL044,1,2,SWISSMETRO,B,1,61,48,10,0
