model_key,block_template_id,pair_id,manipulation_type,anchor_task_index,intervention_gap_tv,randomness_envelope,excess_intervention_gap,anchor_modal_choice,twin_modal_choice
gpt_oss_120b,GOT0050,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0050,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0050,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0051,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0051,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0051,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0051,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0051,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0051,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0052,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0052,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0052,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0052,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0052,PARA_1,paraphrase,1,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0052,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0053,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0053,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0053,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0053,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0053,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0053,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0054,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0054,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0054,ORDER_1,order_randomization,5,0.5,0.5,-0.125,1,0
gpt_oss_120b,GOT0054,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0054,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0054,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0055,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0055,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0055,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0055,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0055,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0055,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0056,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0056,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0056,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0056,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0056,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0056,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0057,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0057,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0057,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0057,ORDER_2,order_randomization,6,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0057,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0057,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0058,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0058,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0058,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0058,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0058,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0058,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0059,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0059,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0059,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0059,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0059,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0059,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0060,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0060,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0060,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0060,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0060,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0060,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0061,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0061,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0061,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0061,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0061,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0061,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0062,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0062,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0062,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0062,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0062,PARA_1,paraphrase,1,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0062,PARA_2,paraphrase,2,0.5,0.0,0.5,1,0
gpt_oss_120b,GOT0063,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0063,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0063,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0063,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0063,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0063,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0064,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0064,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0064,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0064,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0064,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0064,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0065,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0065,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0065,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0065,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0065,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0065,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0066,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0066,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0066,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0066,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0066,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0066,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0067,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0067,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0067,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0067,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0067,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0067,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0068,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0068,LABEL_2,label_mask,4,0.25,0.0,0.25,0,0
gpt_oss_120b,GOT0068,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0068,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0068,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0068,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0069,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0069,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0069,ORDER_1,order_randomization,5,1.0,0.0,1.0,1,0
gpt_oss_120b,GOT0069,ORDER_2,order_randomization,6,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0069,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0069,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0070,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0070,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0070,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0070,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0070,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0070,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0071,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0071,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0071,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0071,ORDER_2,order_randomization,6,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0071,PARA_1,paraphrase,1,0.0,0.5,-0.625,0,0
gpt_oss_120b,GOT0071,PARA_2,paraphrase,2,0.5,0.0,0.5,1,0
gpt_oss_120b,GOT0072,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0072,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0072,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0072,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0072,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0072,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0073,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0073,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0073,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0073,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0073,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0073,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0074,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0074,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0074,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0074,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0074,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0074,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0075,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0075,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0075,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0075,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0075,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0075,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0076,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0076,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0076,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0076,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0076,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0076,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0077,LABEL_1,label_mask,3,0.25,0.5,-0.375,1,0
gpt_oss_120b,GOT0077,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0077,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0077,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0077,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0077,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0078,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0078,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0078,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0078,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0078,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0078,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0079,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0079,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0079,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0079,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0079,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0079,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0080,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0080,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0080,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0080,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0080,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0080,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0081,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0081,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0081,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0081,ORDER_2,order_randomization,6,0.25,0.6666666666666666,-0.5833333333333333,0,1
gpt_oss_120b,GOT0081,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0081,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0082,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0082,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0082,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0082,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0082,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0082,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0083,LABEL_1,label_mask,3,0.0,0.5,-0.625,0,0
gpt_oss_120b,GOT0083,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0083,ORDER_1,order_randomization,5,0.75,0.5,0.125,0,1
gpt_oss_120b,GOT0083,ORDER_2,order_randomization,6,0.25,0.6666666666666666,-0.5833333333333333,0,1
gpt_oss_120b,GOT0083,PARA_1,paraphrase,1,0.0,0.6666666666666666,-0.8333333333333333,0,0
gpt_oss_120b,GOT0083,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0084,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0084,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0084,ORDER_1,order_randomization,5,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0084,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0084,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0084,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0085,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0085,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0085,ORDER_1,order_randomization,5,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0085,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0085,PARA_1,paraphrase,1,0.25,0.0,0.25,1,1
gpt_oss_120b,GOT0085,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0086,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0086,LABEL_2,label_mask,4,0.5,0.0,0.5,0,0
gpt_oss_120b,GOT0086,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0086,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0086,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0086,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0087,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0087,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0087,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0087,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0087,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0087,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0088,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0088,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0088,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0088,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0088,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0088,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0089,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0089,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0089,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0089,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0089,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0089,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0090,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0090,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0090,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0090,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0090,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0090,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0091,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0091,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0091,ORDER_1,order_randomization,5,0.25,0.5,-0.375,1,1
gpt_oss_120b,GOT0091,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0091,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0091,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0092,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0092,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0092,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0092,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0092,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0092,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0093,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0093,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0093,ORDER_1,order_randomization,5,0.25,0.0,0.25,0,0
gpt_oss_120b,GOT0093,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0093,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0093,PARA_2,paraphrase,2,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0094,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0094,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0094,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0094,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0094,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0094,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0095,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0095,LABEL_2,label_mask,4,0.25,0.5,-0.375,1,1
gpt_oss_120b,GOT0095,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0095,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0095,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0095,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0096,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0096,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0096,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0096,ORDER_2,order_randomization,6,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0096,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0096,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0097,LABEL_1,label_mask,3,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0097,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0097,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0097,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0097,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0097,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0098,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0098,LABEL_2,label_mask,4,0.0,0.0,0.0,0,0
gpt_oss_120b,GOT0098,ORDER_1,order_randomization,5,1.0,0.0,1.0,0,1
gpt_oss_120b,GOT0098,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0098,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0098,PARA_2,paraphrase,2,0.0,0.5,-0.625,0,0
gpt_oss_120b,GOT0099,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0099,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0099,ORDER_1,order_randomization,5,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0099,ORDER_2,order_randomization,6,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0099,PARA_1,paraphrase,1,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0099,PARA_2,paraphrase,2,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0100,LABEL_1,label_mask,3,0.0,0.0,0.0,1,1
gpt_oss_120b,GOT0100,LABEL_2,label_mask,4,0.0,0.0,0.0,1,1
