respondent_id,source_observation_id,human_id,normalized_weight,Weight,LangCode,UrbRur,OccupStat,TripPurpose,Education,Region,age,sex_text,age_text,CalculatedIncome,income_text,high_education,low_education,top_manager,employees,artisans,age_30_less,ScaledIncome,car_oriented_parents,city_center_as_kid,childSuburb,NbCar,NbBicy,NbHousehold,NbChild,work_trip,other_trip,trip_purpose_text,education_text,CAR_AVAILABLE,car_availability_text,Envir01,Envir02,Envir05,Envir06,Mobil10,Mobil11,Mobil16,model_key,block_template_id,run_repeat,prompt_arm,semantic_arm,prompt_family,prompt_family_naturalistic,block_complexity_mean,block_complexity_sd,task_count,core_task_count,paraphrase_pair_count,label_pair_count,order_pair_count,monotonicity_task_count,dominance_task_count
GO0017_R1,1194,47120030,0.2298009887184065,9.82e-05,2,1,1,1,4,5,55,female,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,1,3,0,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,6,gpt_oss_120b,GOT0017,1,neutral_arm,0,naturalistic,1,0.6517574870892767,0.20725030607669112,16,6,2,2,2,2,2
GO0017_R2,1194,47120030,0.2298009887184065,9.82e-05,2,1,1,1,4,5,55,female,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,1,3,0,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,6,gpt_oss_120b,GOT0017,2,neutral_arm,0,naturalistic,1,0.6517574870892767,0.20725030607669112,16,6,2,2,2,2,2
GO0017_R3,1194,47120030,0.2298009887184065,9.82e-05,2,1,1,1,4,5,55,female,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,1,3,0,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,6,gpt_oss_120b,GOT0017,3,neutral_arm,0,naturalistic,1,0.6517574870892767,0.20725030607669112,16,6,2,2,2,2,2
GO0017_R4,1194,47120030,0.2298009887184065,9.82e-05,2,1,1,1,4,5,55,female,55 years old,9000,around CHF 9000 per month,0,0,0,1,0,0,9.0,1,0,1,3,0,3,0,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,1,2,1,1,6,5,6,gpt_oss_120b,GOT0017,4,neutral_arm,0,naturalistic,1,0.6517574870892767,0.20725030607669112,16,6,2,2,2,2,2
GO0018_R1,1625,54420363,0.2553833146722722,0.000109132,2,2,1,1,6,6,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,4,2,2,3,4,2,gpt_oss_120b,GOT0018,1,neutral_arm,0,concise,0,0.46588276082568464,0.1673536439792177,16,6,2,2,2,2,2
GO0018_R2,1625,54420363,0.2553833146722722,0.000109132,2,2,1,1,6,6,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,4,2,2,3,4,2,gpt_oss_120b,GOT0018,2,neutral_arm,0,concise,0,0.46588276082568464,0.1673536439792177,16,6,2,2,2,2,2
GO0018_R3,1625,54420363,0.2553833146722722,0.000109132,2,2,1,1,6,6,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,4,2,2,3,4,2,gpt_oss_120b,GOT0018,3,neutral_arm,0,concise,0,0.46588276082568464,0.1673536439792177,16,6,2,2,2,2,2
GO0018_R4,1625,54420363,0.2553833146722722,0.000109132,2,2,1,1,6,6,55,male,55 years old,7000,around CHF 7000 per month,1,0,1,0,0,0,7.0,1,0,1,-1,-1,-1,-1,1,0,a work-related trip,applied higher education,1,car is available for this trip,2,4,2,2,3,4,2,gpt_oss_120b,GOT0018,4,neutral_arm,0,concise,0,0.46588276082568464,0.1673536439792177,16,6,2,2,2,2,2
GO0019_R1,1704,54440340,0.2553833146722722,0.000109132,2,1,9,3,4,6,62,male,62 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,2,4,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,6,4,5,gpt_oss_120b,GOT0019,1,semantic_arm,1,naturalistic,1,0.5567741116253728,0.15963674916684037,16,6,2,2,2,2,2
GO0019_R2,1704,54440340,0.2553833146722722,0.000109132,2,1,9,3,4,6,62,male,62 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,2,4,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,6,4,5,gpt_oss_120b,GOT0019,2,semantic_arm,1,naturalistic,1,0.5567741116253728,0.15963674916684037,16,6,2,2,2,2,2
GO0019_R3,1704,54440340,0.2553833146722722,0.000109132,2,1,9,3,4,6,62,male,62 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,2,4,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,6,4,5,gpt_oss_120b,GOT0019,3,semantic_arm,1,naturalistic,1,0.5567741116253728,0.15963674916684037,16,6,2,2,2,2,2
GO0019_R4,1704,54440340,0.2553833146722722,0.000109132,2,1,9,3,4,6,62,male,62 years old,7000,around CHF 7000 per month,0,0,0,0,0,0,7.0,1,0,0,2,4,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,2,3,3,4,6,4,5,gpt_oss_120b,GOT0019,4,semantic_arm,1,naturalistic,1,0.5567741116253728,0.15963674916684037,16,6,2,2,2,2,2
GO0020_R1,795,30860712,0.7518844977110388,0.0003213,2,2,2,-1,3,4,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,3,3,5,3,4,2,gpt_oss_120b,GOT0020,1,neutral_arm,0,naturalistic,1,0.5594927640782212,0.25659619032937525,16,6,2,2,2,2,2
GO0020_R2,795,30860712,0.7518844977110388,0.0003213,2,2,2,-1,3,4,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,3,3,5,3,4,2,gpt_oss_120b,GOT0020,2,neutral_arm,0,naturalistic,1,0.5594927640782212,0.25659619032937525,16,6,2,2,2,2,2
GO0020_R3,795,30860712,0.7518844977110388,0.0003213,2,2,2,-1,3,4,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,3,3,5,3,4,2,gpt_oss_120b,GOT0020,3,neutral_arm,0,naturalistic,1,0.5594927640782212,0.25659619032937525,16,6,2,2,2,2,2
GO0020_R4,795,30860712,0.7518844977110388,0.0003213,2,2,2,-1,3,4,66,male,65 or older,7000,around CHF 7000 per month,0,1,0,0,0,0,7.0,1,1,0,1,4,1,0,0,1,a trip with unreported purpose,vocational or secondary education,1,car is available for this trip,2,3,3,5,3,4,2,gpt_oss_120b,GOT0020,4,neutral_arm,0,naturalistic,1,0.5594927640782212,0.25659619032937525,16,6,2,2,2,2,2
GO0021_R1,710,30332010,0.2298009887184065,9.82e-05,2,1,1,2,6,4,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,1,1,2,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,5,4,5,3,5,4,gpt_oss_120b,GOT0021,1,neutral_arm,0,concise,0,0.6499171772400562,0.1976598204290313,16,6,2,2,2,2,2
GO0021_R2,710,30332010,0.2298009887184065,9.82e-05,2,1,1,2,6,4,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,1,1,2,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,5,4,5,3,5,4,gpt_oss_120b,GOT0021,2,neutral_arm,0,concise,0,0.6499171772400562,0.1976598204290313,16,6,2,2,2,2,2
GO0021_R3,710,30332010,0.2298009887184065,9.82e-05,2,1,1,2,6,4,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,1,1,2,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,5,4,5,3,5,4,gpt_oss_120b,GOT0021,3,neutral_arm,0,concise,0,0.6499171772400562,0.1976598204290313,16,6,2,2,2,2,2
GO0021_R4,710,30332010,0.2298009887184065,9.82e-05,2,1,1,2,6,4,46,female,46 years old,15000,around CHF 15000 per month,1,0,0,1,0,0,15.0,0,0,1,1,2,2,0,1,0,a mixed work-and-leisure trip,applied higher education,1,car is available for this trip,1,5,4,5,3,5,4,gpt_oss_120b,GOT0021,4,neutral_arm,0,concise,0,0.6499171772400562,0.1976598204290313,16,6,2,2,2,2,2
GO0022_R1,28,10360009,0.7518844977110388,0.0003213,1,2,9,1,3,1,69,male,65 or older,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,0,1,0,4,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,3,5,5,2,4,4,gpt_oss_120b,GOT0022,1,semantic_arm,1,concise,0,0.6275255668480676,0.15665648111275385,16,6,2,2,2,2,2
GO0022_R2,28,10360009,0.7518844977110388,0.0003213,1,2,9,1,3,1,69,male,65 or older,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,0,1,0,4,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,3,5,5,2,4,4,gpt_oss_120b,GOT0022,2,semantic_arm,1,concise,0,0.6275255668480676,0.15665648111275385,16,6,2,2,2,2,2
GO0022_R3,28,10360009,0.7518844977110388,0.0003213,1,2,9,1,3,1,69,male,65 or older,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,0,1,0,4,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,3,5,5,2,4,4,gpt_oss_120b,GOT0022,3,semantic_arm,1,concise,0,0.6275255668480676,0.15665648111275385,16,6,2,2,2,2,2
GO0022_R4,28,10360009,0.7518844977110388,0.0003213,1,2,9,1,3,1,69,male,65 or older,7000,around CHF 7000 per month,0,1,1,0,0,0,7.0,0,1,0,4,4,4,2,1,0,a work-related trip,vocational or secondary education,1,car is available for this trip,6,3,5,5,2,4,4,gpt_oss_120b,GOT0022,4,semantic_arm,1,concise,0,0.6275255668480676,0.15665648111275385,16,6,2,2,2,2,2
GO0023_R1,1853,56080316,0.2553833146722722,0.000109132,2,1,1,1,5,6,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work-related trip,high school education,1,car is available for this trip,5,5,5,5,1,2,3,gpt_oss_120b,GOT0023,1,neutral_arm,0,naturalistic,1,0.5483411576959979,0.2828141770296253,16,6,2,2,2,2,2
GO0023_R2,1853,56080316,0.2553833146722722,0.000109132,2,1,1,1,5,6,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work-related trip,high school education,1,car is available for this trip,5,5,5,5,1,2,3,gpt_oss_120b,GOT0023,2,neutral_arm,0,naturalistic,1,0.5483411576959979,0.2828141770296253,16,6,2,2,2,2,2
GO0023_R3,1853,56080316,0.2553833146722722,0.000109132,2,1,1,1,5,6,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work-related trip,high school education,1,car is available for this trip,5,5,5,5,1,2,3,gpt_oss_120b,GOT0023,3,neutral_arm,0,naturalistic,1,0.5483411576959979,0.2828141770296253,16,6,2,2,2,2,2
GO0023_R4,1853,56080316,0.2553833146722722,0.000109132,2,1,1,1,5,6,50,male,50 years old,15000,around CHF 15000 per month,0,0,0,1,0,0,15.0,1,1,0,2,4,4,1,1,0,a work-related trip,high school education,1,car is available for this trip,5,5,5,5,1,2,3,gpt_oss_120b,GOT0023,4,neutral_arm,0,naturalistic,1,0.5483411576959979,0.2828141770296253,16,6,2,2,2,2,2
GO0024_R1,1276,50260131,17.720323980974673,0.00757236,2,1,5,1,1,5,28,male,30 or younger,3250,around CHF 3250 per month,0,1,0,0,0,1,3.25,1,0,0,2,1,3,0,1,0,a work-related trip,compulsory education,0,car is not available for this trip,1,4,2,2,6,3,6,gpt_oss_120b,GOT0024,1,neutral_arm,0,naturalistic,1,0.5950003405625561,0.22755151915340283,16,6,2,2,2,2,2
GO0024_R2,1276,50260131,17.720323980974673,0.00757236,2,1,5,1,1,5,28,male,30 or younger,3250,around CHF 3250 per month,0,1,0,0,0,1,3.25,1,0,0,2,1,3,0,1,0,a work-related trip,compulsory education,0,car is not available for this trip,1,4,2,2,6,3,6,gpt_oss_120b,GOT0024,2,neutral_arm,0,naturalistic,1,0.5950003405625561,0.22755151915340283,16,6,2,2,2,2,2
GO0024_R3,1276,50260131,17.720323980974673,0.00757236,2,1,5,1,1,5,28,male,30 or younger,3250,around CHF 3250 per month,0,1,0,0,0,1,3.25,1,0,0,2,1,3,0,1,0,a work-related trip,compulsory education,0,car is not available for this trip,1,4,2,2,6,3,6,gpt_oss_120b,GOT0024,3,neutral_arm,0,naturalistic,1,0.5950003405625561,0.22755151915340283,16,6,2,2,2,2,2
GO0024_R4,1276,50260131,17.720323980974673,0.00757236,2,1,5,1,1,5,28,male,30 or younger,3250,around CHF 3250 per month,0,1,0,0,0,1,3.25,1,0,0,2,1,3,0,1,0,a work-related trip,compulsory education,0,car is not available for this trip,1,4,2,2,6,3,6,gpt_oss_120b,GOT0024,4,neutral_arm,0,naturalistic,1,0.5950003405625561,0.22755151915340283,16,6,2,2,2,2,2
GO0025_R1,1418,52720593,0.337070311751635,0.000144039,2,1,-1,3,-1,5,-1,traveler,30 or younger,3250,around CHF 3250 per month,0,0,0,0,0,1,3.25,0,0,1,1,0,1,0,0,1,a leisure-related trip,education not reported,1,car is available for this trip,1,3,1,3,3,5,4,gpt_oss_120b,GOT0025,1,semantic_arm,1,concise,0,0.6655274325164496,0.21687326691647116,16,6,2,2,2,2,2
GO0025_R2,1418,52720593,0.337070311751635,0.000144039,2,1,-1,3,-1,5,-1,traveler,30 or younger,3250,around CHF 3250 per month,0,0,0,0,0,1,3.25,0,0,1,1,0,1,0,0,1,a leisure-related trip,education not reported,1,car is available for this trip,1,3,1,3,3,5,4,gpt_oss_120b,GOT0025,2,semantic_arm,1,concise,0,0.6655274325164496,0.21687326691647116,16,6,2,2,2,2,2
GO0025_R3,1418,52720593,0.337070311751635,0.000144039,2,1,-1,3,-1,5,-1,traveler,30 or younger,3250,around CHF 3250 per month,0,0,0,0,0,1,3.25,0,0,1,1,0,1,0,0,1,a leisure-related trip,education not reported,1,car is available for this trip,1,3,1,3,3,5,4,gpt_oss_120b,GOT0025,3,semantic_arm,1,concise,0,0.6655274325164496,0.21687326691647116,16,6,2,2,2,2,2
GO0025_R4,1418,52720593,0.337070311751635,0.000144039,2,1,-1,3,-1,5,-1,traveler,30 or younger,3250,around CHF 3250 per month,0,0,0,0,0,1,3.25,0,0,1,1,0,1,0,0,1,a leisure-related trip,education not reported,1,car is available for this trip,1,3,1,3,3,5,4,gpt_oss_120b,GOT0025,4,semantic_arm,1,concise,0,0.6655274325164496,0.21687326691647116,16,6,2,2,2,2,2
GO0026_R1,418,19650259,6.741361772519607,0.002880761,1,2,-1,1,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gpt_oss_120b,GOT0026,1,neutral_arm,0,naturalistic,1,0.7167610941483321,0.2068716110270578,16,6,2,2,2,2,2
GO0026_R2,418,19650259,6.741361772519607,0.002880761,1,2,-1,1,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gpt_oss_120b,GOT0026,2,neutral_arm,0,naturalistic,1,0.7167610941483321,0.2068716110270578,16,6,2,2,2,2,2
GO0026_R3,418,19650259,6.741361772519607,0.002880761,1,2,-1,1,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gpt_oss_120b,GOT0026,3,neutral_arm,0,naturalistic,1,0.7167610941483321,0.2068716110270578,16,6,2,2,2,2,2
GO0026_R4,418,19650259,6.741361772519607,0.002880761,1,2,-1,1,-1,2,-1,traveler,30 or younger,-1,unknown income,0,0,0,0,0,1,-0.001,0,0,0,-1,-1,-1,-1,1,0,a work-related trip,education not reported,1,car is available for this trip,-2,-2,-2,-2,-2,-2,-2,gpt_oss_120b,GOT0026,4,neutral_arm,0,naturalistic,1,0.7167610941483321,0.2068716110270578,16,6,2,2,2,2,2
GO0027_R1,213,10540560,0.9573855529584482,0.000409116,1,2,5,3,3,1,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,6,5,3,gpt_oss_120b,GOT0027,1,semantic_arm,1,concise,0,0.5396113631709433,0.25908084932794945,16,6,2,2,2,2,2
GO0027_R2,213,10540560,0.9573855529584482,0.000409116,1,2,5,3,3,1,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,6,5,3,gpt_oss_120b,GOT0027,2,semantic_arm,1,concise,0,0.5396113631709433,0.25908084932794945,16,6,2,2,2,2,2
GO0027_R3,213,10540560,0.9573855529584482,0.000409116,1,2,5,3,3,1,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,6,5,3,gpt_oss_120b,GOT0027,3,semantic_arm,1,concise,0,0.5396113631709433,0.25908084932794945,16,6,2,2,2,2,2
GO0027_R4,213,10540560,0.9573855529584482,0.000409116,1,2,5,3,3,1,61,male,61 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,2,2,2,-1,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,4,5,5,6,5,3,gpt_oss_120b,GOT0027,4,semantic_arm,1,concise,0,0.5396113631709433,0.25908084932794945,16,6,2,2,2,2,2
GO0028_R1,1437,53060213,3.444981255835199,0.001472131,2,1,2,1,2,6,55,female,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,a work-related trip,compulsory education,1,car is available for this trip,1,2,3,4,6,5,5,gpt_oss_120b,GOT0028,1,neutral_arm,0,naturalistic,1,0.6264392897926435,0.22028919922629586,16,6,2,2,2,2,2
GO0028_R2,1437,53060213,3.444981255835199,0.001472131,2,1,2,1,2,6,55,female,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,a work-related trip,compulsory education,1,car is available for this trip,1,2,3,4,6,5,5,gpt_oss_120b,GOT0028,2,neutral_arm,0,naturalistic,1,0.6264392897926435,0.22028919922629586,16,6,2,2,2,2,2
GO0028_R3,1437,53060213,3.444981255835199,0.001472131,2,1,2,1,2,6,55,female,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,a work-related trip,compulsory education,1,car is available for this trip,1,2,3,4,6,5,5,gpt_oss_120b,GOT0028,3,neutral_arm,0,naturalistic,1,0.6264392897926435,0.22028919922629586,16,6,2,2,2,2,2
GO0028_R4,1437,53060213,3.444981255835199,0.001472131,2,1,2,1,2,6,55,female,55 years old,7000,around CHF 7000 per month,0,1,0,1,0,0,7.0,0,0,0,2,2,3,0,1,0,a work-related trip,compulsory education,1,car is available for this trip,1,2,3,4,6,5,5,gpt_oss_120b,GOT0028,4,neutral_arm,0,naturalistic,1,0.6264392897926435,0.22028919922629586,16,6,2,2,2,2,2
GO0029_R1,50,10360159,0.8611359127752702,0.000367986,1,2,2,3,3,1,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,1,2,3,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,4,5,5,4,gpt_oss_120b,GOT0029,1,semantic_arm,1,naturalistic,1,0.6009784909179132,0.23395754236619495,16,6,2,2,2,2,2
GO0029_R2,50,10360159,0.8611359127752702,0.000367986,1,2,2,3,3,1,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,1,2,3,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,4,5,5,4,gpt_oss_120b,GOT0029,2,semantic_arm,1,naturalistic,1,0.6009784909179132,0.23395754236619495,16,6,2,2,2,2,2
GO0029_R3,50,10360159,0.8611359127752702,0.000367986,1,2,2,3,3,1,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,1,2,3,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,4,5,5,4,gpt_oss_120b,GOT0029,3,semantic_arm,1,naturalistic,1,0.6009784909179132,0.23395754236619495,16,6,2,2,2,2,2
GO0029_R4,50,10360159,0.8611359127752702,0.000367986,1,2,2,3,3,1,42,female,42 years old,5000,around CHF 5000 per month,0,1,0,0,0,0,5.0,1,0,0,1,2,3,2,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,1,3,4,4,5,5,4,gpt_oss_120b,GOT0029,4,semantic_arm,1,naturalistic,1,0.6009784909179132,0.23395754236619495,16,6,2,2,2,2,2
GO0030_R1,1089,44630344,0.3747464412665672,0.000160139,2,1,1,1,7,5,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,a work-related trip,university education,1,car is available for this trip,2,2,4,4,2,2,3,gpt_oss_120b,GOT0030,1,semantic_arm,1,concise,0,0.720574054064541,0.11772651429260181,16,6,2,2,2,2,2
GO0030_R2,1089,44630344,0.3747464412665672,0.000160139,2,1,1,1,7,5,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,a work-related trip,university education,1,car is available for this trip,2,2,4,4,2,2,3,gpt_oss_120b,GOT0030,2,semantic_arm,1,concise,0,0.720574054064541,0.11772651429260181,16,6,2,2,2,2,2
GO0030_R3,1089,44630344,0.3747464412665672,0.000160139,2,1,1,1,7,5,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,a work-related trip,university education,1,car is available for this trip,2,2,4,4,2,2,3,gpt_oss_120b,GOT0030,3,semantic_arm,1,concise,0,0.720574054064541,0.11772651429260181,16,6,2,2,2,2,2
GO0030_R4,1089,44630344,0.3747464412665672,0.000160139,2,1,1,1,7,5,49,male,49 years old,9000,around CHF 9000 per month,1,0,1,0,0,0,9.0,0,1,0,1,5,5,2,1,0,a work-related trip,university education,1,car is available for this trip,2,2,4,4,2,2,3,gpt_oss_120b,GOT0030,4,semantic_arm,1,concise,0,0.720574054064541,0.11772651429260181,16,6,2,2,2,2,2
GO0031_R1,1299,50270287,0.337070311751635,0.000144039,2,1,2,1,8,5,53,female,53 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,3,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,6,3,4,2,2,3,gpt_oss_120b,GOT0031,1,semantic_arm,1,naturalistic,1,0.729301926238673,0.16947714681885145,16,6,2,2,2,2,2
GO0031_R2,1299,50270287,0.337070311751635,0.000144039,2,1,2,1,8,5,53,female,53 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,3,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,6,3,4,2,2,3,gpt_oss_120b,GOT0031,2,semantic_arm,1,naturalistic,1,0.729301926238673,0.16947714681885145,16,6,2,2,2,2,2
GO0031_R3,1299,50270287,0.337070311751635,0.000144039,2,1,2,1,8,5,53,female,53 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,3,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,6,3,4,2,2,3,gpt_oss_120b,GOT0031,3,semantic_arm,1,naturalistic,1,0.729301926238673,0.16947714681885145,16,6,2,2,2,2,2
GO0031_R4,1299,50270287,0.337070311751635,0.000144039,2,1,2,1,8,5,53,female,53 years old,9000,around CHF 9000 per month,1,0,0,0,0,0,9.0,0,0,0,1,3,3,0,1,0,a work-related trip,university education,1,car is available for this trip,3,6,3,4,2,2,3,gpt_oss_120b,GOT0031,4,semantic_arm,1,naturalistic,1,0.729301926238673,0.16947714681885145,16,6,2,2,2,2,2
GO0032_R1,1044,42280258,0.2005493353683038,8.57e-05,2,1,9,3,4,5,78,male,65 or older,2000,around CHF 2000 per month,0,0,1,0,0,0,2.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,5,3,3,4,gpt_oss_120b,GOT0032,1,semantic_arm,1,naturalistic,1,0.5680998191131105,0.24792195322767352,16,6,2,2,2,2,2
GO0032_R2,1044,42280258,0.2005493353683038,8.57e-05,2,1,9,3,4,5,78,male,65 or older,2000,around CHF 2000 per month,0,0,1,0,0,0,2.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,5,3,3,4,gpt_oss_120b,GOT0032,2,semantic_arm,1,naturalistic,1,0.5680998191131105,0.24792195322767352,16,6,2,2,2,2,2
GO0032_R3,1044,42280258,0.2005493353683038,8.57e-05,2,1,9,3,4,5,78,male,65 or older,2000,around CHF 2000 per month,0,0,1,0,0,0,2.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,5,3,3,4,gpt_oss_120b,GOT0032,3,semantic_arm,1,naturalistic,1,0.5680998191131105,0.24792195322767352,16,6,2,2,2,2,2
GO0032_R4,1044,42280258,0.2005493353683038,8.57e-05,2,1,9,3,4,5,78,male,65 or older,2000,around CHF 2000 per month,0,0,1,0,0,0,2.0,0,0,0,1,0,2,0,0,1,a leisure-related trip,vocational or secondary education,1,car is available for this trip,3,4,4,5,3,3,4,gpt_oss_120b,GOT0032,4,semantic_arm,1,naturalistic,1,0.5680998191131105,0.24792195322767352,16,6,2,2,2,2,2
GO0033_R1,1556,54260401,0.6762935451898376,0.000288998,2,1,9,3,-1,6,69,female,65 or older,-1,unknown income,0,0,0,0,0,0,-0.001,0,0,0,0,1,1,0,0,1,a leisure-related trip,education not reported,0,car is not available for this trip,2,2,3,3,6,-1,3,gpt_oss_120b,GOT0033,1,semantic_arm,1,naturalistic,1,0.632086311742613,0.18000090796230628,16,6,2,2,2,2,2
GO0033_R2,1556,54260401,0.6762935451898376,0.000288998,2,1,9,3,-1,6,69,female,65 or older,-1,unknown income,0,0,0,0,0,0,-0.001,0,0,0,0,1,1,0,0,1,a leisure-related trip,education not reported,0,car is not available for this trip,2,2,3,3,6,-1,3,gpt_oss_120b,GOT0033,2,semantic_arm,1,naturalistic,1,0.632086311742613,0.18000090796230628,16,6,2,2,2,2,2
